call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P180000091,BIPD,1/1/2018 0:00,0214,,STATE HWY 305 NE / SUQUAMISH WAY NE,121273196,26526675,T
P180000377,BIPD,1/1/2018 0:00,1734,,WEAVER RD NW / WYATT WAY NW,122168200,23391392,T
P180000452,BIPD,1/1/2018 0:00,2055,225,NE HIGH SCHOOL RD,122373845,23636947,WRT4
P180000462,BIPD,1/1/2018 0:00,2108,1230,MADISON AVE N,122436098,23615502,PC4
P180001209,BIPD,1/3/2018 0:00,0703,138,FERNCLIFF AVE NE,122690316,23258246,PC4
P180001255,BIPD,1/3/2018 0:00,0848,4205,PALOMINO DR NE,121262993,22426895,LOSTP4
P180001329,BIPD,1/3/2018 0:00,1119,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,122101057,23659699,MVC4
P180001392,BIPD,1/3/2018 0:00,1308,6257,FLETCHER BAY RD NE,121736495,23091702,PC4
P180001628,BIPD,1/3/2018 0:00,2101,1064,WEAVER RD NW,122171574,23587423,PC4
P180001703,BIPD,1/4/2018 0:00,0109,15213,ALMA PL NE,121565709,26047933,PC4
P180001402,BIPD,1/3/2018 0:00,1330,7420,NE BAKER HILL RD,121697464,22607583,PC4
P180001414,BIPD,1/3/2018 0:00,1348,266,WINSLOW WAY W,122366672,23252348,PC4
P180001474,BIPD,1/3/2018 0:00,1518,4450,BLAKELY AVE NE,122091700,22497100,T
P180001439,BIPD,1/3/2018 0:00,1417,12781,NORTH MADISON AVE NE,122441645,25215900,CHILD4
P180001514,BIPD,1/3/2018 0:00,1658,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571327,23644516,BURNC
P180001541,BIPD,1/3/2018 0:00,1742,1094,STATE HWY 305 NE,122565573,23590906,PC4
P180000481,BIPD,1/1/2018 0:00,2145,14012,SUNRISE DR NE,122755045,25629601,WRT4
P180000545,BIPD,1/2/2018 0:00,0057,10963,ARROW POINT DR NE,121137236,24670423,PC4
P180000610,BIPD,1/2/2018 0:00,0624,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,122101057,23659699,T
P180000618,BIPD,1/2/2018 0:00,0715,399,WEAVER RD NW,122167656,23359702,PC4
P180000632,BIPD,1/2/2018 0:00,0752,131,PARFITT WAY SW,122413345,23151746,MVC4
P180000775,BIPD,1/2/2018 0:00,1259,,ERICKSEN AVE NE / MADRONE LN N,122480988,23253291,CELL
P180000445,BIPD,1/1/2018 0:00,2031,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,122535741,23645021,T
P180000469,BIPD,1/1/2018 0:00,2119,781,HIGH SCHOOL RD NW,122218922,23640548,WRT4
P180000475,BIPD,1/1/2018 0:00,2135,12806,SUNRISE DR NE,122744795,25203950,WRT4
P180000478,BIPD,1/1/2018 0:00,2137,12729,NORTH MADISON AVE NE,122468629,25210263,PC4
P180000931,BIPD,1/2/2018 0:00,1657,,IHLAND WAY NE / MADISON AVE N,122435262,23579590,T
P180000962,BIPD,1/2/2018 0:00,1745,,BOND RD NE / STATE HWY 305 NE,119464456,27949815,T
P180001547,BIPD,1/3/2018 0:00,1750,,SANDY HOOK RD NE / STATE HWY 305 NE,121065504,26423167,MVC3
P180001607,BIPD,1/3/2018 0:00,2003,,"XY(121841540,25720338)",121841540,25720338,CELL
P180001684,BIPD,1/3/2018 0:00,2319,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,T
P180001774,BIPD,1/4/2018 0:00,0759,12034,PETERSON HILL RD NE,121670506,25004020,PC4
P180001828,BIPD,1/4/2018 0:00,1019,5350,NE EAGLE HARBOR DR,122309755,22858235,PC4
P180001840,BIPD,1/4/2018 0:00,1038,117,ERICKSEN AVE NE,122525952,23251484,PC4
P180000935,BIPD,1/2/2018 0:00,1704,8294,NE LOVGREEN RD W,122051294,24992750,BLSP
P180001060,BIPD,1/2/2018 0:00,2122,11232,FIELDSTONE LN NE,121871294,24749899,TRANS
P180001091,BIPD,1/2/2018 0:00,2238,15215,ALMA PL NE,121565758,26048703,PC4
P180001087,BIPD,1/2/2018 0:00,2231,,FERNCLIFF AVE NE / GRAND AVE NE,122707745,23906746,T
P180001097,BIPD,1/2/2018 0:00,2302,280,MADISON AVE N,122441895,23299097,FI
P180001784,BIPD,1/4/2018 0:00,0844,4450,BLAKELY AVE NE,122091700,22497100,PC4
P180002084,BIPD,1/4/2018 0:00,1806,835,MADISON AVE N,122415345,23498497,WC911
P180002129,BIPD,1/4/2018 0:00,1937,8784,NE ODD FELLOWS RD,122117444,22301295,RUNAW3
P180002139,BIPD,1/4/2018 0:00,2002,9159,SPORTSMAN CLUB RD NE,122310623,24065116,PC4
P180002262,BIPD,1/5/2018 0:00,0344,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,T
P180002263,BIPD,1/5/2018 0:00,0353,,ARROW POINT DR NE,121562270,24680451,PC4
P180001022,BIPD,1/2/2018 0:00,2004,14154,HENDERSON RD NE,121506411,25707812,FU
P180001133,BIPD,1/3/2018 0:00,0041,,NE EAGLE HARBOR DR / WYATT WAY NW,121975274,23400294,T
P180001142,BIPD,1/3/2018 0:00,0113,,STATE HWY 305 NE / SUQUAMISH WAY NE,121273196,26526675,T
P180001220,BIPD,1/3/2018 0:00,0721,625,WINSLOW WAY E,122607645,23236096,FOUND4
P180001223,BIPD,1/3/2018 0:00,0730,7042,NE DAY RD W,121631748,25258593,PC4
P180001224,BIPD,1/3/2018 0:00,0731,,NE BAY HILL RD / MILLER RD NE,121657733,24861883,T
P180001888,BIPD,1/4/2018 0:00,1208,10415,MANITOU BEACH DR NE,122820855,24434821,PC4
P180001917,BIPD,1/4/2018 0:00,1303,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,122235619,23919372,T
P180001942,BIPD,1/4/2018 0:00,1342,5008,CRYSTAL SPRINGS DR NE,121107242,22687945,SUSPI3
P180002079,BIPD,1/4/2018 0:00,1801,835,MADISON AVE N,122415345,23498497,WC911
P180002117,BIPD,1/4/2018 0:00,1906,835,MADISON AVE N,122415345,23498497,INTOX3
P180002151,BIPD,1/4/2018 0:00,2030,,REITAN RD NE / STATE HWY 305 NE,121438217,26435044,T
P180001111,BIPD,1/2/2018 0:00,2331,2233,FORT WARD HILL RD NE,122358968,21746778,PC4
P180001156,BIPD,1/3/2018 0:00,0207,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,T
P180001206,BIPD,1/3/2018 0:00,0630,761,VILLAGE CIR NW,122228694,23435997,DV4
P180001222,BIPD,1/3/2018 0:00,0723,12470,MANZANITA RD NE,121523320,25147918,PC4
P180001251,BIPD,1/3/2018 0:00,0845,10994,ARROW POINT DR NE,121156792,24665849,T
P180001286,BIPD,1/3/2018 0:00,0933,761,VILLAGE CIR NW,122228694,23435997,FU
P180001233,BIPD,1/3/2018 0:00,0749,9075,NE ODD FELLOWS RD,122195908,22286269,PC4
P180001244,BIPD,1/3/2018 0:00,0831,4385,BLAKELY AVE NE,122040289,22461738,PC4
P180001248,BIPD,1/3/2018 0:00,0839,771,MADISON AVE N,122432969,23476942,PC4
P180001298,BIPD,1/3/2018 0:00,1008,17200,KINNEAR RD NE,121853194,26722153,CHILD4
P180001380,BIPD,1/3/2018 0:00,1254,9927,MANITOU BEACH DR NE,122602359,24331447,PC4
P180001405,BIPD,1/3/2018 0:00,1334,4292,CRYSTAL SPRINGS DR NE,121054592,22467209,PC4
P180001323,BIPD,1/3/2018 0:00,1109,8824,NE LOVGREEN RD E,122192844,25028400,SEXOF4
P180001361,BIPD,1/3/2018 0:00,1214,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571327,23644516,BLSP
P180001386,BIPD,1/3/2018 0:00,1304,,NE BYRON DR / FERNCLIFF AVE NE,122701634,23703595,T
P180001545,BIPD,1/3/2018 0:00,1749,,CANDY LOOP NE / STATE HWY 305 NE,120998448,26375463,MVCA
P180001625,BIPD,1/3/2018 0:00,2056,1120,MADISON AVE N,122435395,23585231,PC4
P180002251,BIPD,1/5/2018 0:00,0223,835,MADISON AVE N,122415345,23498497,WC911
P180002252,BIPD,1/5/2018 0:00,0228,835,MADISON AVE N,122415345,23498497,WC911
P180002259,BIPD,1/5/2018 0:00,0332,,STATE HWY 305 NE / SUQUAMISH WAY NE,121273196,26526675,T
P180002306,BIPD,1/5/2018 0:00,0719,5734,BATTLE POINT DR NE,121163692,24117998,PC4
P180002350,BIPD,1/5/2018 0:00,0902,9752,NE KITSAP ST,122394245,21858194,TRAFF3
P180002425,BIPD,1/5/2018 0:00,1117,625,WINSLOW WAY E,122607645,23236096,MVC4
P180001426,BIPD,1/3/2018 0:00,1405,8945,SANDS AVE NE,121899194,23983998,FU
P180001567,BIPD,1/3/2018 0:00,1820,,"XY(121260536,23490577)",121260536,23490577,CELL
P180001576,BIPD,1/3/2018 0:00,1842,625,WINSLOW WAY E,122607645,23236096,MISC3
P180001610,BIPD,1/3/2018 0:00,2024,146,OLYMPIC DR SE,122598259,23233016,MISC3
P180001631,BIPD,1/3/2018 0:00,2113,3645,NE EAGLE HARBOR DR,122881937,22861463,PC4
P180001689,BIPD,1/3/2018 0:00,2353,11632,STATE HWY 305 NE,122246674,24856799,PC4
P180001370,BIPD,1/3/2018 0:00,1237,3586,NE EAGLE HARBOR DR,122902857,22858477,PC4
P180001490,BIPD,1/3/2018 0:00,1614,,PHELPS RD NE / NE YETI LN,122046952,25325588,NOISE4
P180001582,BIPD,1/3/2018 0:00,1853,835,MADISON AVE N,122415345,23498497,WC911
P180001640,BIPD,1/3/2018 0:00,2140,,BLAKELY AVE NE / THREE T RD NE,122600826,22250266,PC4
P180001642,BIPD,1/3/2018 0:00,2146,403,MADISON AVE N,122413745,23337897,ASSIS3
P180001698,BIPD,1/4/2018 0:00,0046,12731,NORTH MADISON AVE NE,122468641,25210850,PC4
P180002434,BIPD,1/5/2018 0:00,1130,835,MADISON AVE N,122415345,23498497,WC911
P180002386,BIPD,1/5/2018 0:00,1021,643,ANNIE ROSE LN NW,122262095,23444647,THEFT4
P180002437,BIPD,1/5/2018 0:00,1135,835,MADISON AVE N,122415345,23498497,WC911
P180002494,BIPD,1/5/2018 0:00,1329,,ERICKSEN AVE NE / WYATT WAY NE,122529249,23379651,T
P180002542,BIPD,1/5/2018 0:00,1446,,GROW AVE NW / NE HIGH SCHOOL RD,122338072,23651202,T
P180002534,BIPD,1/5/2018 0:00,1434,835,MADISON AVE N,122415345,23498497,WC911
P180001923,BIPD,1/4/2018 0:00,1318,13931,STATE HWY 305 NE,121757510,25637542,PC4
P180001918,BIPD,1/4/2018 0:00,1307,9330,NE HIGH SCHOOL RD,122364045,23666097,PC3
P180001980,BIPD,1/4/2018 0:00,1456,835,MADISON AVE N,122415345,23498497,WC911
P180001974,BIPD,1/4/2018 0:00,1438,8050,FLETCHER BAY RD NE,121496990,23685719,PC4
P180002049,BIPD,1/4/2018 0:00,1700,,NE LOVGREEN RD W / MILLER RD NE,121741551,24988069,T
P180002069,BIPD,1/4/2018 0:00,1730,16396,REITAN RD NE,121514710,26438956,PC4
P180001707,BIPD,1/4/2018 0:00,0123,,BATTLE POINT DR NE / MILLER RD NE,121350570,24127016,FI
P180001749,BIPD,1/4/2018 0:00,0655,8583,SANDS AVE NE,121913111,23864325,PC4
P180001779,BIPD,1/4/2018 0:00,0821,5734,BATTLE POINT DR NE,121163692,24117998,PC4
P180001781,BIPD,1/4/2018 0:00,0831,1113,IRENE PL NE,122773585,23270716,SUSPI4
P180001996,BIPD,1/4/2018 0:00,1516,9055,NE KOURA RD,122292784,24710440,T
P180002266,BIPD,1/5/2018 0:00,0400,11299,ARROW POINT DR NE,121095342,24676599,PC4
P180002274,BIPD,1/5/2018 0:00,0434,,LYNWOOD CENTER RD NE / POINT WHITE DR NE,121759235,22525891,PC4
P180002298,BIPD,1/5/2018 0:00,0642,835,MADISON AVE N,122415345,23498497,WC911
P180002329,BIPD,1/5/2018 0:00,0811,9300-BLK,MILLER RD NE,121339491,24104115,T
P180002360,BIPD,1/5/2018 0:00,0929,6574,NE JUSTIN CT,121480496,24499403,PC4
P180002381,BIPD,1/5/2018 0:00,1013,,NE CAMBRIDGE CREST WAY / PHELPS RD NE,122248872,25617197,T
P180002137,BIPD,1/4/2018 0:00,1958,1211,FERNCLIFF AVE NE,122699551,23605360,PC4
P180002200,BIPD,1/4/2018 0:00,2232,4192,NE EAGLE HARBOR DR,122699495,22888296,FI
P180002270,BIPD,1/5/2018 0:00,0421,1187,WYATT WAY,122057404,23394950,PC4
P180002276,BIPD,1/5/2018 0:00,0436,,LYNWOOD CENTER RD NE / POINT WHITE DR NE,121759235,22525891,PC4
P180002285,BIPD,1/5/2018 0:00,0554,,AGATEWOOD RD NE / STATE HWY 305 NE,121562268,26138373,T
P180002302,BIPD,1/5/2018 0:00,0658,8734,SANDS AVE NE,121914331,23914835,PC4
P180002524,BIPD,1/5/2018 0:00,1424,10255,NE VALLEY RD,122674600,24698700,FU
P180002657,BIPD,1/5/2018 0:00,1802,9487,NE NEW BROOKLYN RD,122394129,23913551,SINGLE
P180002782,BIPD,1/5/2018 0:00,2330,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,MVC4
P180003027,BIPD,1/6/2018 0:00,1315,,NE BAKER HILL RD / BLAKELY AVE NE,122016561,22599535,T
P180003032,BIPD,1/6/2018 0:00,1324,835,MADISON AVE N,122415345,23498497,WC911
P180003054,BIPD,1/6/2018 0:00,1406,937,HILDEBRAND LN NE,122528095,23572997,BURGL1
P180002188,BIPD,1/4/2018 0:00,2203,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590942,26041592,T
P180002272,BIPD,1/5/2018 0:00,0426,835,MADISON AVE N,122415345,23498497,WC911
P180002279,BIPD,1/5/2018 0:00,0531,,NE LINCOLN RD / STATE HWY 305 NE,119643764,27396311,T
P180002287,BIPD,1/5/2018 0:00,0603,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,T
P180002288,BIPD,1/5/2018 0:00,0618,835,MADISON AVE N,122415345,23498497,WC911
P180002293,BIPD,1/5/2018 0:00,0636,288,WINSLOW WAY E,122491271,23247578,PC4
P180002454,BIPD,1/5/2018 0:00,1210,301,SHANNON DR SE,122531725,23167210,TRESP4
P180002749,BIPD,1/5/2018 0:00,2143,15798,STATE HWY 305 NE,121419100,26448500,DUI3
P180002774,BIPD,1/5/2018 0:00,2248,,NE DAY RD E / NE YETI LN,122031353,25269536,CELL
P180002890,BIPD,1/6/2018 0:00,0742,12300,MILLER RD NE,121807196,25103708,RECOV4
P180002900,BIPD,1/6/2018 0:00,0824,,NE BERGMAN RD / MILLER RD NE,121825665,25121020,T
P180002923,BIPD,1/6/2018 0:00,0952,625,WINSLOW WAY E,122607645,23236096,WC911
P180002406,BIPD,1/5/2018 0:00,1057,835,MADISON AVE N,122415345,23498497,WC911
P180002430,BIPD,1/5/2018 0:00,1123,835,MADISON AVE N,122415345,23498497,WC911
P180002478,BIPD,1/5/2018 0:00,1252,9362,NE HIGH SCHOOL RD,122356247,23650532,PC4
P180002547,BIPD,1/5/2018 0:00,1457,,FINCH RD NE / NE HIGH SCHOOL RD,122040846,23661891,T
P180002670,BIPD,1/5/2018 0:00,1834,625,WINSLOW WAY E,122607645,23236096,FU
P180003097,BIPD,1/6/2018 0:00,1531,,MILLER RD NE / PETERSON HILL RD NE,121669910,24878617,T
P180003163,BIPD,1/6/2018 0:00,1736,12973,STATE HWY 305 NE,121982573,25306636,PC4
P180003175,BIPD,1/6/2018 0:00,1806,,NE KOURA RD / MILLER RD NE,121576649,24728845,T
P180003229,BIPD,1/6/2018 0:00,1953,1200,HILDEBRAND LN NE,122551345,23614747,PC4
P180003252,BIPD,1/6/2018 0:00,2101,15624,POINT MONROE DR NE,122790266,26155785,PC4
P180003273,BIPD,1/6/2018 0:00,2151,621,WINSLOW WAY E,122602539,23245376,PC4
P180002629,BIPD,1/5/2018 0:00,1654,17200,KINNEAR RD NE,121853194,26722153,KEEP4
P180002709,BIPD,1/5/2018 0:00,1958,166,WINSLOW WAY W,122398466,23258118,ASSIS4
P180002746,BIPD,1/5/2018 0:00,2129,,OLYMPIC DR SE / WINSLOW WAY E,122597314,23245536,ALRA
P180002850,BIPD,1/6/2018 0:00,0231,1219,HILDEBRAND LN NE,122535632,23640448,PC4
P180002886,BIPD,1/6/2018 0:00,0723,13100,SUNRISE DR NE,122753895,25331001,WC4
P180002997,BIPD,1/6/2018 0:00,1226,10086,STATE HWY 305 NE,122394884,24321816,PC4
P180002953,BIPD,1/6/2018 0:00,1047,6515,NE ADAS WILL LN,121494843,26208902,WC911
P180003031,BIPD,1/6/2018 0:00,1324,,NE BAKER HILL RD / BLAKELY AVE NE,122016561,22599535,T
P180003108,BIPD,1/6/2018 0:00,1548,,NE DAY RD E / NORTH MADISON AVE NE,122469056,25230947,FI
P180003172,BIPD,1/6/2018 0:00,1758,9000,MILLER RD NE,121360893,24052748,T
P180003232,BIPD,1/6/2018 0:00,1958,996,WEAVER RD NW,122171412,23577958,PC4
P180003392,BIPD,1/7/2018 0:00,0410,269,HIGH SCHOOL RD NE,122477499,23646226,PC4
P180003007,BIPD,1/6/2018 0:00,1246,158,ERICKSEN AVE NE,122526206,23265472,PC4
P180003120,BIPD,1/6/2018 0:00,1614,,BLAKELY AVE NE / NE HALLS HILL RD,122600826,22250266,MALIC4
P180003116,BIPD,1/6/2018 0:00,1601,8409,NE PAULANNA LN,122070394,24093348,ALRA
P180003219,BIPD,1/6/2018 0:00,1936,7305,HIDDEN COVE RD NE,121803024,25531173,MISC3
P180003256,BIPD,1/6/2018 0:00,2110,8668,NE HIDDEN COVE RD,122185378,25765415,PC4
P180003265,BIPD,1/6/2018 0:00,2133,9518,MANDUS OLSON RD NE,121785932,24196815,PC4
P180002346,BIPD,1/5/2018 0:00,0852,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,TRAFF3
P180002432,BIPD,1/5/2018 0:00,1129,835,MADISON AVE N,122415345,23498497,WC911
P180002585,BIPD,1/5/2018 0:00,1606,9551,NE NEW BROOKLYN RD,122429500,23912200,ASSIS4
P180002618,BIPD,1/5/2018 0:00,1640,,EDGECOMBE PL NE / MANITOU BEACH DR NE,122500278,24305201,ABAND4
P180002671,BIPD,1/5/2018 0:00,1838,231,WINSLOW WAY E,122463795,23240396,FOUND3
P180002695,BIPD,1/5/2018 0:00,1937,,AGATE POINT RD NE / NE NORTH ST,121842188,26631481,SUSPI3
P180003372,BIPD,1/7/2018 0:00,0257,5084,MCDONALD AVE NE,122293352,22691319,MISSI4
P180003479,BIPD,1/7/2018 0:00,1133,253,HIGH SCHOOL RD,122480109,23611517,PC4
P180003694,BIPD,1/7/2018 0:00,2118,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,T
P180003766,BIPD,1/8/2018 0:00,0117,10609,MANDUS OLSON RD NE,121794966,24463788,FI
P180003767,BIPD,1/8/2018 0:00,0120,10798,NE COUNTRY CLUB RD,122786896,22079544,ALRA
P180003987,BIPD,1/8/2018 0:00,1153,823,HIGH SCHOOL RD NE,122680900,23626700,CHILD4
P180003526,BIPD,1/7/2018 0:00,1341,,AMBROSE LN NW / WYATT WAY NW,122401535,23383070,T
P180003546,BIPD,1/7/2018 0:00,1424,,NE DAY RD E / NE YETI LN,122024554,25272970,CELL
P180003601,BIPD,1/7/2018 0:00,1714,9255,SPORTSMAN CLUB RD NE,122327942,24108927,PC4
P180003679,BIPD,1/7/2018 0:00,2034,449,SHANNON DR SE,122557273,23209139,SUSPI4
P180003716,BIPD,1/7/2018 0:00,2205,13545,PHELPS RD NE,122275045,25679301,PC4
P180003396,BIPD,1/7/2018 0:00,0419,10395,NE VALLEY RD,122721277,24697718,PC4
P180003713,BIPD,1/7/2018 0:00,2159,,AGATEWOOD RD NE,122607645,23236096,PC4
