call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P140001969,BIPD,1/4/2014 0:00,1450,16821,AGATE PASS RD NE,121759400,26619350,SUSPI4
P140001191,BIPD,1/3/2014 0:00,0839,,BLAKELY AVE NE / NE COUNTRY CLUB RD,122421503,22250629,FI
P140001174,BIPD,1/3/2014 0:00,0755,200,NE HIGH SCHOOL RD,122481650,23673700,ASSIS3
P140000920,BIPD,1/2/2014 0:00,1842,907,CARVER ST,118435000,20790500,MEDIA
P140000887,BIPD,1/2/2014 0:00,1739,11299,ARROW POINT DR NE,121068800,24696200,PC4
P140000821,BIPD,1/2/2014 0:00,1526,625,WINSLOW WAY E,122607400,23236100,THREA4
P140000994,BIPD,1/2/2014 0:00,2158,,NE DAY RD W / MILLER RD NE,121978357,25249210,T
P140000978,BIPD,1/2/2014 0:00,2058,597,ALDER AVE NE,122983250,23390600,CIVIL3
P140000853,BIPD,1/2/2014 0:00,1613,14008,PHELPS RD NE,122298789,25683519,PC4
P140002062,BIPD,1/4/2014 0:00,1752,8995,SPRINGWOOD AVE NE,122567150,23893850,FU
P140001714,BIPD,1/4/2014 0:00,0054,,FLETCHER BAY RD NE / MILLER RD NE,121365750,23936543,T
P140001689,BIPD,1/4/2014 0:00,0003,,NE DAY RD E / NE YETI LN,122025072,25272959,CELL
P140001653,BIPD,1/3/2014 0:00,2314,10786,BATTLE POINT DR NE,121002832,24601165,PC4
P140001563,BIPD,1/3/2014 0:00,1941,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P140001533,BIPD,1/3/2014 0:00,1840,,"XY(121282990,24791158)",121282990,24791158,CELL
P140001490,BIPD,1/3/2014 0:00,1713,10221,NE SUNROSE LN,122689937,25307925,CUSTO4
P140001434,BIPD,1/3/2014 0:00,1549,,"XY(122443654,23118748)",122443654,23118748,CELL
P140000298,BIPD,1/1/2014 0:00,1528,,NE HANSON AVE / SPRINGRIDGE RD NE,121250939,23806951,T
P140001483,BIPD,1/3/2014 0:00,1701,5393,ROSE AVE NE,122411950,22839850,CIVIL4
P140001918,BIPD,1/4/2014 0:00,1311,8766,WOODBANK DR NE,121158150,23923550,FRAUD4
P140001934,BIPD,1/4/2014 0:00,1356,1618,BEANS BIGHT RD NE,122938850,21526600,ALRA
P140002202,BIPD,1/4/2014 0:00,2322,,MADISON AVE N / WYATT WAY NE,122430637,23382031,INTOX3
P140002440,BIPD,1/5/2014 0:00,1448,499,OLYMPIC DR SE,122674000,23182900,WC911
P140002427,BIPD,1/5/2014 0:00,1352,,NORTH MADISON AVE NE / STATE HWY 305 NE,122395136,24298387,T
P140002407,BIPD,1/5/2014 0:00,1258,1067,HILDEBRAND LN NE,122533801,23576004,PC4
P140002396,BIPD,1/5/2014 0:00,1227,9043,HOLLY FARM LN NE,121507850,24010500,SUSPI4
P140001913,BIPD,1/4/2014 0:00,1302,,NE HIDDEN COVE RD / PHELPS RD NE,122357064,25761218,RECKL3
P140001912,BIPD,1/4/2014 0:00,1301,10114,NE LAFAYETTE AVE,122659950,26189500,THEFT4
P140001884,BIPD,1/4/2014 0:00,1155,625,WINSLOW WAY E,122607400,23236100,MVC4
P140002311,BIPD,1/5/2014 0:00,0725,604,STATE HWY 305 NE,122565997,23408117,PC4
P140002158,BIPD,1/4/2014 0:00,2205,,STATE HWY 305 NE / SUQUAMISH WAY NE,121272953,26526622,T
P140002405,BIPD,1/5/2014 0:00,1248,625,WINSLOW WAY E,122607400,23236100,MISC4
P140002429,BIPD,1/5/2014 0:00,1353,9461,NE VALLEY RD,122438550,24698150,FU
P140002077,BIPD,1/4/2014 0:00,1805,9461,NE VALLEY RD,122438550,24698150,FU
P140002050,BIPD,1/4/2014 0:00,1716,11051,NE WACKY NUT WAY,122880550,22379300,FU
P140002329,BIPD,1/5/2014 0:00,0921,9436,NE BLUE WAVE CT,122232400,23779650,ALRA
P140002400,BIPD,1/5/2014 0:00,1237,14128,SUNRISE DR NE,122741673,25655869,PC4
P140002247,BIPD,1/5/2014 0:00,0135,9170,NE HIGH SCHOOL RD,122296197,23652795,PC4
P140002646,BIPD,1/5/2014 0:00,2324,751,HIGH SCHOOL RD NW,122210500,23643800,TESTP
P140002656,BIPD,1/5/2014 0:00,2352,165,MADISON AVE N,122428353,23277482,T
P140002661,BIPD,1/6/2014 0:00,0009,9555,NE DANIEL CT,122424250,24542400,SUSPI3
P140002172,BIPD,1/4/2014 0:00,2223,,NE LOVGREEN RD W / MILLER RD NE,121741307,24988019,T
P140002286,BIPD,1/5/2014 0:00,0423,7305,NE HIDDEN COVE RD,121696700,25648700,MISC3
P140002358,BIPD,1/5/2014 0:00,1026,9461,NE VALLEY RD,122438550,24698150,FI
P140002506,BIPD,1/5/2014 0:00,1718,9191,MORAN RD NE,122430700,24060450,MENTA3
P140001217,BIPD,1/3/2014 0:00,0945,,HOLLY FARM LN NE / NE NEW BROOKLYN RD,121517247,23935124,T
P140001758,BIPD,1/4/2014 0:00,0322,,NE HIGH SCHOOL RD / WEAVER RD NW,122172525,23657280,FI
P140001641,BIPD,1/3/2014 0:00,2227,7381,SPRINGRIDGE RD NE,121245800,23463200,BLSP
P140001614,BIPD,1/3/2014 0:00,2131,253,HIGH SCHOOL RD NE,122470100,23646300,PC4
P140001589,BIPD,1/3/2014 0:00,2034,,FERNCLIFF AVE NE / HARBOR SQUARE LOOP NE,122686879,23228725,CELL
P140001068,BIPD,1/3/2014 0:00,0035,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,122535496,23644973,T
P140001014,BIPD,1/2/2014 0:00,2238,,ARROW POINT DR NE / MILLER RD NE,121550644,24644417,T
P140000278,BIPD,1/1/2014 0:00,1442,15446,SUNRISE DR NE,122763600,26092300,PC4
P140002057,BIPD,1/4/2014 0:00,1737,215,CLAYTON PL NW,122375550,23521400,FU
P140002465,BIPD,1/5/2014 0:00,1543,253,HIGH SCHOOL RD NE,122470100,23646300,ASSIS4
P140002458,BIPD,1/5/2014 0:00,1523,625,WINSLOW WAY E,122607400,23236100,PC4
P140002127,BIPD,1/4/2014 0:00,2045,827,HIGH SCHOOL RD NE,122671500,23642200,POV4
P140005276,BIPD,1/10/2014 0:00,1819,907,CARVER ST,118435000,20790500,MEDIA
P140002541,BIPD,1/5/2014 0:00,1823,,BJUNE DR SE / SHANNON DR SE,122470988,23209576,FI
P140002528,BIPD,1/5/2014 0:00,1751,9191,MORAN RD NE,122430700,24060450,TRANS
P140002644,BIPD,1/5/2014 0:00,2322,751,HIGH SCHOOL RD NW,122210500,23643800,TESTP
P140000776,BIPD,1/2/2014 0:00,1405,4799,LYNWOOD CENTER RD NE,121771901,22603523,PC4
P140000266,BIPD,1/1/2014 0:00,1408,4907,ROSE AVE NE,122415805,22689308,FU
P140000255,BIPD,1/1/2014 0:00,1345,7768,NE ADRIA LN,121869900,23260750,MISC4
P140000578,BIPD,1/2/2014 0:00,0742,4759,LYNWOOD CENTER RD NE,121753900,22568600,ASSIS4
P140000503,BIPD,1/2/2014 0:00,0010,4529,POINT WHITE DR NE,121671050,22554000,FU
P140000505,BIPD,1/2/2014 0:00,0022,,NE BAY HILL RD / MILLER RD NE,121653804,24856831,T
P140002860,BIPD,1/6/2014 0:00,1127,920,HILDEBRAND LN NE,122546100,23567800,FU
P140003805,BIPD,1/8/2014 0:00,0209,4620,LYNWOOD CENTER RD NE,121765357,22521658,OPEN3
P140003520,BIPD,1/7/2014 0:00,1433,380,WINSLOW WAY E,122507500,23253200,WC3
P140002001,BIPD,1/4/2014 0:00,1538,9530,NE HIGH SCHOOL RD,122411800,23664350,BURGL1
P140001919,BIPD,1/4/2014 0:00,1312,16881,AGATE PASS RD NE,121655200,26698850,BURGL4
P140001883,BIPD,1/4/2014 0:00,1155,625,WINSLOW WAY E,122607400,23236100,FI
P140001794,BIPD,1/4/2014 0:00,0826,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,122235375,23919324,TRAFF3
P140001584,BIPD,1/3/2014 0:00,2014,9330,NE HIGH SCHOOL RD,122363800,23666100,PC3
P140003608,BIPD,1/7/2014 0:00,1711,,ERICKSEN AVE NE / WYATT WAY NE,122529004,23379604,MVC4
P140001003,BIPD,1/2/2014 0:00,2217,,NE BERGMAN RD / MILLER RD NE,121830015,25125082,T
P140003626,BIPD,1/7/2014 0:00,1748,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741136,25661125,TRAFF3
P140003798,BIPD,1/8/2014 0:00,0146,3949,CRYSTAL SPRINGS DR NE,121040400,22361700,NOISE4
P140000327,BIPD,1/1/2014 0:00,1633,,EAKIN DR NW / WYATT WAY NW,122125132,23392830,T
P140004036,BIPD,1/8/2014 0:00,1406,9805,NE MURDEN COVE DR,122550350,24367500,WC3
P140000226,BIPD,1/1/2014 0:00,1159,,MADISON AVE N / WINSLOW WAY E,122427660,23249390,PC4
P140003132,BIPD,1/6/2014 0:00,1938,1643,JEANETTE PL NW,122261800,23762050,MALIC4
P140005335,BIPD,1/10/2014 0:00,2025,,NORTH MADISON AVE NE / NE VIEWCREST AVE,122464384,25016000,TRAFF3
P140003794,BIPD,1/8/2014 0:00,0140,382,HENSHAW WAY NE,122456931,23291690,PC4
P140005640,BIPD,1/11/2014 0:00,0836,,NE SOUTH BEACH DR / TOE JAM HILL RD NE,122713687,21437155,TRAFF3
P140003156,BIPD,1/6/2014 0:00,2021,11953,MILLER RD NE,121737950,25012300,SUSPI4
P140005659,BIPD,1/11/2014 0:00,0926,11035,NE BOULDER PL,122852600,22395300,TRAFF3
P140002701,BIPD,1/6/2014 0:00,0346,150,WINSLOW WAY E,122467800,23261300,PC4
P140003651,BIPD,1/7/2014 0:00,1838,9100,SPORTSMAN CLUB RD NE,122235600,23986550,FU
P140003695,BIPD,1/7/2014 0:00,2050,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,RECKL4
P140003762,BIPD,1/8/2014 0:00,0004,14279,PHELPS RD NE,122338597,25736319,PC4
P140001228,BIPD,1/3/2014 0:00,1002,,HILDEBRAND LN NE / TORMEY LN NE,122534254,23589670,PC3
P140003530,BIPD,1/7/2014 0:00,1438,155,LOVELL AVE SW,122288600,23230150,FRAUD4
P140002299,BIPD,1/5/2014 0:00,0553,7582,SPORTSMAN CLUB RD NE,122041628,23530759,TRAFF4
P140003596,BIPD,1/7/2014 0:00,1637,625,WINSLOW WAY E,122607400,23236100,WRT3
P140002623,BIPD,1/5/2014 0:00,2150,343,WINSLOW WAY E,122501900,23247000,T
P140002641,BIPD,1/5/2014 0:00,2318,,CAPSTAN DR NE / HIGH SCHOOL RD NW,122210812,23655945,SUSPI4
P140002652,BIPD,1/5/2014 0:00,2349,253,HIGH SCHOOL RD NE,122470100,23646300,TRAFF4
P140003810,BIPD,1/8/2014 0:00,0223,4719,BLAKELY AVE NE,122021855,22572762,PC4
P140003915,BIPD,1/8/2014 0:00,1005,15843,AGATE PASS BRG,121391000,26467600,RECKL3
P140003902,BIPD,1/8/2014 0:00,0949,15843,AGATE PASS BRG,121391000,26467600,MVC4
P140004047,BIPD,1/8/2014 0:00,1419,,"XY(122909820,22329992)",122909820,22329992,CELL
P140004290,BIPD,1/8/2014 0:00,2343,11299,ARROW POINT DR NE,121068800,24696200,PC4
P140004307,BIPD,1/9/2014 0:00,0034,15446,SUNRISE DR NE,122763600,26092300,PC4
P140001554,BIPD,1/3/2014 0:00,1936,360,TORMEY LN NE,122527054,23595610,MVC4
P140003763,BIPD,1/8/2014 0:00,0008,7588,NE DAY RD W,121807852,25257297,PC4
P140001549,BIPD,1/3/2014 0:00,1920,,MADISON AVE N / STATE HWY 305 NE,122472543,23963078,T
P140001473,BIPD,1/3/2014 0:00,1645,,NE HANSON AVE / SPRINGRIDGE RD NE,121250939,23806951,T
P140001457,BIPD,1/3/2014 0:00,1620,,NE HANSON AVE / SPRINGRIDGE RD NE,121250939,23806951,T
P140001271,BIPD,1/3/2014 0:00,1119,593,WINSLOW WAY E,122591686,23245655,FI
P140002509,BIPD,1/5/2014 0:00,1718,907,CARVER ST,118435000,20790500,MEDIA
P140004301,BIPD,1/9/2014 0:00,0006,8642,NE HIDDEN COVE RD,122177698,25765534,PC4
P140002561,BIPD,1/5/2014 0:00,1909,299,SHANNON DR SE,122508700,23164500,PC4
P140002645,BIPD,1/5/2014 0:00,2322,771,HIGH SCHOOL RD NE,122659227,23642556,TESTP
P140002239,BIPD,1/5/2014 0:00,0116,342,HENSHAW WAY NE,122450743,23291870,PC4
P140003890,BIPD,1/8/2014 0:00,0920,600,WINSLOW WAY E,122597200,23245500,WC911
P140003288,BIPD,1/7/2014 0:00,0452,9392,NE HIGH SCHOOL RD,122364727,23650163,PC4
P140005799,BIPD,1/11/2014 0:00,1315,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,TRAFF3
P140003685,BIPD,1/7/2014 0:00,2010,,MANZANITA RD NE / MANZANITA DOCK RD NE,121483153,25178456,TRAFF3
P140004243,BIPD,1/8/2014 0:00,2111,14015,PHELPS RD NE,122297711,25682097,PC4
P140003743,BIPD,1/7/2014 0:00,2308,16243,REITAN RD NE,121422350,26367300,SUSPI2
P140000812,BIPD,1/2/2014 0:00,1509,625,WINSLOW WAY E,122607400,23236100,FRAUD4
P140000768,BIPD,1/2/2014 0:00,1348,175,W PINEHURST WAY,114326050,21184500,FI
P140000767,BIPD,1/2/2014 0:00,1345,7560,NE HIGH SCHOOL RD,121770900,23667900,PC4
P140005460,BIPD,1/11/2014 0:00,0048,15446,SUNRISE DR NE,122763600,26092300,PC4
P140000765,BIPD,1/2/2014 0:00,1339,8647,SANDS AVE NE,121913522,23887296,PC4
P140000723,BIPD,1/2/2014 0:00,1238,,NE BERGMAN RD / MILLER RD NE,121830015,25125082,T
P140004323,BIPD,1/9/2014 0:00,0131,9330,NE HIGH SCHOOL RD,122363800,23666100,SUSPI3
P140000759,BIPD,1/2/2014 0:00,1334,9403,NE BUSINESS PARK LN,122338376,24093850,PC4
P140000652,BIPD,1/2/2014 0:00,1035,635,HIGH SCHOOL RD NE,122615700,23616500,FRAUD4
P140000552,BIPD,1/2/2014 0:00,0422,200,HIGH SCHOOL RD NE,122476500,23646200,BLS
P140000439,BIPD,1/1/2014 0:00,2133,,MILLER RD NE / PETERSON HILL RD NE,121669667,24878567,T
P140000415,BIPD,1/1/2014 0:00,2028,7790,SPRINGRIDGE RD NE,121247846,23605794,ALRA
P140002820,BIPD,1/6/2014 0:00,1031,,JACOLET LN NW / WYATT WAY NW,122432546,23384970,CELL
P140002838,BIPD,1/6/2014 0:00,1102,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,DUI3
P140002919,BIPD,1/6/2014 0:00,1310,9084,NORTH TOWN DR NE,122301700,23968150,ALRA
P140002938,BIPD,1/6/2014 0:00,1343,7764,NE HIDDEN COVE RD,121893500,25651150,ALRA
P140002939,BIPD,1/6/2014 0:00,1345,4116,CRYSTAL SPRINGS DR NE,121049750,22413200,ALRA
P140003105,BIPD,1/6/2014 0:00,1811,907,CARVER ST,118435000,20790500,MEDIA
P140004239,BIPD,1/8/2014 0:00,2059,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,TRAFF3
P140004305,BIPD,1/9/2014 0:00,0015,15470,SUNRISE DR NE,122752832,26108456,PC4
P140004311,BIPD,1/9/2014 0:00,0045,3588,NE EAGLE HARBOR DR,122901937,22858527,PC4
P140004313,BIPD,1/9/2014 0:00,0105,14029,PHELPS RD NE,122299880,25684973,PC4
P140000990,BIPD,1/2/2014 0:00,2138,,NE BAY HILL RD / MILLER RD NE,121657490,24861833,T
P140004910,BIPD,1/10/2014 0:00,0155,,BATTLE POINT DR NE / NE FREY AVE,121008166,24826144,PC4
P140000669,BIPD,1/2/2014 0:00,1121,,BATTLE POINT DR NE / NE SALMON RUN LN,121123763,24107394,SUSPI3
P140005802,BIPD,1/11/2014 0:00,1319,,"XY(121213405,24753689)",121213405,24753689,CELL
P140005820,BIPD,1/11/2014 0:00,1337,,MILLER RD NE / NE TOLO RD,121433990,24330529,WIRESU
P140000644,BIPD,1/2/2014 0:00,1030,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,T
P140000545,BIPD,1/2/2014 0:00,0342,9330,NE HIGH SCHOOL RD,122363800,23666100,PC4
P140003758,BIPD,1/7/2014 0:00,2353,15547,SUNRISE DR NE,122753173,26133992,PC4
P140003765,BIPD,1/8/2014 0:00,0016,11299,ARROW POINT DR NE,121068800,24696200,PC4
P140003773,BIPD,1/8/2014 0:00,0038,,NE HIGH SCHOOL RD / WEAVER RD NW,122172525,23657280,T
P140004296,BIPD,1/8/2014 0:00,2359,7666,NE HIGH SCHOOL RD,121802600,23667700,PC4
P140006208,BIPD,1/12/2014 0:00,0356,4192,NE EAGLE HARBOR DR,122685900,22854900,PC4
P140004306,BIPD,1/9/2014 0:00,0029,3524,WEST BLAKELY RD NE,122031990,22182533,PC4
P140004527,BIPD,1/9/2014 0:00,1209,499,OLYMPIC DR SE,122674000,23182900,ASSIS3
P140004816,BIPD,1/9/2014 0:00,2048,907,CARVER ST,118435000,20790500,MEDIA
P140005119,BIPD,1/10/2014 0:00,1301,10170,NE WINTHERS RD,122652469,24961914,CIVIL4
P140005735,BIPD,1/11/2014 0:00,1146,,KOMEDAL RD NE / NE RALSTON RD,121558906,25779299,TRAFF3
P140005798,BIPD,1/11/2014 0:00,1306,635,HIGH SCHOOL RD NE,122615700,23616500,MVC3
P140005353,BIPD,1/10/2014 0:00,2105,,"XY(122393418,23723683)",122393418,23723683,CELL
P140003508,BIPD,1/7/2014 0:00,1420,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,122535496,23644973,T
P140005454,BIPD,1/11/2014 0:00,0031,11299,ARROW POINT DR NE,121068800,24696200,PC4
P140003580,BIPD,1/7/2014 0:00,1607,625,WINSLOW WAY E,122607400,23236100,FU
P140005738,BIPD,1/11/2014 0:00,1147,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,TRAFF3
P140003547,BIPD,1/7/2014 0:00,1514,9100,SPORTSMAN CLUB RD NE,122235600,23986550,FI
P140000637,BIPD,1/2/2014 0:00,1020,,REITAN RD NE / STATE HWY 305 NE,121501742,26370270,DUI3
P140000909,BIPD,1/2/2014 0:00,1825,,NE DAY RD E / PHELPS RD NE,122035020,25246770,TRAFF3
P140000566,BIPD,1/2/2014 0:00,0644,9000,MILLER RD NE,121360650,24052700,T
P140002373,BIPD,1/5/2014 0:00,1100,,"XY(122346818,22566660)",122346818,22566660,CELL
P140005847,BIPD,1/11/2014 0:00,1419,,BLAKELY HILL RD NE / NE OLD MILL RD,122607367,22450629,WIRESU
P140005859,BIPD,1/11/2014 0:00,1437,,BLAKELY AVE NE / NE COUNTRY CLUB RD,122421503,22250629,PC3
P140005947,BIPD,1/11/2014 0:00,1727,,FORT WARD HILL RD NE / PARADE GROUNDS AVE NE,122370618,21575560,CELL
P140005459,BIPD,1/11/2014 0:00,0041,253,HIGH SCHOOL RD NE,122470100,23646300,PC4
P140005811,BIPD,1/11/2014 0:00,1327,145,FERNCLIFF AVE NE,122681863,23269225,ALRFCP
P140003284,BIPD,1/7/2014 0:00,0354,9198,SPORTSMAN CLUB RD NE,122321431,24093035,PC4
P140005813,BIPD,1/11/2014 0:00,1333,,NE COUNTRY CLUB RD / TOE JAM HILL RD NE,122733788,22057172,WIRESF
P140005944,BIPD,1/11/2014 0:00,1719,,NE JUSTIN CT / MILLER RD NE,121500047,24497860,TRAFF3
P140005963,BIPD,1/11/2014 0:00,1754,,"XY(122347655,24072760)",122347655,24072760,CELL
P140003661,BIPD,1/7/2014 0:00,1903,6894,NE SEABOLD CHURCH RD,121590300,25930700,TRAFF3
P140005948,BIPD,1/11/2014 0:00,1728,9634,NE EVERGREEN AVE,122372450,21575700,APPLI
P140003770,BIPD,1/8/2014 0:00,0030,7510,NE HIGH SCHOOL RD,121755920,23668042,PC4
P140000471,BIPD,1/1/2014 0:00,2247,7666,NE HIGH SCHOOL RD,121802600,23667700,PC4
P140000470,BIPD,1/1/2014 0:00,2244,4192,NE EAGLE HARBOR DR,122685900,22854900,PC4
P140002459,BIPD,1/5/2014 0:00,1523,920,HILDEBRAND LN NE,122546100,23567800,DV3
P140006141,BIPD,1/12/2014 0:00,0024,253,HIGH SCHOOL RD,122457431,23647058,PC4
P140002463,BIPD,1/5/2014 0:00,1530,487,CAVE AVE NE,122625300,23357331,MISSI2
P140002796,BIPD,1/6/2014 0:00,0946,970,WINSLOW WAY E,122719650,23255700,ALRA
P140003064,BIPD,1/6/2014 0:00,1712,380,WINSLOW WAY E,122507500,23253200,WC911
P140006384,BIPD,1/12/2014 0:00,1549,,FERNCLIFF AVE NE / HIGH SCHOOL RD NE,122700327,23641703,T
P140004312,BIPD,1/9/2014 0:00,0048,9940,NE LAFAYETTE AVE,122601483,26154745,PC4
P140004857,BIPD,1/9/2014 0:00,2257,343,WINSLOW WAY E,122501900,23247000,PC3
P140006386,BIPD,1/12/2014 0:00,1552,,BLAKELY AVE NE / NE BUCKLIN HILL RD,121921781,23138274,T
P140004917,BIPD,1/10/2014 0:00,0211,7666,NE HIGH SCHOOL RD,121802600,23667700,PC4
P140004984,BIPD,1/10/2014 0:00,0812,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,WC3
P140007254,BIPD,1/14/2014 0:00,0802,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P140000649,BIPD,1/2/2014 0:00,1032,931,HILDEBRAND LN NE,122528200,23561500,ALRA
P140006127,BIPD,1/11/2014 0:00,2357,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590699,26041540,T
P140000474,BIPD,1/1/2014 0:00,2255,,CREOSOTE PL NE / NE EAGLE HARBOR DR,122939041,22834319,PC4
P140006152,BIPD,1/12/2014 0:00,0049,9797,NE SUNNY HILL CIR,122412900,21943700,BURGL1
P140006194,BIPD,1/12/2014 0:00,0255,,MADISON AVE N / STATE HWY 305 NE,122472543,23963078,ASSIS3
P140006279,BIPD,1/12/2014 0:00,1121,100,RAVINE LN NE,122582221,23267030,ALRA
P140002791,BIPD,1/6/2014 0:00,0941,4685,NE NORTH TOLO RD,120789250,24520400,ALRA
P140000261,BIPD,1/1/2014 0:00,1351,8458,FLETCHER BAY RD NE,121399367,23842961,FU
P140004168,BIPD,1/8/2014 0:00,1803,,"XY(122347655,24072760)",122347655,24072760,CELL
P140003290,BIPD,1/7/2014 0:00,0454,12985,PHELPS RD NE,122013600,25315000,MVC4
P140004201,BIPD,1/8/2014 0:00,1930,15720-BL,VIKING WAY NW,119068427,26278394,DV3
P140004386,BIPD,1/9/2014 0:00,0804,,LYNWOOD CENTER RD NE / POINT WHITE DR NE,121758992,22525846,PC3
P140003326,BIPD,1/7/2014 0:00,0811,12148,KALLGREN RD NE,122631350,25018400,THEFT4
P140003433,BIPD,1/7/2014 0:00,1212,,NORTH MADISON AVE NE / NE WINTHERS RD,122463342,24967499,T
P140006649,BIPD,1/13/2014 0:00,0729,,NE HIDDEN COVE RD / MANZANITA RD NE,121491223,25653561,T
P140003455,BIPD,1/7/2014 0:00,1248,7873,NE DAY RD W,121902639,25251576,WC911
P140003619,BIPD,1/7/2014 0:00,1741,6894,NE SEABOLD CHURCH RD,121590300,25930700,TRAFF3
P140003854,BIPD,1/8/2014 0:00,0817,4949,NE AVALON LN,121987000,22675350,MISC3
P140006024,BIPD,1/11/2014 0:00,2013,11299,ARROW POINT DR NE,121068800,24696200,NOISE4
P140006134,BIPD,1/12/2014 0:00,0010,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P140006161,BIPD,1/12/2014 0:00,0109,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590699,26041540,DUI3
P140006201,BIPD,1/12/2014 0:00,0341,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,FI
P140006261,BIPD,1/12/2014 0:00,1014,200-BLK,WINSLOW WAY E,122461213,23248350,T
P140006333,BIPD,1/12/2014 0:00,1348,15900,STATE HWY 305 NE,121341200,26500900,T
P140005049,BIPD,1/10/2014 0:00,1033,15638,POINT MONROE DR NE,122791700,26198050,ASSIS4
P140000735,BIPD,1/2/2014 0:00,1306,,GENEVIEVE PL NE / NE KOURA RD,121685421,24726876,T
P140000487,BIPD,1/1/2014 0:00,2319,3000,PLEASANT BEACH DR NE,122112500,22010500,PC4
P140005150,BIPD,1/10/2014 0:00,1404,8830,MILLER RD NE,121325804,24059301,MISC3
