call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P110001168,BIPD,1/3/2011 0:00,0525,,NORTH MADISON AVE NE / STATE HWY 305 NE,122395136,24298387,T
P110001021,BIPD,1/2/2011 0:00,2017,,STATE HWY 305 NE / SUQUAMISH WAY NE,121272953,26526622,T
P110000475,BIPD,1/1/2011 0:00,1721,,"XY(122498929,23613008)",122498929,23613008,CELL
P110000323,BIPD,1/1/2011 0:00,1132,7254,NE NEW BROOKLYN RD,121659776,23933718,WC911
P110004637,BIPD,1/9/2011 0:00,2113,,GROW AVE NW / NE HIGH SCHOOL RD,122337828,23651155,T
P110001552,BIPD,1/3/2011 0:00,1918,,NE EAGLE HARBOR DR / ROSE AVE NE,122419804,22855713,FU
P110001547,BIPD,1/3/2011 0:00,1911,,NE EAGLE HARBOR DR / ROSE AVE NE,122419804,22855713,MVC4
P110001410,BIPD,1/3/2011 0:00,1451,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,TRAFF3
P110004118,BIPD,1/8/2011 0:00,2010,907,CARVER ST,118435000,20790500,MEDIA
P110003629,BIPD,1/7/2011 0:00,2053,,"XY(121205776,23900820)",121205776,23900820,CELL
P110003625,BIPD,1/7/2011 0:00,2032,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310438,23631740,CELL
P110000767,BIPD,1/2/2011 0:00,0914,,ERICKSEN AVE NE / WALLACE WAY NE,122531605,23512269,T
P110000311,BIPD,1/1/2011 0:00,1110,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110000296,BIPD,1/1/2011 0:00,1005,4525,BLAKELY AVE NE,122022700,22512300,THEFT4
P110003773,BIPD,1/8/2011 0:00,0217,,MADISON AVE N / STATE HWY 305 NE,122472543,23963078,T
P110001070,BIPD,1/2/2011 0:00,2235,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110004359,BIPD,1/9/2011 0:00,0802,214,KNECHTEL WAY NE,122492150,23458850,UNKNO3
P110001908,BIPD,1/4/2011 0:00,1336,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,122235375,23919324,T
P110001605,BIPD,1/3/2011 0:00,2158,,"XY(121851478,25621241)",121851478,25621241,CELL
P110001599,BIPD,1/3/2011 0:00,2125,625,WINSLOW WAY E,122607400,23236100,FI
P110001282,BIPD,1/3/2011 0:00,1106,200,HIGH SCHOOL RD NE,122476500,23646200,WC911
P110004503,BIPD,1/9/2011 0:00,1538,,FINCH PL SW / WINSLOW WAY W,122398683,23250811,T
P110005105,BIPD,1/10/2011 0:00,1642,11342,OLYMPIC TERRACE AVE NE,121510150,24771650,MISC4
P110001912,BIPD,1/4/2011 0:00,1343,6846,WING POINT RD NE,123066650,23279750,THEFT4
P110001562,BIPD,1/3/2011 0:00,1951,9330,NE HIGH SCHOOL RD,122363800,23666100,MISC4
P110001478,BIPD,1/3/2011 0:00,1701,5486,TAYLOR AVE NE,122702150,22818650,KEEP4
P110001398,BIPD,1/3/2011 0:00,1438,13371,MANZANITA RD NE,121415200,25405350,FRAUD4
P110002758,BIPD,1/6/2011 0:00,0816,,HOMESTEAD LN / WYATT WAY NE,122465928,23381215,T
P110003973,BIPD,1/8/2011 0:00,1403,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,RECKL3
P110000526,BIPD,1/1/2011 0:00,1915,,NE HIGH SCHOOL RD / MADISON AVE N,122439778,23649794,T
P110002757,BIPD,1/6/2011 0:00,0814,,NORTH MADISON AVE NE / NE WINTHERS RD,122463342,24967499,T
P110002721,BIPD,1/6/2011 0:00,0503,,STATE HWY 305 NE / VIKING AVE NW,119300662,28150779,FI
P110002641,BIPD,1/5/2011 0:00,2239,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P110002635,BIPD,1/5/2011 0:00,2226,,NE SEABOLD RD / STATE HWY 305 NE,121590699,26041540,T
P110003419,BIPD,1/7/2011 0:00,1236,7305,NE HIDDEN COVE RD,121696700,25648700,FU
P110003251,BIPD,1/7/2011 0:00,0627,13371,MANZANITA RD NE,121415200,25405350,FI
P110003144,BIPD,1/6/2011 0:00,2246,,NE DAY RD E / SUNRISE DR NE,122733885,25222379,T
P110002890,BIPD,1/6/2011 0:00,1251,14914,SUNRISE DR NE,122789000,25973400,PC5
P110002657,BIPD,1/5/2011 0:00,2321,,NE SEABOLD RD / STATE HWY 305 NE,121590699,26041540,T
P110002374,BIPD,1/5/2011 0:00,1252,3142,POINT WHITE DR NE,121288550,22059150,WIRESU
P110004867,BIPD,1/10/2011 0:00,1021,,"XY(122346818,22566660)",122346818,22566660,CELL
P110005131,BIPD,1/10/2011 0:00,1724,1115,NE WING POINT WAY,122759050,23343500,FU
P110004087,BIPD,1/8/2011 0:00,1854,6390,NE RALSTON RD,121408200,25787700,SUSPI3
P110004152,BIPD,1/8/2011 0:00,2106,499,OLYMPIC DR SE,122674000,23182900,DUI3
P110003130,BIPD,1/6/2011 0:00,2152,,NE HIGH SCHOOL RD / MADISON AVE N,122439778,23649794,T
P110003124,BIPD,1/6/2011 0:00,2139,,NE BOLERO DR / NE INTREPID CT,122523900,21961308,SUSPI3
P110003479,BIPD,1/7/2011 0:00,1406,10289,NORTH MADISON AVE NE,122442950,24386150,DV3
P110003420,BIPD,1/7/2011 0:00,1237,911,CARVER ST,118421000,20788100,FI
P110003287,BIPD,1/7/2011 0:00,0818,11685,LAURELWOOD LN NE,121117900,24843700,CIVIL3
P110003235,BIPD,1/7/2011 0:00,0355,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110002312,BIPD,1/5/2011 0:00,1047,9330,NE HIGH SCHOOL RD,122363800,23666100,FU
P110002243,BIPD,1/5/2011 0:00,0811,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,T
P110004426,BIPD,1/9/2011 0:00,1217,,MADISON AVE N / WALLACE WAY NE,122433596,23514669,T
P110005266,BIPD,1/10/2011 0:00,2315,343,WINSLOW WAY E,122501900,23247000,ASSIS4
P110005272,BIPD,1/10/2011 0:00,2337,1883,NE PARK VIEW DR,122401250,21621900,RETURN
P110004337,BIPD,1/9/2011 0:00,0439,,NE FLETCHER LNDG / HANSEN RD NE,121048217,23917667,ALSP
P110004267,BIPD,1/9/2011 0:00,0110,1111,NE WING POINT WAY,122756850,23351650,SFR
P110004140,BIPD,1/8/2011 0:00,2047,,STATE HWY 305 NE / SUQUAMISH WAY NE,121272953,26526622,T
P110005509,BIPD,1/11/2011 0:00,1248,625,WINSLOW WAY E,122607400,23236100,BURGL4
P110004658,BIPD,1/9/2011 0:00,2214,,NE DAY RD E / NE YETI LN,122025071,25272959,CELL
P110004676,BIPD,1/9/2011 0:00,2251,,HOLLY FARM LN NE / NE NEW BROOKLYN RD,121517247,23935124,T
P110005030,BIPD,1/10/2011 0:00,1443,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310438,23631740,CELL
P110004022,BIPD,1/8/2011 0:00,1613,,ERICKSEN AVE NE / WINSLOW WAY E,122525612,23245942,FOUND3
P110004185,BIPD,1/8/2011 0:00,2223,10654,NE MANOR LN,122836228,25607327,CPR
P110003977,BIPD,1/8/2011 0:00,1408,,"XY(122090015,25029985)",122090015,25029985,CELL
P110002337,BIPD,1/5/2011 0:00,1136,350,HIGH SCHOOL RD NE,122521100,23645300,THEFT4
P110002222,BIPD,1/5/2011 0:00,0648,10161,NORTH MADISON AVE NE,122440350,24359800,FU
P110004328,BIPD,1/9/2011 0:00,0337,1111,NE WING POINT WAY,122756850,23351650,FU
P110002139,BIPD,1/4/2011 0:00,2316,5831,PACKARD LN NE,122486850,22938600,NOISE4
P110004948,BIPD,1/10/2011 0:00,1212,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,TRAFF3
P110002764,BIPD,1/6/2011 0:00,0842,,NE HIGH SCHOOL RD / MADISON AVE N,122439778,23649794,T
P110004967,BIPD,1/10/2011 0:00,1300,1300,STONECRESS LN NE,122674700,23649450,MISC4
P110005243,BIPD,1/10/2011 0:00,2217,1883,NE PARK VIEW DR,122401250,21621900,RUNAW4
P110005263,BIPD,1/10/2011 0:00,2311,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110006601,BIPD,1/13/2011 0:00,1210,9570,NE BEACH CREST DR,122443050,24446450,BURGL4
P110004212,BIPD,1/8/2011 0:00,2302,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,MVC4
P110000992,BIPD,1/2/2011 0:00,1858,907,CARVER ST,118435000,20790500,MEDIA
P110005087,BIPD,1/10/2011 0:00,1604,343,WINSLOW WAY E,122501900,23247000,MALIC3
P110005102,BIPD,1/10/2011 0:00,1624,499,OLYMPIC DR SE,122674000,23182900,FI
P110005383,BIPD,1/11/2011 0:00,0814,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,TRAFF3
P110005471,BIPD,1/11/2011 0:00,1109,480,GROW PL NW,122310550,23376850,FU
P110003974,BIPD,1/8/2011 0:00,1403,927,BLUE HERON AVE NE,122475050,23520500,WC3
P110005680,BIPD,1/11/2011 0:00,1738,,GROW AVE NW / MADISON AVE N,122426361,23658381,CELL
P110005673,BIPD,1/11/2011 0:00,1731,6601,NE HIDDEN COVE RD,121485977,25653844,PROWL2
P110003939,BIPD,1/8/2011 0:00,1233,1270,MADISON AVE N,122444300,23625500,T
P110003639,BIPD,1/7/2011 0:00,2124,,NORTH MADISON AVE NE / STATE HWY 305 NE,122395136,24298387,T
P110005926,BIPD,1/12/2011 0:00,0356,11680,MILLER RD NE,121675600,24896950,UNKNO3
P110005683,BIPD,1/11/2011 0:00,1746,337,HIGH SCHOOL RD NE,122507600,23645500,ALRA
P110002136,BIPD,1/4/2011 0:00,2311,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,T
P110005820,BIPD,1/11/2011 0:00,2252,673,TIFFANY MEADOWS DR NE,122733750,23412400,ALRA
P110005899,BIPD,1/12/2011 0:00,0205,,NE KOURA RD / STATE HWY 305 NE,122310217,24709702,TRAFF3
P110005901,BIPD,1/12/2011 0:00,0217,913,CARVER ST,118434500,20789900,GREEN
P110005933,BIPD,1/12/2011 0:00,0443,8538,NE HIGH SCHOOL RD,122087191,23660182,MISC3
P110002030,BIPD,1/4/2011 0:00,1730,,"XY(122706692,23141823)",122706692,23141823,CELL
P110003038,BIPD,1/6/2011 0:00,1714,6948,NE HIDDEN COVE RD,121634867,25650184,ALRA
P110003447,BIPD,1/7/2011 0:00,1325,625,WINSLOW WAY E,122607400,23236100,INFOP4
P110003458,BIPD,1/7/2011 0:00,1336,13900,HIDDEN HEIGHTS LN NE,121880350,25616800,BURGL4
P110005096,BIPD,1/10/2011 0:00,1614,1111,NE WING POINT WAY,122756850,23351650,SUSPI3
P110003493,BIPD,1/7/2011 0:00,1437,1111,NE WING POINT WAY,122756850,23351650,MISC5
P110000194,BIPD,1/1/2011 0:00,0255,400,HARBORVIEW DR SE,122621100,23168300,FIREW4
P110000022,BIPD,1/1/2011 0:00,0021,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,T
P110005832,BIPD,1/11/2011 0:00,2319,,NE BUCKLIN HILL RD / NE EAGLE HARBOR DR,121966131,23304962,TONE
P110005908,BIPD,1/12/2011 0:00,0257,4431,STATE HWY 305 NE,122572684,23787238,TRAFF4
P110005920,BIPD,1/12/2011 0:00,0333,,NEW SWEDEN AVE NE / NE PINE ST,122544164,22587567,WIRESU
P110005934,BIPD,1/12/2011 0:00,0459,8631,POTLATCH AVE NE,121211700,23899750,SFR
P110005960,BIPD,1/12/2011 0:00,0627,,MCDONALD AVE NE / NE OLD MILL RD,122281102,22614125,TRAFF3
P110003232,BIPD,1/7/2011 0:00,0322,625,WINSLOW WAY E,122607400,23236100,BLSP
P110003067,BIPD,1/6/2011 0:00,1848,907,CARVER ST,118435000,20790500,MEDIA
P110002979,BIPD,1/6/2011 0:00,1515,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,MVCG
P110002592,BIPD,1/5/2011 0:00,2043,,NE LOVGREEN RD E / NORTH MADISON AVE NE,122463342,24967499,T
P110004128,BIPD,1/8/2011 0:00,2021,625,WINSLOW WAY E,122607400,23236100,WRT3
P110004188,BIPD,1/8/2011 0:00,2225,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,DUI3
P110004390,BIPD,1/9/2011 0:00,1005,3192,POINT WHITE DR NE,121312650,22078350,PC3
P110004407,BIPD,1/9/2011 0:00,1114,8478,HANSEN RD NE,121056200,23841600,BLSP
P110004408,BIPD,1/9/2011 0:00,1117,299,SHANNON DR SE,122508700,23164500,FI
P110004520,BIPD,1/9/2011 0:00,1609,4569,LYNWOOD CENTER RD NE,121750700,22509200,UNWAN3
P110001258,BIPD,1/3/2011 0:00,1026,9500,MADISON AVE N,122493983,24001977,PC4
P110005436,BIPD,1/11/2011 0:00,0955,,"XY(121372402,24909182)",121372402,24909182,CELL
P110005564,BIPD,1/11/2011 0:00,1420,285,MADISON AVE S,122426454,23199047,MISSI3
P110001150,BIPD,1/3/2011 0:00,0251,,STATE HWY 305 NE / SUQUAMISH WAY NE,121272953,26526622,T
P110005818,BIPD,1/11/2011 0:00,2244,499,OLYMPIC DR SE,122674000,23182900,TRAFF3
P110005903,BIPD,1/12/2011 0:00,0226,913,CARVER ST,118434500,20789900,GREEN
P110005966,BIPD,1/12/2011 0:00,0647,,NE HIGH SCHOOL RD / SANDS AVE NE,121907925,23666959,WIRESF
P110006070,BIPD,1/12/2011 0:00,1130,15695,EUCLID AVE NE,122425950,26228950,HARAS4
P110006151,BIPD,1/12/2011 0:00,1441,253,HIGH SCHOOL RD NE,122470100,23646300,SUSPI3
P110006511,BIPD,1/13/2011 0:00,0940,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741136,25661125,RECKL3
P110004481,BIPD,1/9/2011 0:00,1453,26493,ANSELL RD NW,118893652,29818092,FU
P110006578,BIPD,1/13/2011 0:00,1135,215,FINCH PL SW,122403500,23209000,HARAS4
P110003882,BIPD,1/8/2011 0:00,1008,240,WEAVER RD NW,122177400,23311200,FI
P110007451,BIPD,1/14/2011 0:00,1929,,NE BATTLE POINT DR / MILLER RD NE,121350327,24126968,TRAFF3
P110007476,BIPD,1/14/2011 0:00,2007,,NE SEABOLD RD / STATE HWY 305 NE,121590699,26041540,MVCG
P110005269,BIPD,1/10/2011 0:00,2319,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,T
P110005399,BIPD,1/11/2011 0:00,0858,8500,MADISON AVE N,122439948,23807327,TRAFF3
P110005466,BIPD,1/11/2011 0:00,1054,,REITAN RD NE / STATE HWY 305 NE,121501742,26370270,DUI3
P110005924,BIPD,1/12/2011 0:00,0342,,NE MCREDMOND LN / NE WARDWELL RD,122186961,24319526,WIRESF
P110005984,BIPD,1/12/2011 0:00,0800,8095,NE BECK RD,121869600,22335150,WIRESU
P110001053,BIPD,1/2/2011 0:00,2141,,FLETCHER BAY RD NE / NE NEW BROOKLYN RD,121365750,23936543,T
P110006167,BIPD,1/12/2011 0:00,1510,4900,ROSE AVE NE,122415800,22687900,WIRESF
P110006214,BIPD,1/12/2011 0:00,1651,15695,EUCLID AVE NE,122425950,26228950,FU
P110002054,BIPD,1/4/2011 0:00,1837,907,CARVER ST,118435000,20790500,MEDIA
P110006137,BIPD,1/12/2011 0:00,1408,14900,SUNRISE DR NE,122748428,25954023,PC3
P110001058,BIPD,1/2/2011 0:00,2156,11299,ARROW POINT DR NE,121068800,24696200,PC3
P110000849,BIPD,1/2/2011 0:00,1315,,NE EAGLE HARBOR DR / WARD AVE NE,122581685,22852666,TRAFF3
P110000685,BIPD,1/2/2011 0:00,0130,16285,STATE HWY 305 NE,120963800,26314400,FI
P110000606,BIPD,1/1/2011 0:00,2200,,"XY(122374214,25209063)",122374214,25209063,CELL
P110002340,BIPD,1/5/2011 0:00,1142,10255,NE VALLEY RD,122674600,24698700,FU
P110006571,BIPD,1/13/2011 0:00,1111,7986,NE LOVGREEN RD W,121911505,25015813,HARAS4
P110002327,BIPD,1/5/2011 0:00,1114,381,WALLACE WAY NE,122524400,23506000,CIVIL4
P110002317,BIPD,1/5/2011 0:00,1054,,MADISON AVE N / SADIE LN NW,122432385,23462050,T
P110004570,BIPD,1/9/2011 0:00,1806,18918,SOUNDVIEW BLVD NE,121703800,27258850,KIDNA3
P110001805,BIPD,1/4/2011 0:00,1039,10398,NE COUNTRY CLUB RD,122588423,22115033,BURGL4
P110006611,BIPD,1/13/2011 0:00,1226,9999,NE BEACH CREST DR,122600000,24402850,FRAUD4
P110006702,BIPD,1/13/2011 0:00,1527,321,HIGH SCHOOL RD NE,122500500,23645700,FI
P110006762,BIPD,1/13/2011 0:00,1710,10155,BATTLE POINT DR NE,120998389,24397145,ALRA
P110006907,BIPD,1/13/2011 0:00,2220,3428,POINT WHITE DR NE,121421400,22183350,ASSAU3
P110007068,BIPD,1/14/2011 0:00,0825,,NE DAY RD E / VISTA DR NE,122352360,25234399,T
P110007239,BIPD,1/14/2011 0:00,1358,,PHELPS RD NE / NE YETI LN,122046708,25325538,FU
P110006434,BIPD,1/13/2011 0:00,0611,625,WINSLOW WAY E,122607400,23236100,WRT3
P110000666,BIPD,1/2/2011 0:00,0007,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110003502,BIPD,1/7/2011 0:00,1455,625,WINSLOW WAY E,122607400,23236100,FOUND5
P110006535,BIPD,1/13/2011 0:00,1020,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,TRAFF3
P110006569,BIPD,1/13/2011 0:00,1107,,KIMIKO LN / MADISON AVE N,122440017,23810953,T
P110000378,BIPD,1/1/2011 0:00,1405,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P110000483,BIPD,1/1/2011 0:00,1740,,NE HIGH SCHOOL RD / WEAVER RD NW,122172525,23657280,T
P110000257,BIPD,1/1/2011 0:00,0746,907,CARVER ST,118435000,20790500,MEDIA
P110006692,BIPD,1/13/2011 0:00,1510,,NE DINGLEY RD / NE WILLOW AVE,123060305,23463248,CELL
P110007053,BIPD,1/14/2011 0:00,0757,,MADISON AVE N / WYATT WAY NE,122430637,23382031,T
P110000233,BIPD,1/1/2011 0:00,0444,,ARROW POINT DR NE / MILLER RD NE,121550644,24644417,WC3
P110000232,BIPD,1/1/2011 0:00,0437,,NE BUCKLIN HILL RD / NE EAGLE HARBOR DR,121966131,23304962,WC3
P110004286,BIPD,1/9/2011 0:00,0139,1101,WING POINT WAY NE,122775267,23373487,WC911
P110005765,BIPD,1/11/2011 0:00,2044,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,TRAFF3
P110007212,BIPD,1/14/2011 0:00,1312,370,GROW AVE NW,122353900,23343900,CPR
P110007246,BIPD,1/14/2011 0:00,1408,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,RECKL3
P110007421,BIPD,1/14/2011 0:00,1831,,MADISON AVE N / STATE HWY 305 NE,122472543,23963078,MVCG
P110006698,BIPD,1/13/2011 0:00,1525,920,HILDEBRAND LN NE,122546100,23567800,CIVIL3
P110000280,BIPD,1/1/2011 0:00,0922,14350,HENDERSON RD NE,121493284,25765153,SFR
P110007062,BIPD,1/14/2011 0:00,0815,8555,MADISON AVE N,122413300,23788700,T
P110000026,BIPD,1/1/2011 0:00,0023,200,HIGH SCHOOL RD NE,122476500,23646200,UNWAN3
P110007134,BIPD,1/14/2011 0:00,1037,6490,NE ADAS WILL LN,121476650,26214350,FU
P110003702,BIPD,1/7/2011 0:00,2337,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,T
P110005667,BIPD,1/11/2011 0:00,1722,1733,NE PARK VIEW DR,122417150,21596700,WC911
P110005698,BIPD,1/11/2011 0:00,1820,435,ERICKSEN AVE NE,122523000,23363250,ASSIS4
P110005782,BIPD,1/11/2011 0:00,2121,,NE BUCKLIN HILL RD / LYNWOOD CENTER RD NE,121827747,23137013,WC4
P110005872,BIPD,1/12/2011 0:00,0047,,FLETCHER BAY RD NE / ISLAND CENTER RD NE,121639712,23516206,TRAFF3
P110005882,BIPD,1/12/2011 0:00,0112,,NE KOURA RD / STATE HWY 305 NE,122310217,24709702,TRAFF3
P110005910,BIPD,1/12/2011 0:00,0303,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,MVCG
P110007475,BIPD,1/14/2011 0:00,2006,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741136,25661125,TRAFF3
P110000075,BIPD,1/1/2011 0:00,0104,,CANDY LOOP NE / STATE HWY 305 NE,120998206,26375410,ASSIS3
P110000065,BIPD,1/1/2011 0:00,0052,,CANDY LOOP NE / STATE HWY 305 NE,120998206,26375410,ASSIS3
P110008082,BIPD,1/15/2011 0:00,2026,835,MADISON AVE N,122415100,23498500,BLSGP
P110000005,BIPD,1/1/2011 0:00,0002,6569,FLETCHER BAY RD NE,121699600,23213050,FIREW4
P110004886,BIPD,1/10/2011 0:00,1039,,NE MANUAL RD / STATE HWY 305 NE,121710851,25706189,T
P110007455,BIPD,1/14/2011 0:00,1933,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,T
P110007478,BIPD,1/14/2011 0:00,2009,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,MVC3
P110004650,BIPD,1/9/2011 0:00,2151,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590699,26041540,T
P110004677,BIPD,1/9/2011 0:00,2253,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P110004841,BIPD,1/10/2011 0:00,0942,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310438,23631740,CELL
P110000663,BIPD,1/1/2011 0:00,2354,,"XY(122346818,22566660)",122346818,22566660,CELL
P110007492,BIPD,1/14/2011 0:00,2028,10331,MANITOU BEACH DR NE,122823800,24472700,FI
P110008391,BIPD,1/16/2011 0:00,1248,,"XY(121261506,23486541)",121261506,23486541,CELL
P110008573,BIPD,1/16/2011 0:00,1919,,MADISON AVE N / NE NEW BROOKLYN RD,122442200,23911813,T
P110008843,BIPD,1/17/2011 0:00,0836,,"XY(122127537,25506387)",122127537,25506387,CELL
P110009024,BIPD,1/17/2011 0:00,1422,9191,MORAN RD NE,122430700,24060450,FU
P110009103,BIPD,1/17/2011 0:00,1705,,NE DAY RD W / ROE RD NE,121544760,25259679,T
P110005913,BIPD,1/12/2011 0:00,0310,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,TRAFF3
P110006009,BIPD,1/12/2011 0:00,0907,625,WINSLOW WAY E,122607400,23236100,INFOP4
P110006096,BIPD,1/12/2011 0:00,1219,,KIMIKO LN / MADISON AVE N,122440017,23810953,TRAFF3
P110006129,BIPD,1/12/2011 0:00,1341,285,MADISON AVE S,122426454,23199047,FU
P110006207,BIPD,1/12/2011 0:00,1633,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,T
P110006247,BIPD,1/12/2011 0:00,1806,1111,WING POINT WAY NE,122778990,23373388,FI
