call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P210000548,BIPD,1/2/2021 0:00,1216,,BATTLE POINT DR NE / SKINNER RD NE,121003122,24605178,TRAFF3
P210002736,BIPD,1/7/2021 0:00,1533,5173,NE EAGLE HARBOR DR,122386395,22828796,POV4
P210000306,BIPD,1/1/2021 0:00,1823,9330,NE HIGH SCHOOL RD,122364045,23666097,FIREW4
P210000281,BIPD,1/1/2021 0:00,1658,1344,WINTERGREEN LN NE,122621704,23727339,ALRA
P210000249,BIPD,1/1/2021 0:00,1507,250,CAMELIA LOOP NE,122478245,23588597,VEHIT4
P210001150,BIPD,1/4/2021 0:00,0215,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,FI
P210002655,BIPD,1/7/2021 0:00,1247,,"XY(122706802,25536351)",122706802,25536351,CELL
P210000448,BIPD,1/2/2021 0:00,0547,,NW FINN HILL RD / STATE HWY 3 NW,119028974,28003273,ASSIS3
P210000442,BIPD,1/2/2021 0:00,0428,,"XY(122322243,23819745)",122322243,23819745,CELL
P210000337,BIPD,1/1/2021 0:00,2005,8811,PITCAIRN PL NE,121329943,23960048,FIREW4
P210000316,BIPD,1/1/2021 0:00,1854,8731,NE MCREDMOND LN,122154144,24300099,WC4
P210000312,BIPD,1/1/2021 0:00,1838,860,GILMORE WAY NE,122676545,23316947,DV3
P210000195,BIPD,1/1/2021 0:00,1241,,"XY(122413728,23576019)",122413728,23576019,CELL
P210001282,BIPD,1/4/2021 0:00,1148,625,WINSLOW WAY E,122607645,23236096,ORDNA4
P210002345,BIPD,1/6/2021 0:00,1853,656,LANDMARK CT NE,122782735,23426818,SUSPI4
P210000893,BIPD,1/3/2021 0:00,0829,8218,HANSEN RD NE,121133092,23759448,PC3
P210002496,BIPD,1/7/2021 0:00,0643,,NE ADAS WILL LN / REITAN RD NE,121518347,26286893,CELL
P210002644,BIPD,1/7/2021 0:00,1226,,KIMIKO LN / NE NEW BROOKLYN RD,122453779,23906720,CELL
P210004781,BIPD,1/12/2021 0:00,1427,1780,NE HOSTMARK ST,119940240,27303605,SUICIB
P210004452,BIPD,1/11/2021 0:00,1729,,"XY(122484952,23614409)",122484952,23614409,CELL
P210002886,BIPD,1/7/2021 0:00,2325,,"XY(122635170,24871327)",122635170,24871327,CELL
P210002714,BIPD,1/7/2021 0:00,1456,,NE DAY RD E / NE YETI LN,122024833,25273329,CELL
P210002382,BIPD,1/6/2021 0:00,2034,,BIRKLAND RD NE / WEST BLAKELY RD NE,122063557,22362748,CELL
P210002317,BIPD,1/6/2021 0:00,1738,,NE COUNTRY CLUB RD / FORT WARD HILL RD NE,122445185,22146908,DUI3
P210004600,BIPD,1/12/2021 0:00,0553,4890,TAYLOR AVE NE,122631895,22609045,TRAFF3
P210003189,BIPD,1/8/2021 0:00,1819,,DEAD END / NE NORTH ST,121845963,26665221,CELL
P210003094,BIPD,1/8/2021 0:00,1425,835,MADISON AVE N,122415345,23498497,BLSGP
P210003076,BIPD,1/8/2021 0:00,1349,,"XY(122236231,25029309)",122236231,25029309,CELL
P210002604,BIPD,1/7/2021 0:00,1126,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,FI
P210002089,BIPD,1/6/2021 0:00,1031,,"XY(122524837,23623751)",122524837,23623751,CELL
P210004230,BIPD,1/11/2021 0:00,0924,15126,SIVERTSON RD NE,121946463,26001399,FU
P210004059,BIPD,1/10/2021 0:00,1946,1050,HILDEBRAND LN NE,122545395,23588397,FI
P210004853,BIPD,1/12/2021 0:00,1642,1344,WINTERGREEN LN NE,122621704,23727339,WC911
P210004930,BIPD,1/12/2021 0:00,1927,13900,HIDDEN HEIGHTS LN NE,121880594,25616851,GUNVI3
P210003282,BIPD,1/8/2021 0:00,2321,4765,LYNWOOD CENTER RD NE,121752093,22580745,DV3
P210003262,BIPD,1/8/2021 0:00,2201,253,NE HIGH SCHOOL RD,122470095,23627397,DUI3
P210001200,BIPD,1/4/2021 0:00,0801,625,WINSLOW WAY E,122607645,23236096,MISC5
P210002675,BIPD,1/7/2021 0:00,1339,337,HIGH SCHOOL RD NE,122530000,23641500,MVC4
P210005639,BIPD,1/14/2021 0:00,0859,10233,NE GARIBALDI LOOP,122671545,23759648,FU
P210005998,BIPD,1/14/2021 0:00,2343,860,GILMORE WAY NE,122676545,23316947,SUICIB
P210005068,BIPD,1/13/2021 0:00,0004,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,121758844,23062433,WIRESL
P210003156,BIPD,1/8/2021 0:00,1710,,SADIE LN NW / WALLACE WAY NE,122438405,23494663,CELL
P210003008,BIPD,1/8/2021 0:00,1105,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,UNKNOF
P210002625,BIPD,1/7/2021 0:00,1201,12530,MANZANITA RD NE,121505564,25163345,SUSPI3
P210003574,BIPD,1/9/2021 0:00,1737,,NW LUOTO RD / STATE HWY 3 NW,118462210,26126483,T
P210002596,BIPD,1/7/2021 0:00,1116,,"XY(121705587,25134855)",121705587,25134855,CELL
P210002526,BIPD,1/7/2021 0:00,0810,256,WINSLOW WAY E,122477193,23252619,ALRA
P210001739,BIPD,1/5/2021 0:00,1351,625,WINSLOW WAY E,122607645,23236096,ASSIS3
P210001487,BIPD,1/4/2021 0:00,2147,,FINCH RD NE / WYATT WAY NW,122036768,23398067,FI
P210001353,BIPD,1/4/2021 0:00,1455,10251,NE VALLEY RD,122673500,24698753,MISC3
P210001316,BIPD,1/4/2021 0:00,1316,,"XY(122514731,23572164)",122514731,23572164,CELL
P210001242,BIPD,1/4/2021 0:00,1017,8800-BLK,MILLER RD NE,121365945,23936761,T
P210001203,BIPD,1/4/2021 0:00,0802,625,WINSLOW WAY E,122607645,23236096,PC5
P210002720,BIPD,1/7/2021 0:00,1500,,WEAVER RD NW / WYATT WAY NW,122168200,23391392,MVC4
P210004908,BIPD,1/12/2021 0:00,1844,256,WINSLOW WAY E,122477193,23252619,ALRA
P210002272,BIPD,1/6/2021 0:00,1603,3000,PLEASANT BEACH DR NE,122114900,22001400,MISSI3
P210005211,BIPD,1/13/2021 0:00,0804,10676,MANITOU BEACH DR NE,122858746,24509199,TRAFF3
P210005228,BIPD,1/13/2021 0:00,0834,3672,LAVENDER LN NE,121424393,22374445,ALRA
P210002217,BIPD,1/6/2021 0:00,1453,16639,AGATE POINT RD NE,121798894,26506853,CIVIL4
P210005547,BIPD,1/13/2021 0:00,2157,200,HIGH SCHOOL RD NE,122477200,23673300,PROWL2
P210001061,BIPD,1/3/2021 0:00,1836,4795,LYNWOOD CENTER RD NE,121768212,22589042,PC4
P210000911,BIPD,1/3/2021 0:00,1052,15446,SUNRISE DR NE,122763796,26092302,PC4
P210003868,BIPD,1/10/2021 0:00,1125,256,WINSLOW WAY E,122477193,23252619,CELL
P210003945,BIPD,1/10/2021 0:00,1516,265,SHANNON DR SE,122463595,23163746,FU
P210004011,BIPD,1/10/2021 0:00,1740,710,JOHN NELSON LN NE,122594695,23462497,FI
P210001642,BIPD,1/5/2021 0:00,0952,3949,CRYSTAL SPRINGS DR NE,121044292,22370245,PC4
P210005296,BIPD,1/13/2021 0:00,1146,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,121758844,23062433,WIRESU
P210005662,BIPD,1/14/2021 0:00,0942,2931,NE SPARTAN CT,120112740,27721355,WRT3
P210001756,BIPD,1/5/2021 0:00,1441,,"XY(122475096,23623746)",122475096,23623746,CELL
P210001720,BIPD,1/5/2021 0:00,1300,625,WINSLOW WAY E,122607645,23236096,MISC4
P210001212,BIPD,1/4/2021 0:00,0839,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,WIRESU
P210000962,BIPD,1/3/2021 0:00,1332,4372,POINT WHITE DR NE,121557593,22460945,PC3
P210000961,BIPD,1/3/2021 0:00,1330,7644,NE DAY RD W,121736800,25389800,TRAFF3
P210005834,BIPD,1/14/2021 0:00,1518,220,PARFITT WAY SW,122383545,23192946,SUICI3
P210000942,BIPD,1/3/2021 0:00,1257,8542,NE HIDDEN COVE RD,122149342,25766230,PC4
P210000915,BIPD,1/3/2021 0:00,1106,,BLAKELY AVE NE / NE HALLS HILL RD,122600826,22250266,TRAFF4
P210000762,BIPD,1/2/2021 0:00,2003,13834,MANZANITA RD NE,121542293,25596651,BURGL1
P210004958,BIPD,1/12/2021 0:00,2036,271,MADISON AVE S,122426798,23203379,FU
P210004979,BIPD,1/12/2021 0:00,2126,920,HILDEBRAND LN NE,122546345,23567847,MVC4
P210005735,BIPD,1/14/2021 0:00,1204,6655,FLETCHER BAY RD NE,121682743,23234346,WIRESL
P210002752,BIPD,1/7/2021 0:00,1558,,NE EAGLE HARBOR DR / TAYLOR AVE NE,122683487,22854158,FOUND4
P210006135,BIPD,1/15/2021 0:00,1048,6516,WING POINT RD NE,123075246,23162846,ALRA
P210004473,BIPD,1/11/2021 0:00,1831,1315,WINTERGREEN LN NE,122603642,23680795,CHILD3
P210005069,BIPD,1/13/2021 0:00,0006,,NE COUNTRY CLUB RD / FORT WARD HILL RD NE,122445185,22146908,TRAFF3
P210005063,BIPD,1/13/2021 0:00,0002,9560,MORAN RD NE,122443695,24150348,WIRESU
P210004484,BIPD,1/11/2021 0:00,1926,229,SHEPARD WAY NW,122370825,23292067,WC4
P210004758,BIPD,1/12/2021 0:00,1333,550,MADISON AVE N,122431200,23400600,SUSPI4
P210004898,BIPD,1/12/2021 0:00,1810,13240,PHELPS RD NE,122100986,25380964,BEHAV3
P210000889,BIPD,1/3/2021 0:00,0816,7611,NE HIGH SCHOOL RD,121826344,23641347,WIRESL
P210000656,BIPD,1/2/2021 0:00,1550,,NE KOURA RD / MILLER RD NE,121576649,24728845,WIRESU
P210006238,BIPD,1/15/2021 0:00,1402,194,WALLACE WAY NE,122466325,23513945,FU
P210000199,BIPD,1/1/2021 0:00,1251,181,LOVELL AVE SW,122255195,23227046,PC3
P210000090,BIPD,1/1/2021 0:00,0639,12112,MILLER RD NE,121781494,25030700,T
P210006562,BIPD,1/16/2021 0:00,0558,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,TRAFF4
P210000578,BIPD,1/2/2021 0:00,1317,625,WINSLOW WAY E,122607645,23236096,MISC4
P210000385,BIPD,1/1/2021 0:00,2320,5340,NE FLETCHER LNDG,121038087,23918282,SUSPI3
P210006361,BIPD,1/15/2021 0:00,1827,4765,LYNWOOD CENTER RD NE,121752093,22580745,VERBA4
P210006625,BIPD,1/16/2021 0:00,1008,,NE KOURA RD / LARIX PL NE,121676896,24773922,CELL
P210000050,BIPD,1/1/2021 0:00,0211,625,WINSLOW WAY E,122607645,23236096,WC911
P210000036,BIPD,1/1/2021 0:00,0128,625,WINSLOW WAY E,122607645,23236096,ASSAU2
P210004913,BIPD,1/12/2021 0:00,1851,860,GILMORE WAY NE,122676545,23316947,BLSP
P210004952,BIPD,1/12/2021 0:00,2023,200,HIGH SCHOOL RD NE,122477200,23673300,FRAUD4
P210005004,BIPD,1/12/2021 0:00,2246,6020,NE EAGLE HARBOR DR,122226510,22985822,ASSIS3
P210006050,BIPD,1/15/2021 0:00,0658,275,SHANNON DR SE,122489994,23165863,PC4
P210006119,BIPD,1/15/2021 0:00,1024,6886,WING POINT RD NE,123064696,23288497,ALSP
P210006240,BIPD,1/15/2021 0:00,1409,793,JOHN NELSON LN NE,122589188,23461343,PC4
P210004927,BIPD,1/12/2021 0:00,1918,10702,STATE HWY 305 NE,122387878,24517688,PC4
P210004674,BIPD,1/12/2021 0:00,1055,9973,MANITOU BEACH DR NE,122620745,24355149,TRAFF4
P210004652,BIPD,1/12/2021 0:00,1010,3100BLK,POINT WHITE DR NE,121277495,22062470,TRAFF3
P210004602,BIPD,1/12/2021 0:00,0622,,NE HALLS HILL RD / ROCKAWAY BEACH RD NE,122900836,22255243,PC3
P210006957,BIPD,1/17/2021 0:00,0316,8731,NE MCREDMOND LN,122154144,24300099,BURGL1
P210004472,BIPD,1/11/2021 0:00,1829,,"XY(122601513,23669141)",122601513,23669141,CELL
P210004831,BIPD,1/12/2021 0:00,1559,825,HIGH SCHOOL RD NE,122681400,23613000,SUICI3
P210001049,BIPD,1/3/2021 0:00,1756,4569,LYNWOOD CENTER RD NE,121750893,22509195,DUI3
P210004925,BIPD,1/12/2021 0:00,1915,271,MADISON AVE S,122426798,23203379,CIVIL4
P210000807,BIPD,1/2/2021 0:00,2218,,CREOSOTE PL NE / ROCKAWAY BEACH RD NE,122939287,22834365,TRAFF3
P210006564,BIPD,1/16/2021 0:00,0605,,305 / HIDDEN COVE,119996757,26779380,MISC3
P210004849,BIPD,1/12/2021 0:00,1641,1800,EAGLE HARBOR LN NE,122091601,23127674,T
P210004327,BIPD,1/11/2021 0:00,1319,630,ALFORD PL NW,122278395,23580097,DV3
P210004041,BIPD,1/10/2021 0:00,1845,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571327,23644516,T
P210003722,BIPD,1/9/2021 0:00,2336,,GROW AVE NW / HIGH SCHOOL RD NW,122338072,23651202,T
P210003566,BIPD,1/9/2021 0:00,1729,499,OLYMPIC DR SE,122674000,23182900,ASSIS3
P210004899,BIPD,1/12/2021 0:00,1811,,"XY(121574603,24882385)",121574603,24882385,CELL
P210003266,BIPD,1/8/2021 0:00,2219,,BIRKLAND RD NE / BLAKELY AVE NE,122108386,22332106,MVCG
P210003365,BIPD,1/9/2021 0:00,0818,277,SHANNON DR SE,122491554,23165538,PC4
P210006963,BIPD,1/17/2021 0:00,0509,920,MADISON AVE N,122446145,23547347,PARKI4
P210003522,BIPD,1/9/2021 0:00,1551,8727,BLAKELY AVE NE,122082244,22339595,MVC4
P210003607,BIPD,1/9/2021 0:00,1850,,NE BECK RD / POINT WHITE DR NE,121758390,22520937,CELL
P210003622,BIPD,1/9/2021 0:00,1926,2825,NE INTREPID CT,122530019,21953959,FU
P210002403,BIPD,1/6/2021 0:00,2159,,MINAMOTO LN NE / WINSLOW WAY E,122614770,23258757,CELL
P210002394,BIPD,1/6/2021 0:00,2114,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,122101057,23659699,FI
P210002325,BIPD,1/6/2021 0:00,1757,16336,REITAN RD NE,121564793,26398553,WC911
P210004049,BIPD,1/10/2021 0:00,1855,6364,NE MITCHELL LN,121302843,23733247,BEHAVG
P210004234,BIPD,1/11/2021 0:00,0941,625,WINSLOW WAY E,122607645,23236096,MISC5
P210002277,BIPD,1/6/2021 0:00,1613,,NE EAGLE HARBOR DR / MCDONALD AVE NE,122288398,22858522,RECKL3
P210004985,BIPD,1/12/2021 0:00,2142,6020,NE EAGLE HARBOR DR,122226510,22985822,MVC3
P210005027,BIPD,1/12/2021 0:00,2342,7139,NE DOLPHIN DR,121691343,26290653,WIRESU
P210005073,BIPD,1/13/2021 0:00,0012,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,TRAFF3
P210005109,BIPD,1/13/2021 0:00,0155,,BLAKELY AVE NE / NE ODD FELLOWS RD,122237627,22290566,TRAFF3
P210005123,BIPD,1/13/2021 0:00,0246,13400,STATE HWY 305 NE,121882053,25454493,FI
P210005205,BIPD,1/13/2021 0:00,0751,,AGATE POINT RD NE / NE NORTH ST,121842188,26631481,WIRESU
P210004934,BIPD,1/12/2021 0:00,1947,,"XY(123229907,29909085)",123229907,29909085,CELL
P210004254,BIPD,1/11/2021 0:00,1020,,"XY(122322248,23819964)",122322248,23819964,CELL
P210004092,BIPD,1/10/2021 0:00,2054,747,HANAMI LN NE,122658636,23296711,BLSP
P210007353,BIPD,1/18/2021 0:00,0851,5340,NE FLETCHER LNDG,121038087,23918282,FU
P210003606,BIPD,1/9/2021 0:00,1849,8727,BLAKELY AVE NE,122082244,22339595,FU
P210007414,BIPD,1/18/2021 0:00,1105,8013,NE BUCKLIN HILL RD,121910644,23124396,FU
P210007360,BIPD,1/18/2021 0:00,0910,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,DUI3
P210003837,BIPD,1/10/2021 0:00,0936,7021,FLETCHER BAY RD NE,121664993,23353347,TRAFF3
P210003937,BIPD,1/10/2021 0:00,1504,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,CHILD3
P210004305,BIPD,1/11/2021 0:00,1221,,NE FOSTER RD / WOODBANK DR NE,121185356,23944334,CELL
P210004650,BIPD,1/12/2021 0:00,1003,8310,NE DAY RD E,122026135,25247301,TRAFF4
P210005302,BIPD,1/13/2021 0:00,1203,10001,NE KNIGHT RD,122609045,25351951,ASSIS4
P210005553,BIPD,1/13/2021 0:00,2213,1618,BEANS BIGHT RD NE,122939096,21526643,ALRA
P210005573,BIPD,1/14/2021 0:00,0106,4765,LYNWOOD CENTER RD NE,121752093,22580745,FU
P210005583,BIPD,1/14/2021 0:00,0149,4765,LYNWOOD CENTER RD NE,121752093,22580745,NOISE4
P210005758,BIPD,1/14/2021 0:00,1250,625,WINSLOW WAY E,122607645,23236096,MISC4
P210005911,BIPD,1/14/2021 0:00,1829,,BIRKLAND RD NE / WEST BLAKELY RD NE,122063557,22362748,CELL
P210006273,BIPD,1/15/2021 0:00,1512,,"XY(122778777,23548159)",122778777,23548159,CELL
P210003459,BIPD,1/9/2021 0:00,1340,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,T
P210003624,BIPD,1/9/2021 0:00,1930,989,CURTIS LOOP NE,122685488,23432412,WC3
P210008236,BIPD,1/20/2021 0:00,0858,16049,STATE HWY 305 NE,121493157,26252705,GUNVI3
P210003691,BIPD,1/9/2021 0:00,2219,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322363,24094833,FI
P210003683,BIPD,1/9/2021 0:00,2153,625,WINSLOW WAY E,122607645,23236096,ATL4
P210004636,BIPD,1/12/2021 0:00,0941,750,ERICKSEN AVE NE,122540645,23488397,THEFT4
P210004802,BIPD,1/12/2021 0:00,1501,625,WINSLOW WAY E,122607645,23236096,HARAS4
P210005178,BIPD,1/13/2021 0:00,0624,,NE BARKENTINE RD / BLAKELY HILL RD NE,122606509,22417836,WIRESU
P210005230,BIPD,1/13/2021 0:00,0840,10804,OLALLIE LN NE,120823342,24588499,WIRESU
P210005270,BIPD,1/13/2021 0:00,1033,9657,SPORTSMAN CLUB RD NE,122303545,24197698,WIRESU
P210008713,BIPD,1/21/2021 0:00,0950,7784,HANSEN RD NE,121163000,23633666,HARAS4
P210003586,BIPD,1/9/2021 0:00,1813,253,NE HIGH SCHOOL RD,122470095,23627397,PROWL4
P210003413,BIPD,1/9/2021 0:00,1119,,"XY(122466203,23628684)",122466203,23628684,CELL
P210003404,BIPD,1/9/2021 0:00,1058,,NE LOVGREEN RD E / STATE HWY 305 NE,122194159,24976179,RECKL3
P210002949,BIPD,1/8/2021 0:00,0752,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,TRAFF3
P210007864,BIPD,1/19/2021 0:00,1211,,NE DAY RD E / NE YETI LN,122025375,25273317,CELL
P210005083,BIPD,1/13/2021 0:00,0036,7611,NE HIGH SCHOOL RD,121826344,23641347,TRAFF3
P210005979,BIPD,1/14/2021 0:00,2235,12751,STATE HWY 305 NE,122034462,25231234,TRAFF4
P210006080,BIPD,1/15/2021 0:00,0847,166,BJUNE DR SE,122461274,23216224,BURGL4
P210006223,BIPD,1/15/2021 0:00,1336,162,BJUNE DR SE,122459359,23217152,FU
P210007230,BIPD,1/17/2021 0:00,2142,11299,ARROW POINT DR NE,121095342,24676599,PC4
P210007270,BIPD,1/18/2021 0:00,0058,4765,LYNWOOD CENTER RD NE,121752093,22580745,DV3
P210007587,BIPD,1/18/2021 0:00,1821,301,SHANNON DR SE,122531725,23167210,PC4
P210002152,BIPD,1/6/2021 0:00,1233,4710,NE EAGLE HARBOR DR,122534745,22859196,HARAS4
P210002091,BIPD,1/6/2021 0:00,1033,,NE BAY HILL RD / MILLER RD NE,121654047,24856881,T
P210001855,BIPD,1/5/2021 0:00,1812,4449,POINT WHITE DR NE,121623593,22510395,BURGL4
P210004611,BIPD,1/12/2021 0:00,0735,835,MADISON AVE N,122415345,23498497,BLSGP
P210004797,BIPD,1/12/2021 0:00,1455,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,FI
P210005372,BIPD,1/13/2021 0:00,1424,,MADISON AVE N / WYATT WAY NE,122430882,23382078,FU
P210005627,BIPD,1/14/2021 0:00,0816,10233,NE GARIBALDI LOOP,122671545,23759648,FU
P210005814,BIPD,1/14/2021 0:00,1448,145,FERNCLIFF AVE NE,122682108,23269272,KEEP4
P210005045,BIPD,1/12/2021 0:00,2355,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,121758844,23062433,PC3
P210006211,BIPD,1/15/2021 0:00,1324,564,BJUNE DR SE,122532845,23233278,FU
P210006217,BIPD,1/15/2021 0:00,1330,11027,ROLLING BAY WALK NE,122939796,24631949,VERBA4
P210005647,BIPD,1/14/2021 0:00,0915,181,WINSLOW WAY E,122455141,23242401,ALRA
P210006327,BIPD,1/15/2021 0:00,1653,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,MVC4
P210006436,BIPD,1/15/2021 0:00,2116,8013,NE BUCKLIN HILL RD,121910644,23124396,SUICIA
P210009253,BIPD,1/22/2021 0:00,1316,,"XY(121820282,22589976)",121820282,22589976,CELL
P210006413,BIPD,1/15/2021 0:00,2025,309,SHANNON DR SE,122504121,23149189,PC4
P210006561,BIPD,1/16/2021 0:00,0556,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,T
P210007722,BIPD,1/19/2021 0:00,0432,,NE MANUAL RD / STATE HWY 305 NE,121711094,25706240,T
P210007929,BIPD,1/19/2021 0:00,1441,200,HIGH SCHOOL RD NE,122477200,23673300,SUICIB
P210008238,BIPD,1/20/2021 0:00,0904,296,FERNCLIFF AVE NE,122691543,23308809,CIVIL4
P210008415,BIPD,1/20/2021 0:00,1500,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,T
P210008452,BIPD,1/20/2021 0:00,1618,,DONALD PL NE / EAGLE PL NE,122752242,23300497,ASSIS4
P210008700,BIPD,1/21/2021 0:00,0924,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,T
P210006298,BIPD,1/15/2021 0:00,1603,625,WINSLOW WAY E,122607645,23236096,FOUND4
P210006411,BIPD,1/15/2021 0:00,2020,12739,CROWN DR NE,122386595,25219570,FOUND4
P210006538,BIPD,1/16/2021 0:00,0355,312,WINSLOW WAY E,122496990,23247354,PC4
P210006644,BIPD,1/16/2021 0:00,1113,625,WINSLOW WAY E,122607645,23236096,ASSIS4
P210006874,BIPD,1/16/2021 0:00,2205,14864,SIVERTSON RD NE,121851296,25892985,SUSPI3
P210007021,BIPD,1/17/2021 0:00,1113,633,WINSLOW WAY E,122605598,23245283,PC4
P210005096,BIPD,1/13/2021 0:00,0121,,NE AVALON LN / BLAKELY AVE NE,122002573,22667486,ASSIS3
P210008246,BIPD,1/20/2021 0:00,0913,676,MADISON AVE N,122448195,23442147,CIVIL4
P210005138,BIPD,1/13/2021 0:00,0403,3284,POINT WHITE DR NE,121379593,22129494,TRAFF3
P210008681,BIPD,1/21/2021 0:00,0836,4600,BLAKELY AVE NE,122030189,22533621,PC4
P210005201,BIPD,1/13/2021 0:00,0740,,NE BARKENTINE RD / BLAKELY HILL RD NE,122606509,22417836,WIRESU
P210005860,BIPD,1/14/2021 0:00,1603,11440,MILLER RD NE,121631093,24805200,SUSPI4
P210006611,BIPD,1/16/2021 0:00,0934,215,ERICKSEN AVE NE,122526300,23284100,PC4
P210006626,BIPD,1/16/2021 0:00,1017,5175,BLAKELY AVE NE,121976244,22728845,T
P210006704,BIPD,1/16/2021 0:00,1350,7823,WESTERLY LN NE,121874257,23630808,MISC4
P210006755,BIPD,1/16/2021 0:00,1618,10834,NE MANITOU PARK BLVD,122966175,24597330,WC911
P210006811,BIPD,1/16/2021 0:00,1829,296,FERNCLIFF AVE NE,122691543,23308809,CIVIL4
P210005210,BIPD,1/13/2021 0:00,0804,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,121758844,23062433,TRAFF3
P210005035,BIPD,1/12/2021 0:00,2347,7571,NE DOLPHIN DR,121805400,26281400,ALRFC
P210001764,BIPD,1/5/2021 0:00,1501,625,WINSLOW WAY E,122607645,23236096,INFOP4
P210005157,BIPD,1/13/2021 0:00,0520,,MCDONALD AVE NE / NE OLD MILL RD,122281347,22614171,TRAFF3
P210005196,BIPD,1/13/2021 0:00,0728,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,121758844,23062433,TRAFF4
