call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P080002396,BIPD,1/5/2008 0:00,0849,6866,NE BERGMAN RD,370836788,76646767,WIRESU
P080002416,BIPD,1/5/2008 0:00,0933,533,MADISON AVE N,373409976,71365039,WC911
P080002383,BIPD,1/5/2008 0:00,0754,10433,NE BRACKENWOOD LN,374414797,77453063,FU
P080002254,BIPD,1/4/2008 0:00,2346,,NE BAKER HILL RD / CRYSTAL SPRINGS DR NE,369376207,69322144,TRAFF3
P080002111,BIPD,1/4/2008 0:00,1911,10375,N MADISON AVE NE,373476829,74531437,UNWAN3
P080001560,BIPD,1/3/2008 0:00,2103,6505,NE SUNDANCE LN,370135931,68144013,ALRA
P080001417,BIPD,1/3/2008 0:00,1543,,N MADISON AVE NE / STATE HWY 305 NE,373298221,74162703,T
P080001349,BIPD,1/3/2008 0:00,1338,625,WINSLOW WAY E,373938206,70912756,FI
P080001341,BIPD,1/3/2008 0:00,1322,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,T
P080001192,BIPD,1/3/2008 0:00,0446,,LOVELL AVE NW / WYATT WAY NW,373011769,71345589,T
P080001041,BIPD,1/2/2008 0:00,2050,12000,MILLER RD NE,371332227,76273728,T
P080001040,BIPD,1/2/2008 0:00,2048,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,373078945,73503775,T
P080000976,BIPD,1/2/2008 0:00,1827,,GOVERNMENT WAY / WYATT WAY NW,373276427,71334692,TRAFF3
P080000712,BIPD,1/2/2008 0:00,1022,945,HILDEBRAND LN NE,373719590,71771658,WC911
P080000518,BIPD,1/1/2008 0:00,2128,,EDGECOMBE PL NE / MANITOU BEACH DR NE,373614572,74147387,TRAFF3
P080000514,BIPD,1/1/2008 0:00,2116,225,HIGH SCHOOL RD NE,373567358,72136641,T
P080000767,BIPD,1/2/2008 0:00,1242,,GROW AVE NW / SHEPARD WAY NW,373105343,71143025,T
P080000948,BIPD,1/2/2008 0:00,1729,,FINCH RD NE / NE WYATT WAY,372205695,71380278,MVCA
P080000878,BIPD,1/2/2008 0:00,1537,,NE SEABOLD CHURCH RD / STATE HWY 305 NE,370970189,79037574,MVCG
P080000753,BIPD,1/2/2008 0:00,1214,625,WINSLOW WAY E,373938206,70912756,CIVIL4
P080000656,BIPD,1/2/2008 0:00,0649,4570,POINT WHITE DR NE,371172991,68688870,FU
P080000075,BIPD,1/1/2008 0:00,0155,,NE BATTLE POINT DR / MILLER RD NE,370114493,73607053,MVCG
P080000848,BIPD,1/2/2008 0:00,1442,625,WINSLOW WAY E,373938206,70912756,T
P080001290,BIPD,1/3/2008 0:00,1121,625,WINSLOW WAY E,373938206,70912756,FI
P080001045,BIPD,1/2/2008 0:00,2058,,NE DAY RD W / MILLER RD NE,371987641,77021840,T
P080000985,BIPD,1/2/2008 0:00,1845,8807,WOODBANK DR NE,369524129,73042068,WC911
P080002496,BIPD,1/5/2008 0:00,1227,,MISTY VALE PL NE / NE WILD SWAN LN,374093248,78777983,GUNVI3
P080001211,BIPD,1/3/2008 0:00,0757,,MILLER RD NE / PETERSON HILL RD NE,371086165,75886417,T
P080000714,BIPD,1/2/2008 0:00,1024,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,FI
P080002279,BIPD,1/5/2008 0:00,0038,,NE BAY HILL RD / MILLER RD NE,371048004,75837079,T
P080001320,BIPD,1/3/2008 0:00,1215,5115,NE NORTH TOLO RD,368987652,74666234,BURGL4
P080000482,BIPD,1/1/2008 0:00,1952,465,WINSLOW WAY E,373752231,70915749,FU
P080002327,BIPD,1/5/2008 0:00,0212,,MADISON AVE N / WYATT WAY NE,373409229,71327600,WIRESU
P080002505,BIPD,1/5/2008 0:00,1251,625,WINSLOW WAY E,373938206,70912756,FU
P080002163,BIPD,1/4/2008 0:00,2108,15700,POINT MONROE DR NE,374402014,80113190,SUSPI3
P080003814,BIPD,1/7/2008 0:00,2229,,HIGH SCHOOL RD NE / MADISON AVE N,373448622,72138717,T
P080003589,BIPD,1/7/2008 0:00,1422,9330,NE HIGH SCHOOL RD,373222502,72193175,SUICIB
P080003545,BIPD,1/7/2008 0:00,1306,10495,NE FENTON RD,374476611,72867550,FU
P080003446,BIPD,1/7/2008 0:00,0922,,NE HIDDEN COVE RD / STATE HWY 305 NE,371306383,78271249,MVCG
P080003333,BIPD,1/7/2008 0:00,0206,,BOND RD NE / STATE HWY 305 NE,364344873,85263095,TRAFF3
P080003331,BIPD,1/7/2008 0:00,0200,,NE LIBERTY RD / STATE HWY 305 NE,364816216,84094928,TRAFF3
P080000641,BIPD,1/2/2008 0:00,0457,,NE BEACH CREST DR / N MADISON AVE NE,373477321,74557507,OPEN3
P080002658,BIPD,1/5/2008 0:00,1832,,N MADISON AVE NE / STATE HWY 305 NE,373298221,74162703,T
P080003557,BIPD,1/7/2008 0:00,1323,271,WINSLOW WAY E,373576119,70921848,FU
P080002342,BIPD,1/5/2008 0:00,0303,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,WIRESU
P080002809,BIPD,1/5/2008 0:00,2344,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,DUI3
P080000694,BIPD,1/2/2008 0:00,0921,,STATE HWY 305 NE / VINEYARD LN,373851402,71329816,T
P080003471,BIPD,1/7/2008 0:00,1011,,NE DAY RD E / SUNRISE DR NE,374329024,76945335,MALIC3
P080003494,BIPD,1/7/2008 0:00,1102,400,WINSLOW WAY E,373699596,70916653,THEFT4
P080000553,BIPD,1/1/2008 0:00,2253,499,OLYMPIC DR SE,374145079,70700697,SUSPI3
P080000560,BIPD,1/1/2008 0:00,2303,351,SHEPARD WAY NW,373198591,71138747,NOISE4
P080000133,BIPD,1/1/2008 0:00,0343,18680,STATE HWY 305 NE,364920803,83101755,ASSAU2
P080002553,BIPD,1/5/2008 0:00,1419,599,HARBORVIEW DR SE,374073908,70641039,NAVIG
P080002648,BIPD,1/5/2008 0:00,1803,,STATE HWY 305 NE / NE WEST PORT MADISON RD,370853328,79435780,T
P080002650,BIPD,1/5/2008 0:00,1811,9884,MANITOU BEACH DR NE,373860363,74204796,ALRA
P080002662,BIPD,1/5/2008 0:00,1842,621,WARREN AVE,364841497,64765551,T
P080001920,BIPD,1/4/2008 0:00,1401,625,WINSLOW WAY E,373938206,70912756,MISC4
P080001943,BIPD,1/4/2008 0:00,1446,625,WINSLOW WAY E,373938206,70912756,ASSIS3
P080003173,BIPD,1/6/2008 0:00,1842,,FERNCLIFF AVE NE / WING POINT WAY NE,374207347,71318294,T
P080002943,BIPD,1/6/2008 0:00,0754,688,TIFFANY MEADOWS DR NE,374361501,71477583,POV3
P080002771,BIPD,1/5/2008 0:00,2242,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,T
P080002655,BIPD,1/5/2008 0:00,1824,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,T
P080002649,BIPD,1/5/2008 0:00,1804,14138,FARMVIEW LN NE,374036649,78354256,FRAUD4
P080002455,BIPD,1/5/2008 0:00,1107,7381,SPRINGRIDGE RD NE,369797015,71664430,MALIC4
P080002511,BIPD,1/5/2008 0:00,1306,15169,WASHINGTON AVE NE,373335821,79382134,PC3
P080004159,BIPD,1/8/2008 0:00,1447,,PHELPS RD NE / NE YETI LN,372233651,77252908,T
P080002659,BIPD,1/5/2008 0:00,1834,,NE DAY RD E / N MADISON AVE NE,373527095,76968082,T
P080002700,BIPD,1/5/2008 0:00,1958,499,OLYMPIC DR SE,374145079,70700697,ASSAU2
P080002919,BIPD,1/6/2008 0:00,0500,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,T
P080002976,BIPD,1/6/2008 0:00,0946,11421,LOGG RD NE,374405748,75545609,ALRA
P080002799,BIPD,1/5/2008 0:00,2329,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080003058,BIPD,1/6/2008 0:00,1357,625,WINSLOW WAY E,373938206,70912756,FU
P080003929,BIPD,1/8/2008 0:00,0551,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,T
P080001011,BIPD,1/2/2008 0:00,1941,,MADISON AVE N / WALLACE WAY NE,373419744,71738150,SUSPI3
P080003159,BIPD,1/6/2008 0:00,1817,349,HIGH SCHOOL RD NE,373685617,72134576,DV3
P080000964,BIPD,1/2/2008 0:00,1808,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,RECKL3
P080000123,BIPD,1/1/2008 0:00,0315,7326,E PATRICIA ST,370602834,62388469,HARAS4
P080003950,BIPD,1/8/2008 0:00,0738,,NE HIGH SCHOOL RD / MADISON AVE N,373426685,72164548,T
P080004012,BIPD,1/8/2008 0:00,1020,310,FIR ACRES DR NW,373220115,71566785,FU
P080004014,BIPD,1/8/2008 0:00,1026,,NORTH TOWN DR NE / SPORTSMAN CLUB RD NE,372993584,73293569,T
P080002564,BIPD,1/5/2008 0:00,1449,31895,SOUTH BRIDGE WAY NE,367070266,96139290,SUICIA
P080001887,BIPD,1/4/2008 0:00,1308,253,HIGH SCHOOL RD NE,373594062,72136175,ASSIS4
P080001797,BIPD,1/4/2008 0:00,1025,16350,REITAN RD NE,370640475,80580333,SUSPI4
P080004332,BIPD,1/8/2008 0:00,2116,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,372406559,72179059,T
P080001766,BIPD,1/4/2008 0:00,0906,14044,ELLINGSEN RD NE,373136405,78380217,THEFT5
P080001720,BIPD,1/4/2008 0:00,0732,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,T
P080001694,BIPD,1/4/2008 0:00,0606,8647,HANSEN RD NE,369192493,72905148,WC911
P080002370,BIPD,1/5/2008 0:00,0657,310,EAGLE PL NE,374386895,71089281,FU
P080002192,BIPD,1/4/2008 0:00,2205,10620,NE VALLEY RD,374421608,75341707,WIRESF
P080002089,BIPD,1/4/2008 0:00,1830,9100,MILLER RD NE,370072215,73513887,T
P080002046,BIPD,1/4/2008 0:00,1732,,NE JUSTIN CT / MILLER RD NE,370571632,74736517,T
P080001338,BIPD,1/3/2008 0:00,1308,131,PARFITT WAY SW,373363559,70664517,MISC4
P080001119,BIPD,1/2/2008 0:00,2339,225,HIGH SCHOOL RD NW,373115544,72150033,REPOS
P080004016,BIPD,1/8/2008 0:00,1026,389,SHEPARD WAY NW,373125530,71142097,FI
P080003245,BIPD,1/6/2008 0:00,2141,,NE LOVGREEN RD E / STATE HWY 305 NE,372694107,76191946,T
P080004318,BIPD,1/8/2008 0:00,2052,7869,NE DAY RD W,371760631,77030492,ALRA
P080003253,BIPD,1/6/2008 0:00,2202,,STATE HWY 305 NE / WINSLOW WAY E,373920134,70912883,T
P080000871,BIPD,1/2/2008 0:00,1525,,MADISON AVE N / WYATT WAY NE,373409229,71327600,T
P080003318,BIPD,1/7/2008 0:00,0049,220,PARFITT WAY SW,373276647,70666653,SUICIA
P080002664,BIPD,1/5/2008 0:00,1849,,MILLER RD NE / PETERSON HILL RD NE,371086165,75886417,DUI3
P080001877,BIPD,1/4/2008 0:00,1254,284,MADRONA WAY NE,373504358,71251273,WC911
P080004358,BIPD,1/8/2008 0:00,2257,,FINCH RD NE / NE HIGH SCHOOL RD,372223374,72185078,T
P080004498,BIPD,1/9/2008 0:00,0844,,SPORTSMAN CLUB RD NE / NE WARDWELL RD,373268611,74147742,T
P080001811,BIPD,1/4/2008 0:00,1053,,NE HIGH SCHOOL RD / MADISON AVE N,373426685,72164548,MVC3
P080004637,BIPD,1/9/2008 0:00,1321,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,FI
P080003049,BIPD,1/6/2008 0:00,1336,6400,DON PALMER AVE NE,370917611,70617013,BLSP
P080003062,BIPD,1/6/2008 0:00,1408,235,HIGH SCHOOL RD NE,373576895,72136475,FU
P080004654,BIPD,1/9/2008 0:00,1346,625,WINSLOW WAY E,373938206,70912756,ASSIS4
P080003094,BIPD,1/6/2008 0:00,1515,12311,ARROW POINT LOOP NE,369696492,76361520,FU
P080003197,BIPD,1/6/2008 0:00,1957,,STATE HWY 305 NE / VINEYARD LN,373851402,71329816,T
P080004867,BIPD,1/9/2008 0:00,2051,,FERNCLIFF AVE NE / NE HIGH SCHOOL RD,374227556,72123046,T
P080000973,BIPD,1/2/2008 0:00,1819,,FERNCLIFF AVE NE / WING POINT WAY NE,374207347,71318294,DUI3
P080000528,BIPD,1/1/2008 0:00,2153,499,OLYMPIC DR SE,374145079,70700697,T
P080000474,BIPD,1/1/2008 0:00,1925,2164,NE HOSTMARK ST,366205597,83179336,WC3
P080000220,BIPD,1/1/2008 0:00,0924,,HENSHAW WAY NE / MADISON AVE N,373402432,71062061,T
P080003975,BIPD,1/8/2008 0:00,0850,,MCDONALD AVE NE / NE OLD MILL RD,372958734,68992426,TRAFF3
P080001708,BIPD,1/4/2008 0:00,0705,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,TRAFF3
P080002714,BIPD,1/5/2008 0:00,2038,16370,STATE HWY 305 NE,370342195,80679107,WRT3
P080003012,BIPD,1/6/2008 0:00,1131,15650,EUCLID AVE NE,373511993,79868935,DV3
P080003011,BIPD,1/6/2008 0:00,1128,12311,ARROW POINT LOOP NE,369696492,76361520,MISSI4
P080003146,BIPD,1/6/2008 0:00,1742,,STATE HWY 305 NE / NE WEST PORT MADISON RD,370853328,79435780,T
P080003299,BIPD,1/6/2008 0:00,2336,,ERICKSEN AVE NE / WYATT WAY NE,373708603,71321699,T
P080003359,BIPD,1/7/2008 0:00,0511,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,T
P080004743,BIPD,1/9/2008 0:00,1615,,NE BUCKLIN HILL RD / EAGLE HARBOR DR NE,371997090,71120321,MISC4
P080004766,BIPD,1/9/2008 0:00,1705,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080004815,BIPD,1/9/2008 0:00,1908,1200,HILDEBRAND LN NE,373746046,72083506,ALRB
P080004884,BIPD,1/9/2008 0:00,2138,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,T
P080000398,BIPD,1/1/2008 0:00,1649,8509,FERNCLIFF AVE NE,374240053,72556635,CIVIL5
P080003265,BIPD,1/6/2008 0:00,2221,,WEAVER AVE NE / WYATT WAY NE,372608915,71359842,T
P080003271,BIPD,1/6/2008 0:00,2232,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080005093,BIPD,1/10/2008 0:00,1003,,PLEASANT BEACH DR NE / POINT WHITE DR NE,371361277,68721584,T
P080003301,BIPD,1/6/2008 0:00,2343,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,T
P080003356,BIPD,1/7/2008 0:00,0437,141,PARFITT WAY SW,373353902,70664753,FI
P080000775,BIPD,1/2/2008 0:00,1251,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,372406559,72179059,T
P080004047,BIPD,1/8/2008 0:00,1114,3942,EL CIMO LN NE,369996221,68000092,FU
P080004345,BIPD,1/8/2008 0:00,2216,11299,ARROW POINT DR NE,369475988,75670085,WC911
P080004352,BIPD,1/8/2008 0:00,2242,,NE HIDDEN COVE RD / PHELPS RD NE,373192943,78586778,T
P080004362,BIPD,1/8/2008 0:00,2305,,NE HIGH SCHOOL RD / WEAVER AVE NE,372619157,72170058,T
P080004527,BIPD,1/9/2008 0:00,0951,,NE AVALON LN / BLAKELY AVE NE,372092188,69200434,T
P080004630,BIPD,1/9/2008 0:00,1309,301,HIGH SCHOOL RD NE,373639838,72135376,FI
P080000301,BIPD,1/1/2008 0:00,1306,,NE BEACH CREST DR / N MADISON AVE NE,373477321,74557507,T
P080000231,BIPD,1/1/2008 0:00,0957,465,WINSLOW WAY E,373752231,70915749,VEHIT4
P080003496,BIPD,1/7/2008 0:00,1104,,NE DARDEN LN / TOE JAM HILL RD NE,374292143,65712065,MVC4
P080000206,BIPD,1/1/2008 0:00,0857,5219,NEW SWEDEN AVE NE,373767312,69334431,WC911
P080000170,BIPD,1/1/2008 0:00,0510,15325,SUNRISE DR NE,374382034,79498635,UNKNOB
P080000160,BIPD,1/1/2008 0:00,0451,8820,FLETCHER BAY RD NE,370090934,73024526,ALRA
P080003846,BIPD,1/7/2008 0:00,2340,,HILDEBRAND LN NE / WALLACE WAY NE,373719424,71733289,SUSPI3
P080000728,BIPD,1/2/2008 0:00,1106,5227,CRYSTAL SPRINGS DR NE,369438455,69459618,ALRA
P080003608,BIPD,1/7/2008 0:00,1455,625,WINSLOW WAY E,373938206,70912756,WRT5
P080003689,BIPD,1/7/2008 0:00,1716,829,HIGH SCHOOL RD NE,374184411,71993873,RETURN
P080003996,BIPD,1/8/2008 0:00,0949,,N MADISON AVE NE / NE VALLEY RD,373493323,75362661,T
P080001860,BIPD,1/4/2008 0:00,1234,10060,NE HIGH SCHOOL RD,373890465,72130991,MVC4
P080003084,BIPD,1/6/2008 0:00,1501,7900,NE DAY RD W,371792147,77029295,ALRA
P080004688,BIPD,1/9/2008 0:00,1435,9330,NE HIGH SCHOOL RD,373222502,72193175,THEFT3
P080003242,BIPD,1/6/2008 0:00,2133,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080004764,BIPD,1/9/2008 0:00,1657,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,TRAFF3
P080003492,BIPD,1/7/2008 0:00,1057,625,WINSLOW WAY E,373938206,70912756,FU
P080004866,BIPD,1/9/2008 0:00,2047,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080005003,BIPD,1/10/2008 0:00,0519,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,T
P080005014,BIPD,1/10/2008 0:00,0622,403,MADISON AVE N,373408006,71255676,FU
P080003163,BIPD,1/6/2008 0:00,1834,,NE MORGAN RD / STATE HWY 305 NE,372866319,75782727,FI
P080005142,BIPD,1/10/2008 0:00,1138,,NE HIGH SCHOOL RD / MADISON AVE N,373426685,72164548,T
P080005268,BIPD,1/10/2008 0:00,1559,,NE NEW BROOKLYN RD / NORTH TOWN DR NE,372941378,72967681,T
P080003576,BIPD,1/7/2008 0:00,1408,625,WINSLOW WAY E,373938206,70912756,MISC4
P080003755,BIPD,1/7/2008 0:00,2008,151,1ST ST,365419819,64230280,SUICI4
P080002742,BIPD,1/5/2008 0:00,2135,16370,STATE HWY 305 NE,370342195,80679107,DUI3
P080002718,BIPD,1/5/2008 0:00,2047,688,TIFFANY MEADOWS DR NE,374361501,71477583,CIVIL4
P080003822,BIPD,1/7/2008 0:00,2245,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,T
P080003858,BIPD,1/8/2008 0:00,0017,922,WINSLOW WAY E,374219526,70911782,UNKNO3
P080004684,BIPD,1/9/2008 0:00,1427,16370,STATE HWY 305 NE,370342195,80679107,WATERR
P080004699,BIPD,1/9/2008 0:00,1455,,FLETCHER BAY RD NE / NE HIGH SCHOOL RD,370566481,72211928,RECKL3
P080004753,BIPD,1/9/2008 0:00,1627,625,WINSLOW WAY E,373938206,70912756,THEFT4
P080004865,BIPD,1/9/2008 0:00,2047,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,RECKL3
P080004911,BIPD,1/9/2008 0:00,2308,,NE BAKER HILL RD / LYNWOOD CENTER RD NE,371401785,68962346,T
P080005275,BIPD,1/10/2008 0:00,1609,,MADISON AVE N / MADRONA WAY NE,373407979,71253814,T
P080005008,BIPD,1/10/2008 0:00,0607,,N MADISON AVE NE / NE WINDSONG LOOP,373496401,75548281,T
P080003460,BIPD,1/7/2008 0:00,0943,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,372813314,72969792,T
P080003525,BIPD,1/7/2008 0:00,1214,,SUNRISE DR NE / NE VALLEY RD,374300433,75342483,MVC4
P080005177,BIPD,1/10/2008 0:00,1300,,NE BUCKLIN HILL RD / LYNWOOD CENTER RD NE,371572900,70584632,SUSPI3
P080003535,BIPD,1/7/2008 0:00,1242,9330,NE HIGH SCHOOL RD,373222502,72193175,FU
P080003541,BIPD,1/7/2008 0:00,1258,6895,NE HANKS LN,370988261,71000270,FU
P080004006,BIPD,1/8/2008 0:00,1011,,NORTH TOWN DR NE / SPORTSMAN CLUB RD NE,372993584,73293569,T
P080004031,BIPD,1/8/2008 0:00,1050,,NORTH TOWN DR NE / SPORTSMAN CLUB RD NE,372993584,73293569,T
P080004041,BIPD,1/8/2008 0:00,1107,,NORTH TOWN DR NE / SPORTSMAN CLUB RD NE,372993584,73293569,T
P080004092,BIPD,1/8/2008 0:00,1225,4569,LYNWOOD CENTER RD NE,371388059,68907281,SUSPI4
P080004153,BIPD,1/8/2008 0:00,1438,,NE HIGH SCHOOL RD / MADISON AVE N,373426685,72164548,MVC4
P080005247,BIPD,1/10/2008 0:00,1531,,NE HIGH SCHOOL RD / WEAVER AVE NE,372619157,72170058,RECKL3
P080005356,BIPD,1/10/2008 0:00,1827,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,373298221,74162703,T
P080003230,BIPD,1/6/2008 0:00,2113,,STATE HWY 305 NE / VINEYARD LN,373851402,71329816,T
P080005377,BIPD,1/10/2008 0:00,1905,,NE BAY HILL RD / MILLER RD NE,371048004,75837079,T
P080000726,BIPD,1/2/2008 0:00,1059,945,HILDEBRAND LN NE,373719590,71771658,WC911
P080005584,BIPD,1/11/2008 0:00,0752,11001,N MADISON AVE NE,373488978,75169731,WC911
P080005870,BIPD,1/11/2008 0:00,1634,,SPORTSMAN CLUB RD NE / NE WARDWELL RD,373268611,74147742,T
P080001999,BIPD,1/4/2008 0:00,1615,11503,CHATHAM PL NE,372134484,75726572,MVC4
P080002999,BIPD,1/6/2008 0:00,1049,349,HIGH SCHOOL RD NE,373685617,72134576,DVG
P080003939,BIPD,1/8/2008 0:00,0643,600,ERICKSEN AVE NE,373710882,71428975,ALRA
P080003945,BIPD,1/8/2008 0:00,0703,,MADISON AVE N / WINSLOW WAY E,373398926,70929321,TRAFF3
P080006084,BIPD,1/11/2008 0:00,2202,253,HIGH SCHOOL RD NE,373594062,72136175,ASSIS4
P080005285,BIPD,1/10/2008 0:00,1626,403,MADISON AVE N,373408006,71255676,VERBA3
P080005352,BIPD,1/10/2008 0:00,1824,341,SHEPARD WAY NW,373217817,71137866,WC911
P080005402,BIPD,1/10/2008 0:00,2004,920,HILDEBRAND LN NE,373719427,71760588,FU
P080000791,BIPD,1/2/2008 0:00,1324,,MADISON AVE N / NE NEW BROOKLYN RD,373441233,72955531,T
P080000783,BIPD,1/2/2008 0:00,1309,,NE HIGH SCHOOL RD / WEAVER AVE NE,372619157,72170058,T
P080005629,BIPD,1/11/2008 0:00,0941,,STATE HWY 305 NE / VINEYARD LN,373851402,71329816,T
P080006152,BIPD,1/11/2008 0:00,2343,,NE HIGH SCHOOL RD / STATE HWY 305 NE,373830218,72132409,T
P080006158,BIPD,1/11/2008 0:00,2357,,WEAVER AVE NE / WEAVER AVE NW,372608915,71359842,T
P080003947,BIPD,1/8/2008 0:00,0721,,DEERCLIFF RD NE / FERNCLIFF AVE NE,374221978,71876310,T
P080006307,BIPD,1/12/2008 0:00,0850,11070,NE WING POINT DR,375213492,70855780,FU
P080004058,BIPD,1/8/2008 0:00,1131,3780,POINT WHITE DR NE,370393491,67969152,PC5
P080004481,BIPD,1/9/2008 0:00,0809,,NE DAY RD E / STATE HWY 305 NE,372176008,77016750,T
P080003298,BIPD,1/6/2008 0:00,2336,829,HIGH SCHOOL RD NE,374184411,71993873,RUNAW4
P080005712,BIPD,1/11/2008 0:00,1203,,N MADISON AVE NE / STATE HWY 305 NE,373298221,74162703,DUI3
P080003530,BIPD,1/7/2008 0:00,1236,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,372406559,72179059,FU
P080003601,BIPD,1/7/2008 0:00,1444,625,WINSLOW WAY E,373938206,70912756,FU
P080005988,BIPD,1/11/2008 0:00,1938,,STATE HWY 305 NE / WINSLOW WAY E,373920134,70912883,T
P080003737,BIPD,1/7/2008 0:00,1935,,N MADISON AVE NE / STATE HWY 305 NE,373298221,74162703,T
P080004368,BIPD,1/8/2008 0:00,2313,,FINCH RD NE / NE HIGH SCHOOL RD,372223374,72185078,T
P080006598,BIPD,1/12/2008 0:00,2102,,BLAKELY AVE NE / WEST BLAKELY RD NE,372219046,68320787,T
