call_id,agency,actdate,acttime,streetnbr,street,geox,geoy,naturecode
P150020407,BIPD,2/7/2015 0:00,2351,10482,BATTLE POINT DR NE,121001472,24504773,PC4
P150000411,BIPD,1/1/2015 0:00,1907,4655,NE WOODSON LN,121769463,22534708,WC4
P150020553,BIPD,2/8/2015 0:00,1031,9415,COPPERTOP LOOP NE,122338750,24107300,ALRA
P150020515,BIPD,2/8/2015 0:00,0745,11700,MEADOWMEER CIR NE,122120000,24736300,BLS
P150020480,BIPD,2/8/2015 0:00,0334,253,HIGH SCHOOL RD NE,122470100,23646300,DV2
P150020471,BIPD,2/8/2015 0:00,0257,11070,NE WING POINT DR,123009289,23234977,PC4
P150020630,BIPD,2/8/2015 0:00,1408,13724,SUNRISE DR NE,122833250,25514900,ALSP
P150020475,BIPD,2/8/2015 0:00,0303,339,HENSHAW WAY NE,122450124,23291884,PC4
P150020431,BIPD,2/8/2015 0:00,0112,1121,MADISON AVE N,122435146,23585184,WC4
P150020420,BIPD,2/8/2015 0:00,0036,9330,NE HIGH SCHOOL RD,122363800,23666100,PC4
P150002440,BIPD,1/5/2015 0:00,2341,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310438,23631740,CELL
P150003640,BIPD,1/8/2015 0:00,0923,625,WINSLOW WAY E,122607400,23236100,THEFT4
P150020389,BIPD,2/7/2015 0:00,2315,16881,AGATE POINT RD NE,121841212,26596746,PC4
P150001652,BIPD,1/4/2015 0:00,1224,245,NE HIGH SCHOOL RD,122404050,23635100,BLSP
P150002427,BIPD,1/5/2015 0:00,2310,5270,NE FREY AVE,121024411,24825592,PC4
P150002522,BIPD,1/6/2015 0:00,0734,11299,ARROW POINT DR NE,121068800,24696200,T
P150002590,BIPD,1/6/2015 0:00,0948,,HARBOR SQUARE LOOP NE / WINSLOW WAY E,122642550,23244214,T
P150000255,BIPD,1/1/2015 0:00,1253,625,WINSLOW WAY E,122607400,23236100,MISC3
P150002480,BIPD,1/6/2015 0:00,0205,9330,NE HIGH SCHOOL RD,122363800,23666100,PC4
P150002507,BIPD,1/6/2015 0:00,0538,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590699,26041540,T
P150001274,BIPD,1/3/2015 0:00,1356,4291,NE EAGLE HARBOR DR,122652199,22850172,MALIC4
P150004040,BIPD,1/8/2015 0:00,2141,,"XY(122604306,23204257)",122604306,23204257,CELL
P150004212,BIPD,1/9/2015 0:00,0910,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150000307,BIPD,1/1/2015 0:00,1430,216,WINSLOW WAY W,122389868,23251242,PC4
P150000268,BIPD,1/1/2015 0:00,1320,,FERNCLIFF AVE NE / HIGH SCHOOL RD NE,122700327,23641703,SUSPI3
P150000258,BIPD,1/1/2015 0:00,1300,5949,ROSE LOOP NE,122391450,22981050,WC911
P150000225,BIPD,1/1/2015 0:00,1127,7793,HANSEN RD NE,121130463,23611855,BURGL4
P150000080,BIPD,1/1/2015 0:00,0129,,CHERRY AVE / SHERIDAN RD,119829369,21975864,T
P150003800,BIPD,1/8/2015 0:00,1411,124,MADRONE LN N,122461130,23250490,MVC4
P150003930,BIPD,1/8/2015 0:00,1801,,HIGH SCHOOL RD NE / STATE HWY 305 NE,122571082,23644469,T
P150000106,BIPD,1/1/2015 0:00,0155,13100-BL,PHELPS RD NE,122071072,25347143,T
P150004204,BIPD,1/9/2015 0:00,0900,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150001743,BIPD,1/4/2015 0:00,1655,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,T
P150001762,BIPD,1/4/2015 0:00,1740,907,CARVER ST,118435000,20790500,MEDIA
P150001782,BIPD,1/4/2015 0:00,1818,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741136,25661125,TRAFF3
P150001908,BIPD,1/5/2015 0:00,0108,10445,MANITOU BEACH DR NE,122820100,24447400,SUSPI3
P150001817,BIPD,1/4/2015 0:00,2017,5796,NE FOSTER RD,121180824,23912378,NOISE4
P150003876,BIPD,1/8/2015 0:00,1603,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150002353,BIPD,1/5/2015 0:00,2020,301,HIGH SCHOOL RD NE,122491500,23645900,FRAUD3
P150002675,BIPD,1/6/2015 0:00,1210,,NE BUSINESS PARK LN / COPPERTOP LOOP NE,122341628,24093666,ALRA
P150000965,BIPD,1/2/2015 0:00,2047,9550,STATE HWY 305 NE,122397800,24134700,TRAFF4
P150001896,BIPD,1/5/2015 0:00,0022,9453,COPPERTOP LOOP NE,122383150,24117150,ALRA
P150001881,BIPD,1/4/2015 0:00,2319,9592,BATTLE POINT DR NE,120993517,24209471,TRAFF3
P150003966,BIPD,1/8/2015 0:00,1859,,"XY(122406144,23484425)",122406144,23484425,CELL
P150002732,BIPD,1/6/2015 0:00,1417,301,HIGH SCHOOL RD NE,122491500,23645900,MVC4
P150002877,BIPD,1/6/2015 0:00,1810,907,CARVER ST,118435000,20790500,MEDIA
P150002912,BIPD,1/6/2015 0:00,1910,499,OLYMPIC DR SE,122674000,23182900,MVCG
P150020580,BIPD,2/8/2015 0:00,1141,,BLAKELY HILL RD NE / NE OLD MILL RD,122607367,22450629,SUSPI3
P150020588,BIPD,2/8/2015 0:00,1206,350,HIGH SCHOOL RD NE,122521100,23645300,ASSIS3
P150002303,BIPD,1/5/2015 0:00,1827,107,BJUNE DR SE,122430487,23224523,PC4
P150002222,BIPD,1/5/2015 0:00,1552,,FAIRMONT LN NE / NE KOURA RD,122094063,24717498,T
P150002518,BIPD,1/6/2015 0:00,0719,104,HIGH SCHOOL RD NE,122448020,23646789,PC4
P150002538,BIPD,1/6/2015 0:00,0817,,NE DAY RD W / ROE RD NE,121544760,25259679,T
P150001962,BIPD,1/5/2015 0:00,0731,,NE JAY ST / MANZANITA RD NE,121485621,25382776,T
P150001951,BIPD,1/5/2015 0:00,0657,1297,MADISON AVE N,122437900,23645700,MVCB
P150002046,BIPD,1/5/2015 0:00,1054,10861,NE MANITOU PARK BLVD,122932900,24590800,ASSAU4
P150002184,BIPD,1/5/2015 0:00,1449,,AGATE PASS BRG / STATE HWY 305 NE,121418990,26448541,TRAFF3
P150001902,BIPD,1/5/2015 0:00,0048,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,TRAFF3
P150002470,BIPD,1/6/2015 0:00,0112,11070,NE WING POINT DR,123009289,23234977,PC4
P150000240,BIPD,1/1/2015 0:00,1215,3702,PLEASANT BEACH DR NE,121901450,22298200,PARKI3
P150000074,BIPD,1/1/2015 0:00,0116,272,SHANNON DR SE,122488211,23166227,LOUDP4
P150003982,BIPD,1/8/2015 0:00,1938,907,CARVER ST,118435000,20790500,MEDIA
P150004010,BIPD,1/8/2015 0:00,2034,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,DUI3
P150001985,BIPD,1/5/2015 0:00,0843,9330,NE HIGH SCHOOL RD,122363800,23666100,FU
P150002006,BIPD,1/5/2015 0:00,0927,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,T
P150002921,BIPD,1/6/2015 0:00,1924,625,WINSLOW WAY E,122607400,23236100,TRANS
P150003037,BIPD,1/7/2015 0:00,0141,4427,LYNWOOD CENTER RD NE,121759932,22555693,PC4
P150003071,BIPD,1/7/2015 0:00,0624,937,HILDEBRAND LN NE,122527850,23572950,ALRA
P150003168,BIPD,1/7/2015 0:00,1055,,NE HIGH SCHOOL RD / MADISON AVE N,122439864,23649989,T
P150003174,BIPD,1/7/2015 0:00,1103,,NE HIGH SCHOOL RD / MADISON AVE N,122439864,23649989,T
P150003196,BIPD,1/7/2015 0:00,1134,,NE HIGH SCHOOL RD / MADISON AVE N,122439864,23649989,T
P150002481,BIPD,1/6/2015 0:00,0208,280,MADISON AVE N,122441700,23299100,FI
P150002530,BIPD,1/6/2015 0:00,0759,1480,WING POINT WAY NE,122865573,23371377,PC4
P150002611,BIPD,1/6/2015 0:00,1014,9342,FERNCLIFF AVE NE,122651644,24077487,FRAUD4
P150002320,BIPD,1/5/2015 0:00,1918,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,TRAFF3
P150002122,BIPD,1/5/2015 0:00,1310,9774,NE KITSAP ST,122404150,21854200,ALRA
P150002527,BIPD,1/6/2015 0:00,0748,,ARROW POINT DR NE / MILLER RD NE,121550644,24644417,T
P150001874,BIPD,1/4/2015 0:00,2247,,REITAN RD NE / STATE HWY 305 NE,121501742,26370270,TRAFF3
P150002795,BIPD,1/6/2015 0:00,1544,543,WINSLOW WAY E,122565928,23246634,PC4
P150001722,BIPD,1/4/2015 0:00,1546,,EUCLID AVE NE / NE LAFAYETTE AVE,122464213,26128660,ASSIS3
P150001684,BIPD,1/4/2015 0:00,1423,,"XY(122322012,23821574)",122322012,23821574,CELL
P150002953,BIPD,1/6/2015 0:00,2045,4704,BLAKELY AVE NE,122054800,22581700,WC3
P150002788,BIPD,1/6/2015 0:00,1535,,NE CARMELLA LN / FINCH RD NE,122038267,23529659,RECKL4
P150005253,BIPD,1/11/2015 0:00,1217,,NE DAY RD W / MILLER RD NE,121978357,25249210,T
P150003024,BIPD,1/7/2015 0:00,0013,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,122100813,23659652,T
P150003041,BIPD,1/7/2015 0:00,0200,12781,MADISON AVE NE,122418262,25232176,PC4
P150003103,BIPD,1/7/2015 0:00,0841,,CURTIS LOOP NE / FERNCLIFF AVE NE,122694970,23430418,T
P150003343,BIPD,1/7/2015 0:00,1551,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,PC4
P150002083,BIPD,1/5/2015 0:00,1154,9388,NE HIGH SCHOOL RD,122363564,23650206,PC4
P150002200,BIPD,1/5/2015 0:00,1528,253,HIGH SCHOOL RD NE,122470100,23646300,PARKI4
P150002219,BIPD,1/5/2015 0:00,1545,,NE BEACH CREST DR / STATE HWY 305 NE,122392868,24433280,INFOP3
P150002261,BIPD,1/5/2015 0:00,1655,5025,TAYLOR AVE NE,122637600,22662650,FRAUD4
P150004019,BIPD,1/8/2015 0:00,2046,14265,SILVEN AVE NE,121405450,25745300,MVCG
P150004057,BIPD,1/8/2015 0:00,2230,4192,NE EAGLE HARBOR DR,122685900,22854900,FI
P150003200,BIPD,1/7/2015 0:00,1146,,NICHOLSON PL NW / WYATT WAY NW,122250974,23388522,T
P150003225,BIPD,1/7/2015 0:00,1237,,"XY(122372067,23619439)",122372067,23619439,CELL
P150003248,BIPD,1/7/2015 0:00,1311,324,BROMLEY PL NW,122226600,23310250,SUSPI4
P150003447,BIPD,1/7/2015 0:00,1907,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,122100813,23659652,T
P150004570,BIPD,1/9/2015 0:00,1940,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590699,26041540,TRAFF3
P150004580,BIPD,1/9/2015 0:00,2015,910,MADISON AVE N,122446700,23530900,DV4
P150004925,BIPD,1/10/2015 0:00,1515,625,WINSLOW WAY E,122607400,23236100,CIVIL4
P150005252,BIPD,1/11/2015 0:00,1215,,HAVEN CT / HAVEN RD,118183705,21942683,RECOV3
P150002089,BIPD,1/5/2015 0:00,1209,,WEAVER RD NW / WYATT WAY NW,122167956,23391345,T
P150001994,BIPD,1/5/2015 0:00,0901,8820,MILLER RD NE,121371100,23950600,THEFT4
P150001984,BIPD,1/5/2015 0:00,0842,360,KNECHTEL WAY NE,122505150,23463250,VERBA4
P150001969,BIPD,1/5/2015 0:00,0808,,NE JAY ST / MANZANITA RD NE,121485621,25382776,T
P150001662,BIPD,1/4/2015 0:00,1300,625,WINSLOW WAY E,122607400,23236100,MVC4
P150001592,BIPD,1/4/2015 0:00,0852,7881,NE DAY RD W,121890300,25241650,T
P150001590,BIPD,1/4/2015 0:00,0841,811,CHERRY AVE NE,122936600,23480200,FOUND4
P150004070,BIPD,1/8/2015 0:00,2315,9413,NE DAY RD E,122404758,25232719,PC4
P150004203,BIPD,1/9/2015 0:00,0855,,NE HIGH SCHOOL RD / MADISON AVE N,122439864,23649989,T
P150003530,BIPD,1/7/2015 0:00,2327,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,T
P150005650,BIPD,1/12/2015 0:00,0904,231,WINSLOW WAY E,122463600,23240400,WC3
P150003616,BIPD,1/8/2015 0:00,0802,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,122235375,23919324,T
P150003743,BIPD,1/8/2015 0:00,1259,271,WINSLOW WAY E,122484900,23247700,ASSIS3
P150004043,BIPD,1/8/2015 0:00,2145,8553,NE DAY RD E,122118900,25224300,T
P150004186,BIPD,1/9/2015 0:00,0817,,NORTH TOWN DR NE / SPORTSMAN CLUB RD NE,122294142,24024195,T
P150004086,BIPD,1/8/2015 0:00,2349,11299,ARROW POINT DR NE,121068800,24696200,FI
P150002725,BIPD,1/6/2015 0:00,1400,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,122535496,23644973,T
P150002787,BIPD,1/6/2015 0:00,1533,,GROW AVE NW / IHLAND WAY NW,122336099,23584682,WC3
P150002952,BIPD,1/6/2015 0:00,2044,343,WINSLOW WAY E,122501900,23247000,ASSIS4
P150003026,BIPD,1/7/2015 0:00,0029,141,PARFITT WAY SW,122410800,23143000,BLSP
P150003092,BIPD,1/7/2015 0:00,0746,15420,SUNRISE DR NE,122752375,26092196,PC4
P150003271,BIPD,1/7/2015 0:00,1354,353,WALLACE WAY NE,122517107,23513061,FU
P150003300,BIPD,1/7/2015 0:00,1450,8990,CEDAR ST NE,122645400,23966600,THEFT4
P150003378,BIPD,1/7/2015 0:00,1655,,NE DAY RD E / STATE HWY 305 NE,122023402,25247379,RECKL3
P150003426,BIPD,1/7/2015 0:00,1813,,"XY(122069630,22386328)",122069630,22386328,CELL
P150003572,BIPD,1/8/2015 0:00,0233,9403,NE BUSINESS PARK LN,122338376,24093850,PC4
P150003605,BIPD,1/8/2015 0:00,0723,,MADISON AVE N / NE NEW BROOKLYN RD,122442200,23911813,T
P150002170,BIPD,1/5/2015 0:00,1428,253,HIGH SCHOOL RD NE,122470100,23646300,THEFT3
P150004732,BIPD,1/10/2015 0:00,0547,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395136,24298387,TRAFF3
P150004830,BIPD,1/10/2015 0:00,1206,499,OLYMPIC DR SE,122674000,23182900,BLSP
P150004957,BIPD,1/10/2015 0:00,1634,907,CARVER ST,118435000,20790500,MEDIA
P150004992,BIPD,1/10/2015 0:00,1759,,NE SEABOLD RD / STATE HWY 305 NE,121590699,26041540,T
P150004219,BIPD,1/9/2015 0:00,0928,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150001787,BIPD,1/4/2015 0:00,1825,625,WINSLOW WAY E,122607400,23236100,FU
P150005621,BIPD,1/12/2015 0:00,0755,9528,SPORTSMAN CLUB RD NE,122356854,24182420,T
P150005638,BIPD,1/12/2015 0:00,0851,5399,NEW SWEDEN AVE NE,122466050,22733850,LITTE4
P150004620,BIPD,1/9/2015 0:00,2217,920,HILDEBRAND LN NE,122546100,23567800,INFOP4
P150002987,BIPD,1/6/2015 0:00,2217,9330,NE HIGH SCHOOL RD,122363800,23666100,FI
P150003042,BIPD,1/7/2015 0:00,0200,12781,MADISON AVE NE,122440811,25209911,PC4
P150003862,BIPD,1/8/2015 0:00,1544,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150004496,BIPD,1/9/2015 0:00,1711,,MORAN RD NE / NORTH MADISON AVE NE,122402679,24301817,MVC4
P150004699,BIPD,1/10/2015 0:00,0213,,FAY BAINBRIDGE STATE PARK BI,122753182,26115032,PC4
P150004748,BIPD,1/10/2015 0:00,0737,625,WINSLOW WAY E,122607400,23236100,WRT3
P150004857,BIPD,1/10/2015 0:00,1247,8180,NE BLAKELY HEIGHTS CT,121901350,22580500,MALIC4
P150004765,BIPD,1/10/2015 0:00,0910,2520,CHERRY AVE,119826700,21775200,MISC4
P150006082,BIPD,1/12/2015 0:00,2249,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741136,25661125,T
P150006180,BIPD,1/13/2015 0:00,0730,625,WINSLOW WAY E,122607400,23236100,WC911
P150004901,BIPD,1/10/2015 0:00,1414,,DEAD END / NE EWING ST,122620438,22925157,CELL
P150004923,BIPD,1/10/2015 0:00,1509,9270,MILLER RD NE,121342900,24111900,OPEN3
P150006341,BIPD,1/13/2015 0:00,1316,,"XY(122237296,24055852)",122237296,24055852,CELL
P150004213,BIPD,1/9/2015 0:00,0916,,GROW AVE NW / NE HIGH SCHOOL RD,122337828,23651155,T
P150004214,BIPD,1/9/2015 0:00,0919,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150003822,BIPD,1/8/2015 0:00,1444,17060,AGATE ST NE,121817150,26752300,MISC5
P150001412,BIPD,1/3/2015 0:00,1918,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,122535496,23644973,PC4
P150001085,BIPD,1/3/2015 0:00,0145,499,OLYMPIC DR SE,122674000,23182900,FI
P150000895,BIPD,1/2/2015 0:00,1815,907,CARVER ST,118435000,20790500,MEDIA
P150000779,BIPD,1/2/2015 0:00,1445,8000,NE BECK RD,121863600,22353700,WC911
P150004818,BIPD,1/10/2015 0:00,1137,625,WINSLOW WAY E,122607400,23236100,WC911
P150000766,BIPD,1/2/2015 0:00,1428,,ERICKSEN AVE NE / MADRONE LN N,122462090,23236192,UNKNO3
P150004862,BIPD,1/10/2015 0:00,1256,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P150004980,BIPD,1/10/2015 0:00,1723,9270,MILLER RD NE,121342900,24111900,T
P150000667,BIPD,1/2/2015 0:00,1135,284,WOOD AVE SW,122353550,23191750,THREA4
P150005077,BIPD,1/10/2015 0:00,2148,3949,CRYSTAL SPRINGS DR NE,121040400,22361700,FI
P150005165,BIPD,1/11/2015 0:00,0233,,NE KOURA RD / STATE HWY 305 NE,122310217,24709702,T
P150005174,BIPD,1/11/2015 0:00,0334,15515,HARVEY RD NE,121462100,26173050,ALRA
P150005211,BIPD,1/11/2015 0:00,0957,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310438,23631740,CELL
P150005219,BIPD,1/11/2015 0:00,1028,,GILMORE WAY NE / WINSLOW WAY E,122615981,23254352,CELL
P150004226,BIPD,1/9/2015 0:00,0948,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322118,24094785,T
P150005583,BIPD,1/12/2015 0:00,0349,,STATE HWY 305 NE / WINSLOW WAY E,122597069,23245490,T
P150005616,BIPD,1/12/2015 0:00,0733,,MILLER RD NE / PETERSON HILL RD NE,121669667,24878567,T
P150005625,BIPD,1/12/2015 0:00,0818,10254,NE LAFAYETTE AVE,122708000,26179550,FI
P150005772,BIPD,1/12/2015 0:00,1224,,NE JUSTIN CT / MILLER RD NE,121500047,24497860,T
P150005970,BIPD,1/12/2015 0:00,1756,,BATTLE POINT DR NE / NE FREY AVE,121008166,24826144,MVC3
P150006061,BIPD,1/12/2015 0:00,2156,,NE LOVGREEN RD E / STATE HWY 305 NE,122193914,24976129,T
P150006175,BIPD,1/13/2015 0:00,0712,200,HIGH SCHOOL RD NE,122476500,23646200,SUSPI3
P150006182,BIPD,1/13/2015 0:00,0740,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,122235375,23919324,T
P150006453,BIPD,1/13/2015 0:00,1647,575,HOMESTEAD LN,122486400,23436050,THEFT4
P150006498,BIPD,1/13/2015 0:00,1820,907,CARVER ST,118435000,20790500,MEDIA
P150006531,BIPD,1/13/2015 0:00,1943,,NE BEACH CREST DR / NE KOURA RD,122390986,24455999,CELL
P150006563,BIPD,1/13/2015 0:00,2058,302,GROW AVE NW,122337750,23325700,POV4
P150003081,BIPD,1/7/2015 0:00,0717,9000,MILLER RD NE,121360650,24052700,T
P150006016,BIPD,1/12/2015 0:00,2008,,"XY(122355291,24444744)",122355291,24444744,CELL
