Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #131A,Marlborough,,,Marlborough PD,,07:46,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,Medical,,Transported to Hospital,No,,640 BOLTON ST,Marlborough,,,Marlborough PD,,08:07,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,Ambulance Assist,,Report,Yes,,640 BOLTON ST,Marlborough,,,Marlborough PD,,08:08,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:54,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:06,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #202,Marlborough,,,Marlborough PD,,10:02,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,ATLANTIC PROPERTY MGMT CO. - 450 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:14,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,LARCENY,,Report,Yes,,151 STOW RD,Marlborough,,,Marlborough PD,,10:19,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,100 WILLIAMS ST,Marlborough,,,Marlborough PD,,11:09,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
,,Medical,,Transported to Hospital,No,,4 LABELLE ST,Marlborough,,,Marlborough PD,,11:10,,,08/29/2022,Call_Log_August_29_2022_to_September_1_2022.pdf,1
