Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,117 BROAD ST Apt. #2,Marlborough,,,Marlborough PD,,07:04,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,A- CAR - 364 MAPLE ST,Marlborough,,,Marlborough PD,,07:15,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 HARVARD ST,Marlborough,,,Marlborough PD,,07:33,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,87B BROADMEADOW RD Apt. #8,Marlborough,,,Marlborough PD,,08:31,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,87B BROADMEADOW RD Apt. #8,Marlborough,,,Marlborough PD,,08:33,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,190 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:40,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,LAVIOLETTE ST,Marlborough,,,Marlborough PD,,08:52,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,82 BRIGHAM ST,Marlborough,,,Marlborough PD,,09:01,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,LAKESIDE AVE @ ROUTE 495 S,Marlborough,,,Marlborough PD,,09:32,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,20 PETERS AVE,Marlborough,,,Marlborough PD,,09:45,,,09/11/2018,Call_Log_September_11_2018_to_September_12_2018.pdf,1
