Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,1 HOSMER ST @ 282 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:35,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,149 LINCOLN ST,Marlborough,,,Marlborough PD,,08:14,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,175 MAPLE ST Apt. #121,Marlborough,,,Marlborough PD,,08:36,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:46,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,39 NEWTON ST,Marlborough,,,Marlborough PD,,08:46,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,381 STEVENS ST,Marlborough,,,Marlborough PD,,10:22,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,228 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,10:47,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,SOLICITING,,Unfounded,No,,34 BIRCHWOOD DR,Marlborough,,,Marlborough PD,,11:02,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:10,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,67 FITCHBURG ST,Marlborough,,,Marlborough PD,,11:47,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,64 HILDRETH ST,Marlborough,,,Marlborough PD,,11:49,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,72 CRESTWOOD LN,Marlborough,,,Marlborough PD,,13:07,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,Fraud / Forgery,,Report,Yes,,24 BIGELOW ST,Marlborough,,,Marlborough PD,,13:10,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,Medical,,Transported to Hospital,No,,16 REDBUD WAY Apt. #4,Marlborough,,,Marlborough PD,,13:37,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,16 REDBUD WAY Apt. #4,Marlborough,,,Marlborough PD,,13:38,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,DISTURBANCE,,Report,Yes,,276 MAIN ST,Marlborough,,,Marlborough PD,,13:57,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 16 BRENT DR,Marlborough,,,Marlborough PD,,14:10,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,52 SAINT IVES WAY Apt. #34,Marlborough,,,Marlborough PD,,14:21,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,ASSIST OTHER AGENCY,,Unfounded,No,,51 LINCOLN ST,Marlborough,,,Marlborough PD,,14:24,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,45 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:45,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Private Tow,,Services Rendered- PD,No,,110 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:53,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Well being check,,Services Rendered- PD,No,,240 HILDRETH ST,Marlborough,,,Marlborough PD,,15:10,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,911 Hangup/Call,,Building Checked/Secured,No,,18 BALDWIN AVE,Marlborough,,,Marlborough PD,,15:37,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,374 MILLHAM ST,Marlborough,,,Marlborough PD,,16:13,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,16:20,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,16:21,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,21 APEX DR,Marlborough,,,Marlborough PD,,16:56,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,191 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,17:34,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST Apt. #128A,Marlborough,,,Marlborough PD,,17:35,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,286 MAIN ST @ 3 MECHANIC ST,Marlborough,,,Marlborough PD,,17:35,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,191 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,17:38,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST Apt. #128A,Marlborough,,,Marlborough PD,,17:39,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #211,Marlborough,,,Marlborough PD,,17:54,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #211,Marlborough,,,Marlborough PD,,17:57,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Medical Assistance Rendered,No,,22 BROAD ST Apt. #111,Marlborough,,,Marlborough PD,,18:26,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #111,Marlborough,,,Marlborough PD,,18:28,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Medical,,Services Rendered- FD,No,,29 PLEASANT ST Apt. #B6,Marlborough,,,Marlborough PD,,19:10,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,SOLICITING,,Services Rendered- PD,No,,PROSPECT ST,Marlborough,,,Marlborough PD,,19:12,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #B6,Marlborough,,,Marlborough PD,,19:13,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,3
,,Suspicious M/V,,Report,Yes,,51 CHRISTIE WAY Apt. #53G,Marlborough,,,Marlborough PD,,19:41,,,02/15/2022,Call_Log_February_15_2022_to_February_16_2022.pdf,3
