Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,114 EAST MAIN ST @ 5 LINCOLN ST,Marlborough,,,Marlborough PD,,07:02,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:08,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,377 HOSMER ST,Marlborough,,,Marlborough PD,,07:10,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,140 LOCKE DR,Marlborough,,,Marlborough PD,,07:36,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,463 BERLIN RD @ 375 WEST HILL RD,Marlborough,,,Marlborough PD,,07:50,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,87B BROADMEADOW RD Apt. #11,Marlborough,,,Marlborough PD,,07:51,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,Eratic Operator,,Unfounded,No,,500 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:09,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:12,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,260 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:51,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,44 MAIN ST,Marlborough,,,Marlborough PD,,08:57,,,08/02/2018,Call_Log_August_2_2018_to_August_3_2018.pdf,1
