Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Citation/Warning Issued,No,,WEST HILL RD,Marlborough,,,Marlborough PD,,07:09,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,277 BOSTON POST ROAD WEST @ 175 AMES ST,Marlborough,,,Marlborough PD,,07:45,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,154 PLEASANT ST @ 104 ELM ST,Marlborough,,,Marlborough PD,,07:46,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,08:07,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Medical,,Services Rendered- FD,No,,87A BROADMEADOW RD Apt. #4,Marlborough,,,Marlborough PD,,08:17,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,87A BROADMEADOW RD Apt. #4,Marlborough,,,Marlborough PD,,08:18,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,(MAR 496] JAWOREK ELEMENTARY SCHOOL - 444 HOSMER ST,Marlborough,,,Marlborough PD,,08:33,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Sex Offender Registration,,Report,Yes,,(MAR 231] POLICE DEPARTMENT - 355 BOLTON ST,Marlborough,,,Marlborough PD,,08:43,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,ESCORT/TRANS PORT,,Services Rendered- PD,No,,{MAR 618] MARLBORO DISTRICT COURT - 45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:49,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,08:49,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Drug Offense,,Report,Yes,,{MAR 94] ASSABET VALLEY VOCATIONAL HIGH SCHOOL - 215 FITCHBURG ST,Marlborough,,,Marlborough PD,,09:18,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Medical Medical Assistance Rende,,,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,09:22,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,09:23,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Medical Medical Assistance Rende,,,No,,9 AVEBURY LN,Marlborough,,,Marlborough PD,,09:23,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,9 AVEBURY LN,Marlborough,,,Marlborough PD,,09:24,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,ARNOLD ST,Marlborough,,,Marlborough PD,,09:32,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,09:36,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,520 LINCOLN ST,Marlborough,,,Marlborough PD,,09:57,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISABLED MV,,No Action Required,No,,216 MAPLE ST,Marlborough,,,Marlborough PD,,10:11,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,63 WEST MAIN ST,Marlborough,,,Marlborough PD,,10:14,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,61 MECHANIC ST,Marlborough,,,Marlborough PD,,10:36,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Medical Medical Assistance Rende,,,No,,264 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,11:12,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,1
,,Trespassing,,Report,Yes,,222 EAST MAIN ST Apt. #D / E,Marlborough,,,Marlborough PD,,17:17,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,176 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:19,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,(MAR 378] BLUE HILL FUELS / GULF GAS STATION - 410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,17:30,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,28 LORD RD,Marlborough,,,Marlborough PD,,17:37,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,LARCENY,,Report,Yes,,312 MAPLE ST,Marlborough,,,Marlborough PD,,17:51,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,(MAR 1316] BOYS CLUB /NURSERY - 169 PLEASANT ST,Marlborough,,,Marlborough PD,,18:02,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
,,BUILDING CHECK,,Report,Yes,,10 AMES PL Apt. #1,Marlborough,,,Marlborough PD,,18:26,,,02/06/2019,Call_Log_February_6_2019_to_February_7_2019.pdf,2
