Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,121 BOLTON ST @ 111 STATE ST,Marlborough,,,Marlborough PD,,07:13,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,199 FOREST ST,Marlborough,,,Marlborough PD,,07:23,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,85 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,08:23,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Medical,,Transported to Hospital,No,,85 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,08:23,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:04,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Medical,,Transported to Hospital,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:04,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,117 PLEASANT ST,Marlborough,,,Marlborough PD,,09:43,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Medical,,Transported to Hospital,No,,117 PLEASANT ST,Marlborough,,,Marlborough PD,,09:43,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,41 FARM RD @ 1 SHERMAN ST,Marlborough,,,Marlborough PD,,09:48,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,111 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:01,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,267 MAPLE ST Apt. #J,Marlborough,,,Marlborough PD,,10:04,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,Well being check,,Services Rendered- PD,No,,175 CHURCH ST Apt. #1,Marlborough,,,Marlborough PD,,10:15,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,112 WEST MAIN ST,Marlborough,,,Marlborough PD,,10:51,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,190 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:58,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,61 HOWE ST @ 8 LAMBERT ST,Marlborough,,,Marlborough PD,,11:39,,,08/02/2021,Call_Log_August_2_2021_to_August_5_2021.pdf,1
