Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Private Tow,,Services Rendered- PD,No,,1 ROYAL CREST DR,Marlborough,,,Marlborough PD,,07:22,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:35,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:16,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:54,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,109A BROADMEADOW RD,Marlborough,,,Marlborough PD,,10:07,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,496 LINCOLN ST,Marlborough,,,Marlborough PD,,10:11,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,10:12,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,295 HUDSON ST,Marlborough,,,Marlborough PD,,10:36,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Suspicious M/V,,Unfounded,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:32,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:01,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,484 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:50,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,121 BOLTON ST @ 111 STATE ST,Marlborough,,,Marlborough PD,,13:03,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,LARCENY,,Report,Yes,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,13:20,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,320 BOLTON ST Apt. #102,Marlborough,,,Marlborough PD,,14:03,,,11/09/2018,Call_Log_November_9_2018_to_November_13_2018.pdf,1
