Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,20 PORTER RD,Marlborough,,,Marlborough PD,,07:50,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,"ALARM, BURGLAR",,Citation/Warning Issued,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,07:50,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,455 BOSTON POST ROAD WEST @ 475 NORTHBORO ROAD WEST,Marlborough,,,Marlborough PD,,07:50,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,350 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:21,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:32,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,225 CEDAR HILL ST,Marlborough,,,Marlborough PD,,09:07,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,6 WHITTIER RD @ 712 STEVENS ST,Marlborough,,,Marlborough PD,,09:53,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,158 WATERFORD DR,Marlborough,,,Marlborough PD,,09:55,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,VANDALISM,,Report,Yes,,46 SCHOFIELD DR,Marlborough,,,Marlborough PD,,10:01,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,11 KIRBY ST,Marlborough,,,Marlborough PD,,10:16,,,09/28/2018,Call_Log_September_28_2018_to_October_1_2018.pdf,1
