Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,16 ELDORADO DR,Marlborough,,,Marlborough PD,,08:23,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,16 ELDORADO DR,Marlborough,,,Marlborough PD,,08:23,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,207 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:57,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,207 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:57,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,581 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:39,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,118 CONRAD RD,Marlborough,,,Marlborough PD,,10:40,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,118 CONRAD RD,Marlborough,,,Marlborough PD,,10:41,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,2 WINDSOR ST,Marlborough,,,Marlborough PD,,10:57,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,2 WINDSOR ST,Marlborough,,,Marlborough PD,,10:57,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #245,Marlborough,,,Marlborough PD,,11:04,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #245,Marlborough,,,Marlborough PD,,11:04,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,11:18,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Eratic Operator,,Unfounded,No,,500 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:24,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,114 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:41,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:42,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,115 GRANGER BLVD @ 0 NEW ST,Marlborough,,,Marlborough PD,,11:46,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,319 EAST MAIN ST Apt. #H7,Marlborough,,,Marlborough PD,,11:46,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,319 EAST MAIN ST Apt. #H7,Marlborough,,,Marlborough PD,,11:46,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,51 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,12:08,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,890 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,12:19,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,ISSUED HARASSMENT ORDER,,Services,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,12:21,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,911 Hangup/Call,,Building Checked/Secured,No,,853 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:29,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,12 AVALON DR Apt. #17,Marlborough,,,Marlborough PD,,12:40,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,12 AVALON DR Apt. #17,Marlborough,,,Marlborough PD,,12:41,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,12:54,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,SERVED HARASSMENT ORDER,,Services,No,,39 NEWTON ST Apt. #1,Marlborough,,,Marlborough PD,,12:55,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,12:56,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Medical,,Services Rendered- FD,No,,2504 PARKVIEW LN,Marlborough,,,Marlborough PD,,13:15,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,2504 PARKVIEW LN,Marlborough,,,Marlborough PD,,13:16,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,811 PLEASANT ST,Marlborough,,,Marlborough PD,,13:36,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,VANDALISM,,Report,Yes,,29 PLEASANT ST,Marlborough,,,Marlborough PD,,14:12,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,14:57,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,165 BROADMEADOW RD Apt. #B12,Marlborough,,,Marlborough PD,,15:18,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,591 STEVENS ST,Marlborough,,,Marlborough PD,,15:24,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,2
,,Harassment,,Report,Yes,,65 AZALEA LN,Marlborough,,,Marlborough PD,,16:12,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,2 WILSHIRE WAY,Marlborough,,,Marlborough PD,,16:59,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,17:19,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Ambulance Assist,,No Action Required,No,,17 FLYNN AVE,Marlborough,,,Marlborough PD,,17:24,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,17 FLYNN AVE,Marlborough,,,Marlborough PD,,17:25,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,911 Hangup/Call,,Services Rendered- PD,No,,72 CHESTNUT ST Apt. #A,Marlborough,,,Marlborough PD,,17:43,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Ambulance Only,,Transported to Hospital,No,,[HUD] 1 DEER PATH,Marlborough,,,Marlborough PD,,17:45,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Harassment,,Services Rendered- PD,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,18:51,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Medical,,Transported to Hospital,No,,24 REDBUD WAY Apt. #32,Marlborough,,,Marlborough PD,,20:00,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,24 REDBUD WAY Apt. #32,Marlborough,,,Marlborough PD,,20:01,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,62 HUNTINGTON AVE,Marlborough,,,Marlborough PD,,20:08,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,145 AMES ST,Marlborough,,,Marlborough PD,,20:34,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,25 STEVENS ST,Marlborough,,,Marlborough PD,,20:50,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,1 D'ANGELO DR,Marlborough,,,Marlborough PD,,21:25,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
,,911 Hangup/Call,,Unfounded,No,,30 BROAD ST,Marlborough,,,Marlborough PD,,21:42,,,04/29/2020,Call_Log_April_29_2020_to_April_30_2020.pdf,3
