Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Directed Patrol,,Services Rendered- PD,No,,WILSON ST,Marlborough,,,Marlborough PD,,07:27,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,Medical,,Transported to Hospital,No,,112 SHAWMUT AVE,Marlborough,,,Marlborough PD,,07:50,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,112 SHAWMUT AVE,Marlborough,,,Marlborough PD,,07:50,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,SOLICITING,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:02,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,Animal Complaint,,Services Rendered- PD,No,,376 MAPLE ST @ 492 SOUTH ST,Marlborough,,,Marlborough PD,,08:12,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,No Action,No,,181 MAIN ST,Marlborough,,,Marlborough PD,,08:19,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,1 GRANGER BLVD @ 26 MAIN ST,Marlborough,,,Marlborough PD,,08:25,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,Eratic Operator,,Unfounded,No,,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:44,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,187 PLEASANT ST,Marlborough,,,Marlborough PD,,08:54,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
,,Eratic Operator,,Unfounded,No,,[MAR 2919] 554 BOSTON POST ROAD EAST @ 22 WILSON ST,Marlborough,,,Marlborough PD,,08:57,,,03/04/2020,Call_Log_March_4_2020_to_March_5_2020.pdf,1
