Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,150 SOUTH ST,Marlborough,,,Marlborough PD,,07:02,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:33,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Animal Complaint,,Report,Yes,,8 SPRINGHILL AVE,Marlborough,,,Marlborough PD,,09:06,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #120,Marlborough,,,Marlborough PD,,09:18,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #120A,Marlborough,,,Marlborough PD,,09:20,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,DISTURBANCE,,Report,Yes,,6 SIMPSON RD,Marlborough,,,Marlborough PD,,09:23,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:27,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,720 BOSTON POST ROAD EAST Apt.,Marlborough,,,Marlborough PD,,09:41,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:45,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:07,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Police Assist,,Services Rendered- PD,No,,39 RINGOLD ST,Marlborough,,,Marlborough PD,,11:24,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,133 WEST MAIN ST,Marlborough,,,Marlborough PD,,11:31,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,133 WEST MAIN ST,Marlborough,,,Marlborough PD,,11:32,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,11:45,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Harassment,,Services Rendered- PD,No,,181 BOSTON POST ROAD EAST Apt. #68,Marlborough,,,Marlborough PD,,11:58,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,DISTURBANCE,,Report,Yes,,147 SOUTH ST,Marlborough,,,Marlborough PD,,11:59,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,169 SOUTH ST @ 200 BEACH ST,Marlborough,,,Marlborough PD,,12:06,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,271 BERLIN RD,Marlborough,,,Marlborough PD,,12:21,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,271 BERLIN RD,Marlborough,,,Marlborough PD,,12:21,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,VANDALISM,,Report,Yes,,300 VALUE WAY,Marlborough,,,Marlborough PD,,12:43,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Police Assist,,Services Rendered- PD,No,,LIBERTY ST,Marlborough,,,Marlborough PD,,12:52,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Private Tow,,Private tow,No,,155 BROADMEADOW RD,Marlborough,,,Marlborough PD,,13:02,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,40 ONAMOG ST,Marlborough,,,Marlborough PD,,13:12,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,40 ONAMOG ST,Marlborough,,,Marlborough PD,,13:13,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Medical,,Medical Assistance Rendered,No,,50 HURLEY CIR,Marlborough,,,Marlborough PD,,13:13,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,50 HURLEY CIR,Marlborough,,,Marlborough PD,,13:15,,,09/20/2023,Call_Log_September_20_2023_to_September_25_2023.pdf,2
