Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,66 HILDRETH ST,Marlborough,,,Marlborough PD,,07:35,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Ambulance Assist,,Report,Yes,,77 ESSEX ST,Marlborough,,,Marlborough PD,,07:50,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,77 ESSEX ST,Marlborough,,,Marlborough PD,,07:50,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,21 REDBUD WAY Apt. #2,Marlborough,,,Marlborough PD,,07:57,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,DISTURBANCE,,Unfounded,No,,CRASS FIT CRAG - 55 MAPLE ST,Marlborough,,,Marlborough PD,,07:57,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Ambulance Assist,,No Action Required,No,,21 REDBUD WAY Apt. #2,Marlborough,,,Marlborough PD,,08:00,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,08:08,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,45 BRIARWOOD LN,Marlborough,,,Marlborough PD,,09:06,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,45 BRIARWOOD LN Apt. #1,Marlborough,,,Marlborough PD,,09:20,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,VANDALISM,,Report,Yes,,30 DANJOU DR,Marlborough,,,Marlborough PD,,09:25,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:26,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Private Tow,,Private tow,No,,302 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:46,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,PRESTON ST,Marlborough,,,Marlborough PD,,10:09,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,LARCENY,,Report,Yes,,28 HAYDEN ST Apt. #2,Marlborough,,,Marlborough PD,,10:16,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
,,Animal Complaint,,Report,Yes,,205 BOLTON ST,Marlborough,,,Marlborough PD,,10:35,,,06/08/2020,Call_Log_June_8_2020_to_June_9_2020.pdf,1
