Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services,No,,CRESTWOOD LN,Marlborough,,,Marlborough PD,,07:32,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,277 WILSON ST @ 235 HEMENWAY ST,Marlborough,,,Marlborough PD,,07:51,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:28,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Well being check,,Report,Yes,,287 CLOVER HILL ST,Marlborough,,,Marlborough PD,,08:39,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,180 FARM RD @ 9 BOIVIN DR,Marlborough,,,Marlborough PD,,08:40,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,45 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:43,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,287 CLOVER HILL ST,Marlborough,,,Marlborough PD,,08:45,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:47,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,56 DANJOU DR,Marlborough,,,Marlborough PD,,08:49,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,181 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,08:50,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,181 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,08:55,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #260,Marlborough,,,Marlborough PD,,09:11,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #260,Marlborough,,,Marlborough PD,,09:13,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Drug Offense,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,09:34,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,260 BOLTON ST,Marlborough,,,Marlborough PD,,09:52,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:55,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,23 MCENELLY ST,Marlborough,,,Marlborough PD,,10:01,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,1
,,Eratic Operator,,Unfounded,No,,555 MAPLE ST,Marlborough,,,Marlborough PD,,10:04,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,2
,,ASSAULT,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,10:08,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,2
,,Ambulance Only,,Medical Assistance Rendered,No,,23 MCENELLY ST,Marlborough,,,Marlborough PD,,10:08,,,03/12/2020,Call_Log_March_12_2020_to_March_13_2020.pdf,2
