Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,400 NICKERSON RD,Marlborough,,,Marlborough PD,,07:10,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,18-482-AR,151 EAST MAIN ST @ 3 CHURCH ST,Marlborough,,,Marlborough PD,,07:21,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:29,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,19 COOK LN,Marlborough,,,Marlborough PD,,10:05,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,ASSIST CITIZEN,,No Action Required,No,,30 AMES PL,Marlborough,,,Marlborough PD,,10:30,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #520,Marlborough,,,Marlborough PD,,10:37,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,5 GAY ST @ 40 MECHANIC ST,Marlborough,,,Marlborough PD,,12:12,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:13,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,Suspicious M/V,,Unfounded,No,,41 BERKLEY ST,Marlborough,,,Marlborough PD,,12:21,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,56 HARMONY LN,Marlborough,,,Marlborough PD,,12:37,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,530 ELM ST,Marlborough,,,Marlborough PD,,12:40,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,4 EMMETT ST Apt. #2,Marlborough,,,Marlborough PD,,12:52,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
,,LARCENY,,Report,Yes,,15 PARK ST,Marlborough,,,Marlborough PD,,13:17,,,12/13/2018,Call_Log_December_13_2018_to_December_17_2018.pdf,1
