Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,269 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:00,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,329 STEVENS ST @ 11 OAKCREST AVE,Marlborough,,,Marlborough PD,,07:08,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #314,Marlborough,,,Marlborough PD,,07:31,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,586 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:42,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Motor vehicle accident I,,Medical Assistance Rendered,No,,586 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:47,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,42 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:49,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,500 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:18,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,116 BOSTON POST ROAD EAST Apt. #203,Marlborough,,,Marlborough PD,,08:27,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,116 BOSTON POST ROAD EAST Apt. #203,Marlborough,,,Marlborough PD,,08:28,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:30,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 11 LAKE ST,Marlborough,,,Marlborough PD,,10:51,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,DISTURBANCE,,Report,Yes,,400 BOLTON ST,Marlborough,,,Marlborough PD,,11:15,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,62 VICTORIA LN,Marlborough,,,Marlborough PD,,11:36,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,62 VICTORIA LN,Marlborough,,,Marlborough PD,,11:37,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Medical,,Medical Assistance Rendered,No,,367 COOK LN,Marlborough,,,Marlborough PD,,11:50,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,367 COOK LN,Marlborough,,,Marlborough PD,,11:51,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,26 PEMBROKE ST,Marlborough,,,Marlborough PD,,11:53,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,1
,,Eratic Operator,,Services Rendered- PD,No,,611 STEVENS ST,Marlborough,,,Marlborough PD,,12:59,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,58 NEIL ST Apt. #2,Marlborough,,,Marlborough PD,,13:29,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,58 NEIL ST Apt. #2,Marlborough,,,Marlborough PD,,13:30,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Ambulance Assist,,Report,Yes,,37 BRIARWOOD LN Apt. #4,Marlborough,,,Marlborough PD,,13:43,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,37 BRIARWOOD LN Apt. #4,Marlborough,,,Marlborough PD,,13:44,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Harassment,,Report,Yes,,275 WEST MAIN ST Apt. #10,Marlborough,,,Marlborough PD,,13:57,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,23 ROYAL CREST DR Apt. #2,Marlborough,,,Marlborough PD,,14:11,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,DISTURBANCE,,Report,Yes,,ORCHARD ST,Marlborough,,,Marlborough PD,,14:19,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 MAIN ST,Marlborough,,,Marlborough PD,,14:27,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,DISTURBANCE,,Report,Yes,,25 MARLTON DR,Marlborough,,,Marlborough PD,,14:53,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,SOLICITING,,No Action Required,No,,288 COOK LN @ 2 NOLAN WAY,Marlborough,,,Marlborough PD,,16:19,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,CRIMINAL COMPLAINT,Yes,,43 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,18:09,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,18:42,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,19 BARTLETT ST,Marlborough,,,Marlborough PD,,18:43,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Medical,,Medical Assistance Rendered,No,,21 APEX DR Apt. #B,Marlborough,,,Marlborough PD,,18:44,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,18:46,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,Suspicious M/V,,Unfounded,No,,70 NEWTON ST,Marlborough,,,Marlborough PD,,18:48,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,DISTURBANCE,,Report,Yes,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,19:02,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,521 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,19:12,,,05/14/2021,Call_Log_May_14_2021_to_May_17_2021.pdf,2
