Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,07:03,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,17 WINTHROP ST,Marlborough,,,Marlborough PD,,07:46,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:03,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:03,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Medical,,Services Rendered- FD,No,,8 AVALON DR Apt. #1,Marlborough,,,Marlborough PD,,08:21,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,8 AVALON DR Apt. #1,Marlborough,,,Marlborough PD,,08:21,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,ROUTE 495 N,Marlborough,,,Marlborough PD,,08:24,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Harassment,,Report,Yes,,12 STONE HILL RD,Marlborough,,,Marlborough PD,,08:41,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,141 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:03,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,1 STONE HILL RD,Marlborough,,,Marlborough PD,,09:07,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1 STONE HILL RD,Marlborough,,,Marlborough PD,,09:07,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,ASSAULT,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,09:34,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,460 BOSTON POST ROAD EAST Apt. #B506,Marlborough,,,Marlborough PD,,09:40,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,B&E into M/V,,Report,Yes,,85 FAIRMOUNT ST,Marlborough,,,Marlborough PD,,09:59,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,416 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:04,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,85 SHANES LN,Marlborough,,,Marlborough PD,,10:05,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,43 KINDER CIR,Marlborough,,,Marlborough PD,,10:17,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,54 BERLIN RD,Marlborough,,,Marlborough PD,,10:22,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,421 BOLTON ST Apt. #118,Marlborough,,,Marlborough PD,,10:30,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Threats,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,10:30,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST Apt. #118,Marlborough,,,Marlborough PD,,10:31,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Medical,,Transported to Hospital,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:36,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,10:36,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,199 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:40,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,2
,,ASSIST CITIZEN,,Unfounded,No,,153 MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,10:46,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,29 HASTINGS ST,Marlborough,,,Marlborough PD,,11:49,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,2
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,95 WEST MAIN ST,Marlborough,,,Marlborough PD,,12:01,,,12/05/2019,Call_Log_December_5_2019_to_December_6_2019.pdf,2
