Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,621 STEVENS ST,Marlborough,,,Marlborough PD,,07:01,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,182 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,07:01,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,5143 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,07:13,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Private Tow,,Private tow,No,,84 LINCOLN ST,Marlborough,,,Marlborough PD,,07:14,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,28 HOLLY HILL LN,Marlborough,,,Marlborough PD,,07:24,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,337 BRIGHAM ST,Marlborough,,,Marlborough PD,,07:26,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #503,Marlborough,,,Marlborough PD,,07:35,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:02,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,26 ELDORADO DR,Marlborough,,,Marlborough PD,,08:27,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,78 GRANGER BLVD @ 16 COTTING AVE,Marlborough,,,Marlborough PD,,09:04,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,1 D'ANGELO DR,Marlborough,,,Marlborough PD,,09:23,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,"ALARM, BURGLAR",,Citation/Warning Issued,No,,41 BRIGHAM ST Apt. #1,Marlborough,,,Marlborough PD,,09:50,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,521 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:04,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,300 VALUE WAY,Marlborough,,,Marlborough PD,,11:07,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #C2,Marlborough,,,Marlborough PD,,11:09,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,38 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:23,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,340 MAPLE ST Apt. #400,Marlborough,,,Marlborough PD,,11:27,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,911 Hangup/Call,,No Action Required,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:08,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,12:26,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Fraud / Forgery,,Report,Yes,,WILLIAMS ST,Marlborough,,,Marlborough PD,,12:37,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,388 LINCOLN ST @ 55 WINTHROP ST,Marlborough,,,Marlborough PD,,13:28,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:30,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,GAY ST,Marlborough,,,Marlborough PD,,13:49,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 HOSMER ST @ 282 EAST MAIN ST,Marlborough,,,Marlborough PD,,14:03,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,298 ELM ST @ 172 WINTER ST,Marlborough,,,Marlborough PD,,14:36,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,99 PLEASANT ST,Marlborough,,,Marlborough PD,,14:43,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
,,SOLICITING,,Services Rendered- PD,No,,BERKLEY ST,Marlborough,,,Marlborough PD,,14:47,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,50 MAIN ST @ 8 COTTING AVE,Marlborough,,,Marlborough PD,,15:06,,,04/19/2018,Call_Log_April_19_2018_to_April_20_2018.pdf,2
