Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,415 MAPLE ST @ 109 MILL STREET SOUTH,Marlborough,,,Marlborough PD,,07:05,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:22,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,MAPLEWOOD CEMETARY - PLEASANT ST,Marlborough,,,Marlborough PD,,07:32,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,Well being check,,Report,Yes,,NORDBLOM MGMT CO. - 400 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:59,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,908 CONCORD RD,Marlborough,,,Marlborough PD,,08:42,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #210,Marlborough,,,Marlborough PD,,09:18,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,40 PLEASANT ST,Marlborough,,,Marlborough PD,,09:27,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,29 PLEASANT ST Apt. #B6,Marlborough,,,Marlborough PD,,09:35,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:41,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,09:43,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,183 SHERWOOD DRIVE SOUTH,Marlborough,,,Marlborough PD,,10:18,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,220 FOREST ST,Marlborough,,,Marlborough PD,,10:37,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,478 LINCOLN ST,Marlborough,,,Marlborough PD,,11:27,,,07/02/2019,Call_Log_July_2_2019_to_July_8_2019.pdf,1
