Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST CITIZEN,,Report,Yes,,28 PETERS AVE,Marlborough,,,Marlborough PD,,07:20,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,115 GRANGER BLVD @ 0 NEW ST,Marlborough,,,Marlborough PD,,08:40,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,148 BARNARD RD,Marlborough,,,Marlborough PD,,08:41,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,10 WEST HILL RD,Marlborough,,,Marlborough PD,,08:49,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,20 NEWTON ST,Marlborough,,,Marlborough PD,,08:51,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,16 HUDSON ST,Marlborough,,,Marlborough PD,,09:52,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,91 MAIN ST,Marlborough,,,Marlborough PD,,10:10,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,291 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:12,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,CHURCH ST,Marlborough,,,Marlborough PD,,10:39,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Private Tow,,Services Rendered- PD,No,,38 BRIARWOOD LN,Marlborough,,,Marlborough PD,,10:42,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Well being check,,Report,Yes,,78 SONIA DR,Marlborough,,,Marlborough PD,,10:49,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,121 NORTHBORO ROAD EAST Apt. #135B,Marlborough,,,Marlborough PD,,10:54,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,ASH ST,Marlborough,,,Marlborough PD,,10:58,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Medical,,Transported to Hospital,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,11:07,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,11:07,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Medical,,Transported to Hospital,No,,114 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:23,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,114 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:24,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,1
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #123,Marlborough,,,Marlborough PD,,11:58,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,LARCENY,,Report,Yes,,64A CHURCH ST,Marlborough,,,Marlborough PD,,12:37,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,95 EAST DUDLEY ST,Marlborough,,,Marlborough PD,,13:22,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,176 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,14:05,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,14:22,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,51 CHRISTIE WAY Apt. #51D,Marlborough,,,Marlborough PD,,14:59,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,60 HIGHLAND ST,Marlborough,,,Marlborough PD,,15:05,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Medical,,Transported to Hospital,No,,121 NORTHBORO ROAD EAST Apt. #137,Marlborough,,,Marlborough PD,,15:57,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #137A,Marlborough,,,Marlborough PD,,15:58,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Medical,,Transported to Hospital,No,,194 CHESTNUT ST,Marlborough,,,Marlborough PD,,16:04,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,194 CHESTNUT ST,Marlborough,,,Marlborough PD,,16:04,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,22 BROAD ST Apt. #117,Marlborough,,,Marlborough PD,,17:05,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:19,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Well being check,,Report,Yes,,19 BRONTE WAY Apt. #32J,Marlborough,,,Marlborough PD,,17:30,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Medical,,Transported to Hospital,No,,76 BROAD ST,Marlborough,,,Marlborough PD,,17:37,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,76 BROAD ST,Marlborough,,,Marlborough PD,,17:38,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,223 MECHANIC ST,Marlborough,,,Marlborough PD,,17:51,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,587 BOLTON ST,Marlborough,,,Marlborough PD,,18:05,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,118 HELEN DR,Marlborough,,,Marlborough PD,,18:23,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,DISTURBANCE,,Services Rendered- PD,No,,SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,18:40,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,DISTURBANCE,,Report,Yes,,STATION TWO - 98 PLEASANT ST,Marlborough,,,Marlborough PD,,19:11,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,11 CHURCH ST,Marlborough,,,Marlborough PD,,19:44,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,216 MAPLE ST,Marlborough,,,Marlborough PD,,19:55,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,20:20,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,Motor vehicle accident I,,Services,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,20:21,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,70 WEST MAIN ST,Marlborough,,,Marlborough PD,,20:29,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
,,DISTURBANCE,,Report,Yes,,4 SPRUCE ST,Marlborough,,,Marlborough PD,,20:33,,,08/11/2020,Call_Log_August_11_2020_to_August_14_2020.pdf,3
