Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services,No,,211 LINCOLN ST,Marlborough,,,Marlborough PD,,07:12,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Private Tow,,Services Rendered- PD,No,,145 AMES ST,Marlborough,,,Marlborough PD,,07:17,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,175 MAPLE ST,Marlborough,,,Marlborough PD,,07:20,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,27 GLEASON ST,Marlborough,,,Marlborough PD,,08:03,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,40 ONAMOG ST,Marlborough,,,Marlborough PD,,08:26,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:33,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,249 BOSTON POST ROAD EAST Apt. #12,Marlborough,,,Marlborough PD,,08:38,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:44,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:08,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Motor vehicle accident I,,Services,No,,300 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:11,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:31,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:33,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,145 PLEASANT ST,Marlborough,,,Marlborough PD,,10:03,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,771 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:23,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Medical,,Transported to Hospital,No,,55 CLINTON ST,Marlborough,,,Marlborough PD,,10:58,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,109 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:00,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,55 CLINTON ST,Marlborough,,,Marlborough PD,,11:01,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,282 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:07,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,36 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,11:11,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,388 LINCOLN ST @ 55 WINTHROP ST,Marlborough,,,Marlborough PD,,11:15,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,100 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,11:35,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,2
,,Medical,,Transported to Hospital,No,,16 REDBUD WAY,Marlborough,,,Marlborough PD,,11:40,,,02/18/2020,Call_Log_February_18_2020_to_February_19_2020.pdf,2
