Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Parking Violation,,Citation/Warning Issued,No,,MUNI GARAGE - COURT ST,Marlborough,,,Marlborough PD,,07:28,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,NEWTON ST,Marlborough,,,Marlborough PD,,07:43,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,"ALARM, HOLD-UP",,Building Checked/Secured,No,,20 JACOBS RD,Marlborough,,,Marlborough PD,,08:06,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,100 PHELPS ST,Marlborough,,,Marlborough PD,,08:30,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,469 LINCOLN ST @ 2 LINCOLN CT,Marlborough,,,Marlborough PD,,08:51,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,262 ELM ST,Marlborough,,,Marlborough PD,,09:04,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,350 BOSTON POST ROAD WEST @ 395 NORTHBORO ROAD CENTRAL,Marlborough,,,Marlborough PD,,09:15,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,62 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:17,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:21,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
,,VANDALISM,,Services Rendered- PD,No,,2 MAIN ST,Marlborough,,,Marlborough PD,,09:34,,,10/04/2018,Call_Log_October_4_2018_to_October_5_2018.pdf,1
