Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ABANDONED MV,,Report,Yes,,93 FRANCIS ST,Marlborough,,,Marlborough PD,,08:24,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:28,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,247 MAPLE ST,Marlborough,,,Marlborough PD,,09:07,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,40 WORSTER DR,Marlborough,,,Marlborough PD,,09:56,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,10:12,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Threats,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,10:12,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,VANDALISM,,Report,Yes,,705 HOSMER ST,Marlborough,,,Marlborough PD,,10:23,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,4 EMMETT ST Apt. #2,Marlborough,,,Marlborough PD,,10:44,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Fraud / Forgery,,Services Rendered- PD,No,,201 BOSTON POST ROAD WEST Apt. #101,Marlborough,,,Marlborough PD,,12:10,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,225 CEDAR HILL ST,Marlborough,,,Marlborough PD,,12:14,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:20,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,180 HUDSON ST @ 2 ASH ST,Marlborough,,,Marlborough PD,,12:24,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,30 FARM RD,Marlborough,,,Marlborough PD,,12:47,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,119 BOSTON POST ROAD EAST @ 4 PHELPS ST,Marlborough,,,Marlborough PD,,12:50,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Trespassing,,Report,Yes,,77 SPRING ST,Marlborough,,,Marlborough PD,,12:56,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:17,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,13:24,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Well being check,,Report,Yes,,28 EWALD AVE,Marlborough,,,Marlborough PD,,13:52,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Ambulance Assist,,Report,Yes,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:32,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,SOLICITING,,Services Rendered- PD,No,,34 BIRCHWOOD DR,Marlborough,,,Marlborough PD,,16:25,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #F209,Marlborough,,,Marlborough PD,,16:26,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
,,Threats,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,16:59,,,12/18/2018,Call_Log_December_18_2018_to_December_19_2018.pdf,1
