Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,11 CONVENIENCE STORE - 92 BROAD ST,Marlborough,,,Marlborough PD,,07:00,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,87 BROADMEADOW RD Apt. #11,Marlborough,,,Marlborough PD,,07:28,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,277 MAIN ST @ 22 RAWLINS AVE,Marlborough,,,Marlborough PD,,07:36,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,118 KINGS GRANT RD,Marlborough,,,Marlborough PD,,09:10,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,61 WALKER ST,Marlborough,,,Marlborough PD,,09:15,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Ambulance Assist,,Report,Yes,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,09:34,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,319 EAST MAIN ST Apt. #M9,Marlborough,,,Marlborough PD,,09:52,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,60 GRANT ST,Marlborough,,,Marlborough PD,,10:44,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,64 HIGHLAND ST,Marlborough,,,Marlborough PD,,10:49,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,11:19,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,11:22,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,430 LAKESIDE AVE @ 14 GLEN ST,Marlborough,,,Marlborough PD,,11:44,,,09/27/2018,Call_Log_September_27_2018_to_September_28_2018.pdf,1
