Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,07:23,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,32 MAIN ST,Marlborough,,,Marlborough PD,,07:25,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,08:03,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:25,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,155 WEST MAIN ST @ 9 GIBBON ST,Marlborough,,,Marlborough PD,,08:46,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Medical,,Transported to Hospital,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:16,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:17,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:20,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,0 NEW ST @ 115 GRANGER BLVD,Marlborough,,,Marlborough PD,,10:23,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Private Tow,,Services Rendered- PD,No,,116 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:24,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Private Tow,,Services Rendered- PD,No,,206 BOLTON ST,Marlborough,,,Marlborough PD,,10:49,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD Apt. #S220A,Marlborough,,,Marlborough PD,,10:55,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,111 NEIL ST,Marlborough,,,Marlborough PD,,11:01,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Ambulance Only,,Services Rendered- FD,No,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,11:16,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Ambulance Assist,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,11:17,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Medical,,Transported to Hospital,No,,25 VIOLETWOOD CIR,Marlborough,,,Marlborough PD,,12:04,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,25 VIOLETWOOD CIR,Marlborough,,,Marlborough PD,,12:14,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,111 NEIL ST,Marlborough,,,Marlborough PD,,12:34,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,45 LIBERTY ST,Marlborough,,,Marlborough PD,,12:56,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,11 GRANGER BLVD @ 280 WEST MAIN ST,Marlborough,,,Marlborough PD,,12:59,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,214 WEST MAIN ST @ 9 BROAD ST,Marlborough,,,Marlborough PD,,13:10,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,Medical,,Services Rendered- FD,No,,121 NORTHBORO ROAD EAST Apt. #125,Marlborough,,,Marlborough PD,,13:11,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #125,Marlborough,,,Marlborough PD,,13:12,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,ASSIST CITIZEN,,No Action Required,No,,19 MACINTOSH AVE,Marlborough,,,Marlborough PD,,13:20,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,Medical,,Transported to Hospital,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:22,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,Medical,,Transported to Hospital,No,,40 NEW ST,Marlborough,,,Marlborough PD,,13:24,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,40 NEW ST,Marlborough,,,Marlborough PD,,13:26,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,70 WEST MAIN ST,Marlborough,,,Marlborough PD,,13:26,,,02/10/2021,Call_Log_February_10_2021_to_February_11_2021.pdf,2
