Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Private Tow,,Services Rendered- PD,No,,28 HOSMER ST,Marlborough,,,Marlborough PD,,07:33,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,141 MECHANIC ST Apt. #1,Marlborough,,,Marlborough PD,,07:41,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,141 MECHANIC ST Apt. #1,Marlborough,,,Marlborough PD,,07:42,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 485 RIVER ST,Marlborough,,,Marlborough PD,,07:46,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,[MAR 101] 450 MAPLE ST,Marlborough,,,Marlborough PD,,07:48,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,360 CEDAR HILL ST,Marlborough,,,Marlborough PD,,08:02,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,340 MAPLE ST,Marlborough,,,Marlborough PD,,08:04,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Medical,,Transported to Hospital,No,,20 FLORENCE ST,Marlborough,,,Marlborough PD,,08:10,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,20 FLORENCE ST,Marlborough,,,Marlborough PD,,08:10,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:33,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,22 BRADY WAY,Marlborough,,,Marlborough PD,,09:01,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:04,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,20 ELDORADO DR,Marlborough,,,Marlborough PD,,09:17,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Medical,,Transported to Hospital,No,,19 BRONTE WAY Apt. #31G,Marlborough,,,Marlborough PD,,09:33,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,19 BRONTE WAY Apt. #31G,Marlborough,,,Marlborough PD,,09:34,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,890 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,09:46,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #112,Marlborough,,,Marlborough PD,,09:57,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,1
,,Ambulance Only,,Services Rendered- FD,No,,[HUD] 11 LAKE ST,Marlborough,,,Marlborough PD,,10:37,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,29 PLEASANT ST Apt. #D12,Marlborough,,,Marlborough PD,,10:44,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Medical,,Transported to Hospital,No,,120 PROSPECT ST Apt. #4,Marlborough,,,Marlborough PD,,10:46,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,120 PROSPECT ST Apt. #4,Marlborough,,,Marlborough PD,,10:46,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,197 CHESTNUT ST Apt. #2,Marlborough,,,Marlborough PD,,10:50,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Medical,,Transported to Hospital,No,,197 CHESTNUT ST Apt. #2,Marlborough,,,Marlborough PD,,10:51,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,106 MAIN ST,Marlborough,,,Marlborough PD,,11:06,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,41 HOLLIS ST,Marlborough,,,Marlborough PD,,11:23,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,451 BERLIN RD,Marlborough,,,Marlborough PD,,11:38,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,ASSIST CITIZEN,,No Action Required,No,,136 FARM RD,Marlborough,,,Marlborough PD,,11:42,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
,,Medical,,Transported to Hospital,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,11:44,,,12/07/2020,Call_Log_December_7_2020_to_December_9_2020.pdf,2
