Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,728 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:00,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:59,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,88 NEWTON ST,Marlborough,,,Marlborough PD,,08:12,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:17,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,WINTER ST,Marlborough,,,Marlborough PD,,08:21,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,156 EAST MAIN ST @ 12 DAVIS ST,Marlborough,,,Marlborough PD,,08:39,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,08:45,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,24 CROSS ST,Marlborough,,,Marlborough PD,,09:44,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,460 BOSTON POST ROAD EAST Apt. #B501,Marlborough,,,Marlborough PD,,09:47,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,4504 WILLOW TRL,Marlborough,,,Marlborough PD,,09:49,,,09/17/2020,Call_Log_September_17_2020_to_September_18_2020.pdf,1
