Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,911 Hangup/Call,,Building Checked/Secured,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,07:05,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,180 BOSTON POST ROAD WEST Apt. #2,Marlborough,,,Marlborough PD,,07:05,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,07:39,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,5 PLEASANT ST @ 123 WEST MAIN ST,Marlborough,,,Marlborough PD,,07:43,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:58,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,451 BOLTON ST,Marlborough,,,Marlborough PD,,08:14,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:38,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:48,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,33 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:15,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,57 MAIN ST,Marlborough,,,Marlborough PD,,09:22,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,688 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:34,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,13 LAKESIDE AVE @ 26 WILLIAMS ST,Marlborough,,,Marlborough PD,,09:46,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,09:50,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,199 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:54,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,416 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:05,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,181 MAIN ST,Marlborough,,,Marlborough PD,,10:13,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,LARCENY,,Report,Yes,,7A VERSAILLES ST,Marlborough,,,Marlborough PD,,10:27,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,431 LINCOLN ST,Marlborough,,,Marlborough PD,,10:30,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,701 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:30,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,DISABLED MV,,Unfounded,No,,114 EAST MAIN ST @ 5 LINCOLN ST,Marlborough,,,Marlborough PD,,10:54,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,114 EAST MAIN ST @ 5 LINCOLN ST,Marlborough,,,Marlborough PD,,11:23,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,222 EAST MAIN ST,Marlborough,,,Marlborough PD,,11:25,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,1
,,Harassment,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,11:56,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,SERVE WARRANT,,Arrest(s) Made,Yes,19-93-AR,43 CHASE RD,Marlborough,,,Marlborough PD,,12:00,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,220 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:26,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #416,Marlborough,,,Marlborough PD,,12:38,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,32 BELMONT ST,Marlborough,,,Marlborough PD,,13:41,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Report,Yes,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,13:51,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,911 Hangup/Call,,Unfounded,No,,250 LOCKE DR,Marlborough,,,Marlborough PD,,13:53,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,62 HUNTINGTON AVE @ 9 ESTABROOK AVE,Marlborough,,,Marlborough PD,,14:06,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,14:19,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,132 BROAD ST,Marlborough,,,Marlborough PD,,14:48,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,14:53,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,64 MUSTANG AVE,Marlborough,,,Marlborough PD,,15:07,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,340 MAPLE ST Apt. #4,Marlborough,,,Marlborough PD,,15:21,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Well being check,,Report,Yes,,461 SOUTH ST Apt. #1,Marlborough,,,Marlborough PD,,15:39,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,"ALARM, BURGLAR",,No Action Required,No,,143 ANDREWS RD,Marlborough,,,Marlborough PD,,16:06,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,515 NORTHBORO ROAD WEST,Marlborough,,,Marlborough PD,,16:11,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,ROBBERY,,Services Rendered- PD,No,,133 WEST MAIN ST,Marlborough,,,Marlborough PD,,16:12,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,339 LINCOLN ST @ 66 MECHANIC ST,Marlborough,,,Marlborough PD,,16:17,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,SERVE WARRANT,,Arrest(s) Made,Yes,19-94-AR,198 WEST MAIN ST,Marlborough,,,Marlborough PD,,16:21,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,162 WOODLAND DR,Marlborough,,,Marlborough PD,,17:23,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,198 WEST MAIN ST,Marlborough,,,Marlborough PD,,17:32,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,75 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,17:51,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,20 ROYAL CREST DR Apt. #8,Marlborough,,,Marlborough PD,,18:24,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,19:03,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,509 LINCOLN ST Apt. #5,Marlborough,,,Marlborough PD,,20:15,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,SOLICITING,,Unfounded,No,,82 RICE ST,Marlborough,,,Marlborough PD,,20:58,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,624 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,21:38,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,Harassment,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,21:43,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,ASSIST CITIZEN,,Report,Yes,,10 AMES PL,Marlborough,,,Marlborough PD,,22:09,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,22:37,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,22:49,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
,,Well being check,,Services Rendered- PD,No,,182 MAIN ST,Marlborough,,,Marlborough PD,,23:04,,,03/07/2019,Call_Log_March_7_2019_to_March_8_2019.pdf,3
