Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,DISTURBANCE,,Report,Yes,,431 LINCOLN ST,Marlborough,,,Marlborough PD,,08:03,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,15 REDBUD WAY Apt. #31,Marlborough,,,Marlborough PD,,08:20,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,27 REDBUD WAY Apt. #31,Marlborough,,,Marlborough PD,,08:36,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:48,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Well being check,,Arrest(s) Made,Yes,20-267-AR,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:49,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Well being check,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,09:18,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:34,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:35,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Parking Violation,,Unfounded,No,,173 ELM ST,Marlborough,,,Marlborough PD,,09:37,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,Private Tow,,Private tow,No,,14 FREMONT ST,Marlborough,,,Marlborough PD,,09:51,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,22 BOWSTRING WAY,Marlborough,,,Marlborough PD,,09:59,,,07/21/2020,Call_Log_July_21_2020_to_July_22_2020.pdf,1
