Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,MAPLE ST @ BRIGHAM ST,Marlborough,,,Marlborough PD,,07:00,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,12 GARFIELD ST @ 57 NEIL ST,Marlborough,,,Marlborough PD,,07:41,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,SERVE WARRANT,,Report,Yes,19-101-AR,35 SHORT ST Apt. #1,Marlborough,,,Marlborough PD,,08:30,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,61 HILLCREST RD,Marlborough,,,Marlborough PD,,08:47,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,91 CURTIS AVE,Marlborough,,,Marlborough PD,,08:52,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,175 MAPLE ST @ 48 VALLEY ST,Marlborough,,,Marlborough PD,,09:33,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,SUDDEN DEATH,,Report,Yes,,46 ELDORADO DR,Marlborough,,,Marlborough PD,,09:56,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,47 QUEENS VIEW RD,Marlborough,,,Marlborough PD,,10:18,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,515 LINCOLN ST,Marlborough,,,Marlborough PD,,10:28,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,8 HUDSON ST @ 159 MECHANIC ST,Marlborough,,,Marlborough PD,,10:29,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,51 CHRISTIE WAY Apt. #51F,Marlborough,,,Marlborough PD,,10:44,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,39 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,10:46,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,820 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:05,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,11:08,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,285 LINCOLN ST @ 7 HIGHLAND ST,Marlborough,,,Marlborough PD,,11:43,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,587 BOLTON ST,Marlborough,,,Marlborough PD,,11:49,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,DISABLED MV,,Report,Yes,,ROBIN HILL ST @ JACOBS RD,Marlborough,,,Marlborough PD,,11:54,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Medical,,Medical Assistance Rende,No,,21 STACEY RD,Marlborough,,,Marlborough PD,,12:10,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,21 STACEY RD,Marlborough,,,Marlborough PD,,12:11,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,12:12,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,Ambulance Assist,,Report,Yes,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,12:27,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,12:34,,,03/12/2019,Call_Log_March_12_2019_to_March_13_2019.pdf,2
