Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,121 NORTHBORO ROAD EAST Apt. #130B,Marlborough,,,Marlborough PD,,07:12,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,Ambulance Assist,,No Action Required,No,,121 NORTHBORO ROAD EAST Apt. #130B,Marlborough,,,Marlborough PD,,07:13,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,236 BOLTON ST @ 51 UNION ST,Marlborough,,,Marlborough PD,,07:33,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,415 MAPLE ST,Marlborough,,,Marlborough PD,,07:37,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,815 FARM RD,Marlborough,,,Marlborough PD,,08:02,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,815 FARM RD,Marlborough,,,Marlborough PD,,08:10,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,168 PLEASANT ST,Marlborough,,,Marlborough PD,,08:18,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:41,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,911 Hangup/Call,,Unfounded,No,,MAYFLOWER CIR,Marlborough,,,Marlborough PD,,09:15,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #175,Marlborough,,,Marlborough PD,,09:29,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,SERVE WARRANT,,Arrest(s) Made,Yes,22-177-AR,204 WEST MAIN ST,Marlborough,,,Marlborough PD,,09:39,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,10:38,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,ASSIST OTHER AGENCY,,No Action Required,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,11:01,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 BOLTON ST Apt. #2042,Marlborough,,,Marlborough PD,,11:02,,,06/01/2022,Call_Log_June_1_2022_to_June_3_2022.pdf,1
