Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:33,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,57 PLEASANT ST,Marlborough,,,Marlborough PD,,08:41,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,FOUND/LOST PROPERTY,,Services,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,09:38,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Medical,,Transported to Hospital,No,,22 BROAD ST Apt. #102,Marlborough,,,Marlborough PD,,10:19,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #102,Marlborough,,,Marlborough PD,,10:19,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,102 DARTMOUTH ST,Marlborough,,,Marlborough PD,,11:02,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Ambulance Assist,,Report,Yes,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,11:07,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Ambulance Only,,Transported to Hospital,No,,58 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,11:07,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,289 ELM ST Apt. #101,Marlborough,,,Marlborough PD,,11:09,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,32 ELDORADO DR,Marlborough,,,Marlborough PD,,11:29,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,35 HOSMER ST Apt. #24,Marlborough,,,Marlborough PD,,12:08,,,08/31/2020,Call_Log_August_31_2020_to_September_1_2020.pdf,1
