Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,28 HOLLY HILL LN,Marlborough,,,Marlborough PD,,07:22,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,319 EAST MAIN ST Apt. #E12,Marlborough,,,Marlborough PD,,07:23,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,319 EAST MAIN ST Apt. #C2,Marlborough,,,Marlborough PD,,07:38,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST Apt. #124,Marlborough,,,Marlborough PD,,08:00,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,08:09,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST,Marlborough,,,Marlborough PD,,09:48,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,Parking Violation,,Report,Yes,,29 GLEASON STREET EXTEN,Marlborough,,,Marlborough PD,,10:23,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,37 SUMMIT AVE @ 18 PIPPEN RD,Marlborough,,,Marlborough PD,,10:25,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,ASSIST OTHER AGENCY,,Unfounded,No,,2103 BAY DR,Marlborough,,,Marlborough PD,,10:29,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
,,Police Assist,,Services Rendered- PD,No,,148 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:32,,,11/21/2018,Call_Log_November_21_2018_to_November_26_2018.pdf,1
