Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,27 DUDLEY ST @ 114 EAST DUDLEY ST,Marlborough,,,Marlborough PD,,07:35,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,102 LITTLEFIELD LN,Marlborough,,,Marlborough PD,,07:51,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,225 CEDAR HILL ST,Marlborough,,,Marlborough PD,,08:05,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,164 HOSMER ST,Marlborough,,,Marlborough PD,,08:36,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,340 MAPLE ST Apt. #101,Marlborough,,,Marlborough PD,,08:45,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,09:27,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Directed Patrol,,Report,Yes,,279 SOUTH ST,Marlborough,,,Marlborough PD,,09:40,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,229 WILSON ST,Marlborough,,,Marlborough PD,,09:51,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #B6,Marlborough,,,Marlborough PD,,09:55,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Directed Patrol,,Report,Yes,,235 HEMENWAY ST @ 277 WILSON ST,Marlborough,,,Marlborough PD,,10:06,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST Apt. #363,Marlborough,,,Marlborough PD,,10:24,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,729 FARM RD,Marlborough,,,Marlborough PD,,10:37,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,COOK LN @ BLAKE CIR,Marlborough,,,Marlborough PD,,10:57,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,11:03,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,409 HEMENWAY ST,Marlborough,,,Marlborough PD,,11:04,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,229 WILSON ST,Marlborough,,,Marlborough PD,,11:08,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,340 MAPLE ST Apt. #400,Marlborough,,,Marlborough PD,,11:32,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,116 BOSTON POST ROAD EAST Apt. #302,Marlborough,,,Marlborough PD,,11:49,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,136 SOUTH ST,Marlborough,,,Marlborough PD,,11:53,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,VANDALISM,,Report,Yes,,227 LINCOLN ST,Marlborough,,,Marlborough PD,,12:02,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,5 STEVENS ST @ 133 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:09,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,108 BERLIN RD,Marlborough,,,Marlborough PD,,12:48,,,01/31/2018,Call_Log_January_31_2018_to_February_1_2018.pdf,1
