Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,260 CEDAR HILL ST,Marlborough,,,Marlborough PD,,07:16,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,199 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,08:03,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Suspicious M/V,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,08:07,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,171 WEST MAIN ST,Marlborough,,,Marlborough PD,,08:51,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,42 UNION ST,Marlborough,,,Marlborough PD,,09:09,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Medical,,Transported to Hospital,No,,42 UNION ST,Marlborough,,,Marlborough PD,,09:09,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,ASSIST OTHER AGENCY,,Unfounded,No,,700 BOLTON ST,Marlborough,,,Marlborough PD,,10:37,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,TREMONT ST,Marlborough,,,Marlborough PD,,11:05,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,212 ELM ST,Marlborough,,,Marlborough PD,,11:12,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Medical,,Transported to Hospital,No,,212 ELM ST,Marlborough,,,Marlborough PD,,11:12,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,235 WEST MAIN ST @ 16 BEACH ST,Marlborough,,,Marlborough PD,,11:18,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:27,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,86 WEST MAIN ST @ 11 ORCHARD ST,Marlborough,,,Marlborough PD,,11:56,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,11:58,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,12:15,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,29 PLEASANT ST Apt. #A14,Marlborough,,,Marlborough PD,,12:40,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,29 PLEASANT ST Apt. #A14,Marlborough,,,Marlborough PD,,12:41,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Unfounded,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:44,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,48 SPRING ST,Marlborough,,,Marlborough PD,,13:05,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,56 FLORENCE ST,Marlborough,,,Marlborough PD,,13:27,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,87 PLEASANT ST,Marlborough,,,Marlborough PD,,13:38,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Public Assist,,Services Rendered- FD,No,,215 MAPLE ST,Marlborough,,,Marlborough PD,,14:27,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Harassment,,Report,Yes,,1001 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:35,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,15:00,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,VANDALISM,,Report,Yes,,591 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,15:24,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Medical,,Transported to Hospital,No,,5423 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,15:28,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,5423 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,15:29,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,24 GAY ST,Marlborough,,,Marlborough PD,,15:29,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Cell Check,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,15:31,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,329 BIGELOW ST,Marlborough,,,Marlborough PD,,15:37,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,509 LINCOLN ST Apt. #5,Marlborough,,,Marlborough PD,,15:48,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Medical,,Transported to Hospital,No,,509 LINCOLN ST,Marlborough,,,Marlborough PD,,15:49,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,DISTURBANCE,,Report,Yes,,16 BEACH ST,Marlborough,,,Marlborough PD,,15:50,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,203 BOLTON ST,Marlborough,,,Marlborough PD,,15:51,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,112 SIMPSON RD,Marlborough,,,Marlborough PD,,16:25,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Suspicious M/V,,Report,Yes,,59 EAST MAIN ST,Marlborough,,,Marlborough PD,,16:51,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,350 EAST MAIN ST @ 44 CONCORD RD,Marlborough,,,Marlborough PD,,17:14,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,ASSIST OTHER AGENCY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,17:31,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,200 MAIN ST,Marlborough,,,Marlborough PD,,18:01,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,LARCENY,,Report,Yes,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:11,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,SUSPICIOUS ACTIVITY,,Report,Yes,,79 BROADMEADOW RD Apt. #A/B,Marlborough,,,Marlborough PD,,18:22,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,27 ROYAL CREST DR Apt. #9,Marlborough,,,Marlborough PD,,19:00,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,15 PARK ST Apt. #1,Marlborough,,,Marlborough PD,,19:20,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,47 WOODCOCK LN,Marlborough,,,Marlborough PD,,19:37,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,911 Hangup/Call,,Building Checked/Secured,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,19:43,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Medical,,Transported to Hospital,No,,79A BROADMEADOW RD,Marlborough,,,Marlborough PD,,19:54,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,79 BROADMEADOW RD Apt. #A/B,Marlborough,,,Marlborough PD,,19:55,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,153 MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,20:03,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Harassment,,Report,Yes,,50 KINDER CIR,Marlborough,,,Marlborough PD,,20:12,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,911 Hangup/Call,,Building Checked/Secured,No,,319 EAST MAIN ST Apt. #H,Marlborough,,,Marlborough PD,,20:21,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,MILLHAM ST,Marlborough,,,Marlborough PD,,20:49,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Medical,,Transported to Hospital,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,21:06,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Ambulance Assist,,Report,Yes,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,21:07,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,1 ELIZABETH RD,Marlborough,,,Marlborough PD,,21:20,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Parking Violation,,Unfounded,No,,EXCHANGE ST,Marlborough,,,Marlborough PD,,21:33,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,ASSIST CITIZEN,,Unfounded,No,,11 HIGH ST,Marlborough,,,Marlborough PD,,21:34,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,96 SOUTH BOLTON ST @ 28 BRIDGE ST,Marlborough,,,Marlborough PD,,21:50,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,3
,,Suspicious M/V,,Report,Yes,,223 MECHANIC ST,Marlborough,,,Marlborough PD,,22:09,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Harassment,,Services Rendered- PD,No,,38 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,22:36,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Well being check,,Services Rendered- PD,No,,453 BRIGHAM ST,Marlborough,,,Marlborough PD,,22:38,,,08/07/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Well being check,,No Action Required,No,,240 MAIN ST Apt. #326,Marlborough,,,Marlborough PD,,01:09,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,01:56,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,DISTURBANCE,,Services Rendered- PD,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,01:58,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,1024 CONCORD RD,Marlborough,,,Marlborough PD,,02:57,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,1024 CONCORD RD,Marlborough,,,Marlborough PD,,02:58,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Ambulance Only,,Services Rendered- FD,No,,157 UNION ST,Marlborough,,,Marlborough PD,,04:26,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,07:37,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,07:37,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Public Assist,,Medical Assistance Rendered,No,,552 HOSMER ST,Marlborough,,,Marlborough PD,,07:43,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
,,Suspicious M/V,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,08:46,,,08/08/2020,Call_Log_August_7_2020_to_August_11_2020.pdf,4
