Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:50,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,157 HIGHLAND ST @ 126 UNION ST,Marlborough,,,Marlborough PD,,08:07,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #151,Marlborough,,,Marlborough PD,,08:21,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #151,Marlborough,,,Marlborough PD,,08:22,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,37 EAST MAIN ST,Marlborough,,,Marlborough PD,,08:54,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #270,Marlborough,,,Marlborough PD,,09:03,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #270,Marlborough,,,Marlborough PD,,09:04,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,40 PLEASANT ST,Marlborough,,,Marlborough PD,,10:15,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,200 FOREST ST,Marlborough,,,Marlborough PD,,10:32,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,141 BROADMEADOW RD Apt. #5,Marlborough,,,Marlborough PD,,10:49,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,141A BROADMEADOW RD Apt. #5,Marlborough,,,Marlborough PD,,10:52,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,100 PHELPS ST Apt. #14,Marlborough,,,Marlborough PD,,11:31,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,100 PHELPS ST Apt. #14,Marlborough,,,Marlborough PD,,11:32,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,6 WALKER ST @ 73 RIVER ST,Marlborough,,,Marlborough PD,,11:41,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,38 BEVERLY DR,Marlborough,,,Marlborough PD,,11:57,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 74 COX ST Apt. #12,Marlborough,,,Marlborough PD,,13:01,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 21 HIGH ST Apt. #1,Marlborough,,,Marlborough PD,,13:07,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,1
,,Fraud / Forgery,,Report,Yes,,13 FARMHOUSE LN Apt. #10,Marlborough,,,Marlborough PD,,13:10,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,111 PHEASANT HILL RD,Marlborough,,,Marlborough PD,,13:23,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,105 SHAWMUT AVE,Marlborough,,,Marlborough PD,,13:25,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,587 BOLTON ST,Marlborough,,,Marlborough PD,,13:28,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:36,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:46,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Fraud / Forgery,,Services Rendered- PD,No,,84 WATERFORD DR,Marlborough,,,Marlborough PD,,14:16,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,MVA WITH INJURIES,,Report,Yes,,6 BLAISWOOD AVE @ 656 BOLTON ST,Marlborough,,,Marlborough PD,,14:32,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Motor Vehicle Accident I I Medical,,,No,,656 BOLTON ST @ 6 BLAISWOOD AVE,Marlborough,,,Marlborough PD,,14:32,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #6130,Marlborough,,,Marlborough PD,,14:43,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Services,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:04,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,450 BOSTON POST ROAD EAST Apt. #A412,Marlborough,,,Marlborough PD,,15:11,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,450 BOSTON POST ROAD EAST Apt. #A412,Marlborough,,,Marlborough PD,,15:13,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,91 MAIN ST @ 1 BOLTON ST,Marlborough,,,Marlborough PD,,15:18,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,388 LINCOLN ST @ 55 WINTHROP ST,Marlborough,,,Marlborough PD,,15:25,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,4 EMMETT ST Apt. #2,Marlborough,,,Marlborough PD,,16:30,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,4 EMMETT ST Apt. #2,Marlborough,,,Marlborough PD,,16:31,,,07/10/2020,Call_Log_July_10_2020_to_July_13_2020.pdf,2
