Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,217 COOK LN @ 12 WHITE TER,Marlborough,,,Marlborough PD,,07:03,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,9 RESERVOIR ST @ 537 BOLTON ST,Marlborough,,,Marlborough PD,,07:07,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,DPW Called Out,,Services Rendered- PD,No,,ROGERS AVE @ PELTIER ST,Marlborough,,,Marlborough PD,,07:15,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,Private Tow,,Private tow,No,,35 PADULA DR,Marlborough,,,Marlborough PD,,07:18,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,33 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:22,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,537 BOLTON ST @ 9 RESERVOIR ST,Marlborough,,,Marlborough PD,,07:26,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,136 LINCOLN ST @ 85 BOLTON ST,Marlborough,,,Marlborough PD,,07:44,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,40 HUDSON ST,Marlborough,,,Marlborough PD,,07:47,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,215 MAPLE ST,Marlborough,,,Marlborough PD,,08:06,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:27,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:38,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,VANDALISM,,Report,Yes,,135A BROADMEADOW RD Apt. #9,Marlborough,,,Marlborough PD,,08:45,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,Medical,,Transported to Hospital,No,,406 HEMENWAY ST Apt. #6223,Marlborough,,,Marlborough PD,,09:02,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,406 HEMENWAY ST Apt. #6223,Marlborough,,,Marlborough PD,,09:02,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,154 PLEASANT ST @ 104 ELM ST,Marlborough,,,Marlborough PD,,09:11,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:31,,,11/04/2019,Call_Log_November_4_2019_to_November_5_2019.pdf,1
