Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,47 MECHANIC ST @ 56 CENTRAL ST,Marlborough,,,Marlborough PD,,07:22,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Medical,,Transported to Hospital,No,,99 PLEASANT ST Apt. #108,Marlborough,,,Marlborough PD,,08:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #108,Marlborough,,,Marlborough PD,,08:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:22,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Police Assist,,Services Rendered- PD,No,,706 HOSMER ST,Marlborough,,,Marlborough PD,,09:42,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,AUTO THEFT,,Report,Yes,,381 SOUTH ST,Marlborough,,,Marlborough PD,,09:44,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,88 REDBUD WAY Apt. #31,Marlborough,,,Marlborough PD,,10:20,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,67 FITCHBURG ST,Marlborough,,,Marlborough PD,,10:30,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Medical,,Transported to Hospital,No,,155 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:51,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,155 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,10:51,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,11:14,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,11:15,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Suspicious M/V,,Report,Yes,,88 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,11:19,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,40 ROYAL CREST DR Apt. #4,Marlborough,,,Marlborough PD,,11:38,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Medical,,Transported to Hospital,No,,40 ROYAL CREST DR Apt. #4,Marlborough,,,Marlborough PD,,11:38,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,34 STEVENS ST @ 1 CHANDLER ST,Marlborough,,,Marlborough PD,,11:58,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Medical,,Transported to Hospital,No,,1 ROYAL CREST DR,Marlborough,,,Marlborough PD,,12:07,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1 ROYAL CREST DR,Marlborough,,,Marlborough PD,,12:07,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,4 EMMETT ST Apt. #2,Marlborough,,,Marlborough PD,,12:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Medical,,Transported to Hospital,No,,4 EMMETT ST,Marlborough,,,Marlborough PD,,12:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Harassment,,Report,Yes,,38 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,12:12,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Police Assist,,Report,Yes,,400 BOLTON ST,Marlborough,,,Marlborough PD,,12:15,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Medical,,Services Rendered- FD,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:33,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:35,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,5227 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,12:35,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,190 SUDBURY ST @ 19 CARVER HILL RD,Marlborough,,,Marlborough PD,,12:59,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:18,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Medical,,Transported to Hospital,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:23,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,719 HOSMER ST @ 1 CAUSEWAY ST,Marlborough,,,Marlborough PD,,13:30,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,44 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,14:14,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,FAMILY RESIDENTIAL - 141 ELM ST Apt. #1,Marlborough,,,Marlborough PD,,14:17,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Medical,,Transported to Hospital,No,,496 BRIGHAM ST,Marlborough,,,Marlborough PD,,14:46,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,496 BRIGHAM ST,Marlborough,,,Marlborough PD,,14:46,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Medical,,Services Rendered- FD,No,,419 LINCOLN ST,Marlborough,,,Marlborough PD,,15:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,419 LINCOLN ST,Marlborough,,,Marlborough PD,,15:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Well being check,,Report,Yes,,188 BOSTON POST ROAD EAST Apt. #6,Marlborough,,,Marlborough PD,,15:13,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,15:19,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,2
,,Ambulance Assist,,Report,Yes,,400 BOLTON ST Apt. #201,Marlborough,,,Marlborough PD,,15:51,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #201,Marlborough,,,Marlborough PD,,15:51,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,500 NICKERSON RD Apt. #201,Marlborough,,,Marlborough PD,,16:45,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,VANDALISM,,Report,Yes,,19 MECHANIC ST,Marlborough,,,Marlborough PD,,16:50,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,ASSIST CITIZEN,,Report,Yes,,87B BROADMEADOW RD Apt. #11,Marlborough,,,Marlborough PD,,16:58,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,52 LINCOLN ST,Marlborough,,,Marlborough PD,,17:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Medical,,Transported to Hospital,No,,111 BROADMEADOW RD,Marlborough,,,Marlborough PD,,17:10,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,137 HOWE ST Apt. #2R,Marlborough,,,Marlborough PD,,17:28,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Ambulance Assist,,Report,Yes,,137 HOWE ST Apt. #2R,Marlborough,,,Marlborough PD,,17:29,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,558 LINCOLN ST @ 2 SILVER ST,Marlborough,,,Marlborough PD,,17:32,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,285 LINCOLN ST @ 7 HIGHLAND ST,Marlborough,,,Marlborough PD,,17:40,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,18:09,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,18:56,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Medical,,Services Rendered- FD,No,,123 BOSTON POST ROAD WEST Apt. #217,Marlborough,,,Marlborough PD,,19:35,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,123 BOSTON POST ROAD WEST Apt. #217,Marlborough,,,Marlborough PD,,19:36,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,175 ROUNDTOP RD,Marlborough,,,Marlborough PD,,19:53,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,ASSIST OTHER AGENCY,,Unfounded,No,,240 MAIN ST Apt. #420,Marlborough,,,Marlborough PD,,20:12,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Parking Violation,,Services Rendered- PD,No,,3 HIGH ST,Marlborough,,,Marlborough PD,,20:12,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,84 CRYSTAL BROOK WAY Apt. #G,Marlborough,,,Marlborough PD,,20:38,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,42 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,21:33,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,286 WEST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,21:37,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Parking Violation,,Services Rendered- PD,No,,23 PRINCESS RD,Marlborough,,,Marlborough PD,,21:45,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,FOUND/LOST PROPERTY,,Report,Yes,,[MAR 9149] 278 MECHANIC ST,Marlborough,,,Marlborough PD,,22:02,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,12 ETHEL AVE,Marlborough,,,Marlborough PD,,22:21,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,12 ETHEL AVE,Marlborough,,,Marlborough PD,,22:21,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,DISTURBANCE,,Report,Yes,,17 CROSS ST Apt. #21,Marlborough,,,Marlborough PD,,22:40,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,75 ASHLEY LN,Marlborough,,,Marlborough PD,,22:43,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,75 ASHLEY LN,Marlborough,,,Marlborough PD,,22:43,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,197 BOSTON POST ROAD WEST Apt. #K1,Marlborough,,,Marlborough PD,,22:52,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Suspicious M/V,,Services Rendered- PD,No,,303 MECHANIC ST,Marlborough,,,Marlborough PD,,23:02,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,116 BOLTON ST @ 116 CHANDLER ST,Marlborough,,,Marlborough PD,,23:23,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,DISTURBANCE,,Report,Yes,,132 HOSMER ST Apt. #6,Marlborough,,,Marlborough PD,,23:46,,,12/23/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,23 WINTER AVE,Marlborough,,,Marlborough PD,,00:49,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,23 WINTER AVE,Marlborough,,,Marlborough PD,,00:51,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Parking Violation,,Citation/Warning Issued,No,,BEAUREGARD CIR,Marlborough,,,Marlborough PD,,01:16,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,DISTURBANCE,,Report,Yes,,2 IRVING ST,Marlborough,,,Marlborough PD,,01:34,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Medical,,Services Rendered- FD,No,,92 CLEARVIEW DR,Marlborough,,,Marlborough PD,,01:46,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,92 CLEARVIEW DR,Marlborough,,,Marlborough PD,,01:47,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,5
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,02:41,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,5
,,Medical,,Services Rendered- FD,No,,92 CLEARVIEW DR,Marlborough,,,Marlborough PD,,03:22,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,5
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,413 LAKESIDE AVE,Marlborough,,,Marlborough PD,,03:30,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,5
,,Medical,,Services Rendered- FD,No,,720 BOSTON POST ROAD EAST Apt. #252,Marlborough,,,Marlborough PD,,03:40,,,12/24/2020,Call_Log_December_23_2020_to_December_28_2020.pdf,5
