Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 ELM ST,Marlborough,,,Marlborough PD,,07:44,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,280 SOUTH ST,Marlborough,,,Marlborough PD,,07:51,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,800 PLEASANT ST,Marlborough,,,Marlborough PD,,08:24,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:27,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:45,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,VANDALISM,,Report,Yes,,460 BOSTON POST ROAD EAST Apt. #B,Marlborough,,,Marlborough PD,,08:59,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,09:40,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,34 MEADOWBROOK RD,Marlborough,,,Marlborough PD,,09:43,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,120 CROSBY RD,Marlborough,,,Marlborough PD,,09:48,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,35 BEACH ST @ 22 CLOVER HILL ST,Marlborough,,,Marlborough PD,,09:51,,,04/30/2018,Call_Log_April_30_2018_to_May_1_2018.pdf,1
