Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSIST OTHER AGENCY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:00,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,853 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:21,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,B&E into M/V,,Report,Yes,,5 AMORY RD,Marlborough,,,Marlborough PD,,07:31,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,51 UNION ST @ 236 BOLTON ST,Marlborough,,,Marlborough PD,,07:50,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,720 BOSTON POST ROAD EAST Apt. #257,Marlborough,,,Marlborough PD,,08:22,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,800 PLEASANT ST,Marlborough,,,Marlborough PD,,08:33,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:33,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,152 VEGA RD,Marlborough,,,Marlborough PD,,08:51,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,445 SIMARANO DR @ 72 CEDAR HILL ST,Marlborough,,,Marlborough PD,,08:53,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Ambulance Assist,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,09:34,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,WEST HILL RD,Marlborough,,,Marlborough PD,,10:02,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,96 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:07,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,10:47,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:47,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,25 UNION ST,Marlborough,,,Marlborough PD,,10:53,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,175 BROAD ST @ 56 ARNOLD ST,Marlborough,,,Marlborough PD,,10:55,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,100 NICKERSON RD,Marlborough,,,Marlborough PD,,11:10,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,91 MAIN ST @ 1 BOLTON ST,Marlborough,,,Marlborough PD,,11:30,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,10 SOUTH ST,Marlborough,,,Marlborough PD,,11:42,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,478 CONCORD RD,Marlborough,,,Marlborough PD,,12:03,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,21 APEX DR,Marlborough,,,Marlborough PD,,12:09,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,1
,,Fraud / Forgery,,Report,Yes,,51 HARRISON PL,Marlborough,,,Marlborough PD,,12:11,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,656 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:17,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,10 AMES PL Apt. #1,Marlborough,,,Marlborough PD,,13:02,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,Harassment,,Report,Yes,,139 PLEASANT ST Apt. #1,Marlborough,,,Marlborough PD,,13:14,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,Police Assist,,Report,Yes,,33 PARIS ST Apt. #402B,Marlborough,,,Marlborough PD,,13:24,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,13:57,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,144 BOLTON ST,Marlborough,,,Marlborough PD,,14:01,,,01/28/2019,Call_Log_January_28_2019_to_January_29_2019.pdf,2
