Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,BOUNDARY ST,Marlborough,,,Marlborough PD,,08:29,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:38,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,35 WEST MAIN ST,Marlborough,,,Marlborough PD,,08:52,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Private Tow,,Private tow,No,,22 LIBBY AVE,Marlborough,,,Marlborough PD,,08:53,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,VEHICLE MAINTENANCE,,Services Rendered- PD,No,,135 NEIL ST,Marlborough,,,Marlborough PD,,08:59,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,DEAN RD,Marlborough,,,Marlborough PD,,09:03,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,41 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:39,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,RAYMOND RD,Marlborough,,,Marlborough PD,,09:46,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:20,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,397 BOLTON ST Apt. #E,Marlborough,,,Marlborough PD,,10:49,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,451 BOLTON ST,Marlborough,,,Marlborough PD,,11:00,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #129A,Marlborough,,,Marlborough PD,,11:36,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,2 HIGH ST @ 19 BROWN ST,Marlborough,,,Marlborough PD,,11:52,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,11:53,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,6 WITHERBEE TER,Marlborough,,,Marlborough PD,,12:21,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,214 WEST MAIN ST Apt. #2,Marlborough,,,Marlborough PD,,12:34,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,BUILDING CHECK,,Building Checked/Secured,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,13:04,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,441 BOLTON ST,Marlborough,,,Marlborough PD,,13:07,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #408,Marlborough,,,Marlborough PD,,13:20,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,VEHICLE MAINTENANCE,,Services Rendered- PD,No,,401 ELM ST,Marlborough,,,Marlborough PD,,13:30,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,62 ESSEX ST @ 175 CHURCH ST,Marlborough,,,Marlborough PD,,13:31,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,431 LAKESIDE AVE,Marlborough,,,Marlborough PD,,13:36,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Eratic Operator,,Unfounded,No,,385 PARMENTER ST @ 169 BROADMEADOW RD,Marlborough,,,Marlborough PD,,13:46,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,91 MAIN ST,Marlborough,,,Marlborough PD,,14:02,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,19 NORTHBORO ROAD EAST Apt. #116,Marlborough,,,Marlborough PD,,14:20,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,62 ESSEX ST @ 175 CHURCH ST,Marlborough,,,Marlborough PD,,14:20,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,16 REDBUD WAY Apt. #4,Marlborough,,,Marlborough PD,,14:28,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,3 CARVER HILL RD,Marlborough,,,Marlborough PD,,14:38,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,376 MAPLE ST @ 492 SOUTH ST,Marlborough,,,Marlborough PD,,14:49,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,34 BIRCHWOOD DR,Marlborough,,,Marlborough PD,,14:54,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,249 LAKESIDE AVE,Marlborough,,,Marlborough PD,,15:07,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,Eratic Operator,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,15:09,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,104 SPRING ST,Marlborough,,,Marlborough PD,,15:18,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,POLICE INVESTIGATION,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,15:18,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,1 D'ANGELO DR,Marlborough,,,Marlborough PD,,15:52,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,BUILDING CHECK,,Services Rendered- PD,No,,41 HUDSON ST @ 72 JEFFERSON ST,Marlborough,,,Marlborough PD,,16:37,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,16:39,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,3
,,ASSIST CITIZEN,,Report,Yes,,260 WEST MAIN ST,Marlborough,,,Marlborough PD,,16:59,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,3
,,Well being check,,Building Checked/Secured,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,17:04,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,3
,,911 Hangup/Call,,Services Rendered- PD,No,,44 EMER RD,Marlborough,,,Marlborough PD,,17:06,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,3
,,Well being check,,Unfounded,No,,671 HOSMER ST @ 3 MILES STANDISH DR,Marlborough,,,Marlborough PD,,17:25,,,05/26/2026,Call_Log_05-26-26_-_05-29-26.pdf,3
