Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,84 CROSBY RD,Marlborough,,,Marlborough PD,,07:03,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,84 CROSBY RD,Marlborough,,,Marlborough PD,,07:04,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,58 LACOMBE ST,Marlborough,,,Marlborough PD,,07:23,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,424 LINCOLN ST @ 64 PLEASANT ST,Marlborough,,,Marlborough PD,,07:24,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Arrest(s) Made,Yes,22-148-AR,64 WAYSIDE INN RD @ 1015 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:43,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,156 EWALD AVE,Marlborough,,,Marlborough PD,,08:47,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,Motor vehicle accident I,,Arrest(s) Made,Yes,,1015 BOSTON POST ROAD EAST @ 64 WAYSIDE INN RD,Marlborough,,,Marlborough PD,,08:48,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:49,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,Well being check,,Report,Yes,,100 RESULTS WAY,Marlborough,,,Marlborough PD,,08:50,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:58,,,05/09/2022,Call_Log_May_9_2022_to_May_10_2022.pdf,1
