Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SERVE SUMMONS,,Services Rendered- PD,No,,34 BRIARWOOD LN Apt. #6,Marlborough,,,Marlborough PD,,07:16,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,9 ROYAL CREST DR,Marlborough,,,Marlborough PD,,07:20,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:37,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:40,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:42,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,44 HARRISON PL,Marlborough,,,Marlborough PD,,09:01,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,203 BOLTON ST,Marlborough,,,Marlborough PD,,09:08,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:25,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,DISTURBANCE,,CRIMINAL COMPLAINT,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,09:30,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,21 APEX DR,Marlborough,,,Marlborough PD,,09:44,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,AMES ST,Marlborough,,,Marlborough PD,,10:05,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Directed Patrol,,Services Rendered- PD,No,,BRIGHAM AVE,Marlborough,,,Marlborough PD,,10:09,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,10:13,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,484 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:49,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,28 LORD RD,Marlborough,,,Marlborough PD,,11:01,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Well being check,,Unfounded,No,,51 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,11:18,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Wires Down,,Services Rendered- PD,No,,6 FLAGG RD @ 98 BIGELOW ST,Marlborough,,,Marlborough PD,,11:19,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,11:32,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Services Rendered- PD,No,,201 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,11:54,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,627 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,12:48,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,13:14,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,15 TANNERS PATH,Marlborough,,,Marlborough PD,,13:49,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,416 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:15,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,SHOPLIFTING,,Services Rendered- PD,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,14:16,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,TRAFFIC CONTROL,,Citation/Warning Issued,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,15:03,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,277 BOSTON POST ROAD WEST @ 175 AMES ST,Marlborough,,,Marlborough PD,,15:47,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,Well being check,,Services Rendered- PD,No,,22 MAPLE ST Apt. #2,Marlborough,,,Marlborough PD,,15:50,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,Ambulance Assist,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,16:16,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,Well being check,,Report,Yes,,3 SOUTH ST Apt. #2,Marlborough,,,Marlborough PD,,16:27,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,87 BROADMEADOW RD Apt. #A4,Marlborough,,,Marlborough PD,,16:31,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,175 AMES ST @ 277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,16:52,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,Well being check,,Report,Yes,,201 BROAD ST Apt. #1R,Marlborough,,,Marlborough PD,,17:13,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,127 LAKESIDE AVE,Marlborough,,,Marlborough PD,,17:15,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:16,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,DPW Called Out,,Services Rendered- PD,No,,AMES ST,Marlborough,,,Marlborough PD,,17:25,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,18:30,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,87 BROADMEADOW RD Apt. #A4,Marlborough,,,Marlborough PD,,19:02,,,10/11/2018,Call_Log_October_11_2018_to_October_12_2018.pdf,2
