Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,BERLIN RD,Marlborough,,,Marlborough PD,,07:28,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,83 FERRECCHIA DR,Marlborough,,,Marlborough PD,,08:26,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:34,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,230 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,08:47,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,865 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:51,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,547 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:06,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,417 SOUTH ST Apt. #4,Marlborough,,,Marlborough PD,,09:20,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,B&E into M/V,,Report,Yes,,19 BRIARWOOD LN,Marlborough,,,Marlborough PD,,09:28,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,33 SPOONHILL AVE,Marlborough,,,Marlborough PD,,09:31,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:59,,,03/26/2021,Call_Log_March_26_2021_to_March_30_2021.pdf,1
