Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,07:00,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,SERVED HARASSMENT ORDER,,Services Rendered- PD,No,,227 LINCOLN ST Apt. #2,Marlborough,,,Marlborough PD,,07:30,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,47 PORTER RD,Marlborough,,,Marlborough PD,,07:55,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,18 TAVITIAN BLVD,Marlborough,,,Marlborough PD,,08:12,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,SUSPICIOUS ACTIVITY,,Building Checked/Secured,No,,BELLEVIEW AVE,Marlborough,,,Marlborough PD,,08:28,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Well being check,,Services Rendered- PD,No,,198 ASH ST,Marlborough,,,Marlborough PD,,08:31,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,MOTOR VEHICLE STOP,,Arrest(s) Made,Yes,18-86-AR,BAY DR,Marlborough,,,Marlborough PD,,08:38,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,23 CATHERINE DR,Marlborough,,,Marlborough PD,,08:41,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,ASSIST OTHER AGENCY,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,09:37,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:39,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,159 DUDLEY ST,Marlborough,,,Marlborough PD,,09:44,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,112 DENONCOURT ST,Marlborough,,,Marlborough PD,,09:56,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,10:02,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,6 ROYAL CREST DR Apt. #7,Marlborough,,,Marlborough PD,,10:15,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Threats,,Services Rendered- PD,No,,85 SAWIN ST,Marlborough,,,Marlborough PD,,10:23,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,29 HAYDEN ST,Marlborough,,,Marlborough PD,,10:30,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,DISTURBANCE,,Report,Yes,,6 ROYAL CREST DR Apt. #7,Marlborough,,,Marlborough PD,,10:36,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:52,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BOSTON POST ROAD WEST @ FELTON ST,Marlborough,,,Marlborough PD,,11:04,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,249 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:15,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,799 FARM RD,Marlborough,,,Marlborough PD,,12:21,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,116 CHESTNUT ST,Marlborough,,,Marlborough PD,,12:36,,,03/15/2018,Call_Log_March_15_2018_to_March_16_2018.pdf,2
