Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,154 PLEASANT ST @ 104 ELM ST,Marlborough,,,Marlborough PD,,07:07,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,350 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:14,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,35 BRIARWOOD LN Apt. #3,Marlborough,,,Marlborough PD,,07:47,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,08:09,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:21,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 VALUE WAY,Marlborough,,,Marlborough PD,,08:38,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,514 ELM ST,Marlborough,,,Marlborough PD,,08:41,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Private Tow,,Private tow,No,,111 BROADMEADOW RD,Marlborough,,,Marlborough PD,,09:29,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,ROUTE 290 EASTBOUND,Marlborough,,,Marlborough PD,,09:56,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,133A ELM ST,Marlborough,,,Marlborough PD,,10:04,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,65 SAINT IVES WAY Apt. #12,Marlborough,,,Marlborough PD,,10:26,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #6132,Marlborough,,,Marlborough PD,,10:36,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,59 ELM ST Apt. #3,Marlborough,,,Marlborough PD,,10:39,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,DISTURBANCE,,Report,Yes,,83 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,10:58,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,20 MAGNOLIA LN,Marlborough,,,Marlborough PD,,11:40,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,400 LAKESIDE AVE,Marlborough,,,Marlborough PD,,11:43,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Police Assist,,Services Rendered- PD,No,,44 PARK ST Apt. #401,Marlborough,,,Marlborough PD,,12:05,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Police Assist,,Report,Yes,,121 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,12:10,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,531 PLEASANT ST,Marlborough,,,Marlborough PD,,12:13,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Motor Vehicle Accident I I,,Medical Assistance Rende,No,,556 PLEASANT ST @ 10 WEST HILL RD,Marlborough,,,Marlborough PD,,12:13,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,13 GARABED BLVD,Marlborough,,,Marlborough PD,,12:21,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,291 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,12:32,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,757 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,12:34,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,14 HASTINGS ST,Marlborough,,,Marlborough PD,,12:42,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,264 MAIN ST,Marlborough,,,Marlborough PD,,12:59,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,13:22,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Private Tow,,Private tow,No,,13 CROSS ST,Marlborough,,,Marlborough PD,,13:31,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,853 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:49,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Threats,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,14:37,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Directed Patrol,,Citation/Warning Issued,No,,LAKESHORE DR,Marlborough,,,Marlborough PD,,15:11,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,SHOPLIFTING,,Arrest(s) Made,Yes,19-90-AR,197 BOSTON POST ROAD WEST Apt. #E,Marlborough,,,Marlborough PD,,15:51,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,ESCORT/TRANSPORT,,Arrest(s) Made,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,15:53,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,21 BEMIS RD,Marlborough,,,Marlborough PD,,16:45,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,50 TELLER ST,Marlborough,,,Marlborough PD,,16:55,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Harassment,,Report,Yes,,4 APTS - 196 WEST MAIN ST,Marlborough,,,Marlborough PD,,17:03,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,642 BERLIN RD,Marlborough,,,Marlborough PD,,17:22,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,FIL-A - 36 APEX DR,Marlborough,,,Marlborough PD,,17:35,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
,,Ambulance Assist,,Report,Yes,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,17:47,,,03/06/2019,Call_Log_March_6_2019_to_March_7_2019.pdf,2
