Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ASSAULT,,Report,Yes,,125 HOWE ST,Marlborough,,,Marlborough PD,,08:40,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Private Tow,,Private tow,No,,19 ROYAL CREST DR,Marlborough,,,Marlborough PD,,08:43,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Fraud / Forgery,,Report,Yes,,48 SHEFFIELD TER,Marlborough,,,Marlborough PD,,09:04,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,379 SOUTH ST Apt. #A,Marlborough,,,Marlborough PD,,09:05,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,135 NEIL ST,Marlborough,,,Marlborough PD,,09:36,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,1 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,09:40,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Threats,,Services Rendered- PD,No,,39 RINGOLD ST,Marlborough,,,Marlborough PD,,09:54,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,10:07,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Fraud / Forgery,,Report,Yes,,100 PROSPECT ST,Marlborough,,,Marlborough PD,,10:26,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,240 MAIN ST Apt. #102,Marlborough,,,Marlborough PD,,10:33,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Police Assist,,Services Rendered- PD,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,11:02,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,100 PHELPS ST Apt. #15,Marlborough,,,Marlborough PD,,11:47,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Well being check,,Report,Yes,,23 SHELLY LN,Marlborough,,,Marlborough PD,,12:06,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Private Tow,,Private tow,No,,207 LINCOLN ST,Marlborough,,,Marlborough PD,,12:14,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,43 AMES PL Apt. #2,Marlborough,,,Marlborough PD,,12:42,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,12:55,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Animal Complaint,,Services Rendered- PD,No,,19 CLARKE DR,Marlborough,,,Marlborough PD,,13:09,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Animal Complaint,,Services Rendered- PD,No,,70 SUDBURY ST,Marlborough,,,Marlborough PD,,13:23,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Animal Complaint,,Report,Yes,,66 HOWLAND ST,Marlborough,,,Marlborough PD,,13:26,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #108,Marlborough,,,Marlborough PD,,13:53,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,21 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,14:07,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Private Tow,,Private tow,No,,4 FARMHOUSE LN Apt. #3,Marlborough,,,Marlborough PD,,14:13,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,SERVE WARRANT,,Services Rendered- PD,No,,76 FAIRMOUNT ST,Marlborough,,,Marlborough PD,,14:39,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,DISTURBANCE,,Report,Yes,,100 GRANGER BLVD Apt. #303,Marlborough,,,Marlborough PD,,15:05,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Animal Complaint,,Report,Yes,,70 SUDBURY ST,Marlborough,,,Marlborough PD,,15:11,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,509 LINCOLN ST,Marlborough,,,Marlborough PD,,16:58,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,135 NEIL ST,Marlborough,,,Marlborough PD,,17:02,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:25,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,911 Hangup/Call,,No Action Required,No,,15 DICKENSON WAY Apt. #81M,Marlborough,,,Marlborough PD,,17:32,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Fraud / Forgery,,No Action Required,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,18:15,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,SHOPLIFTING,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,18:17,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Fraud / Forgery,,Services Rendered- PD,No,,247 MAPLE ST Apt. #A,Marlborough,,,Marlborough PD,,18:20,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,44 MAIN ST,Marlborough,,,Marlborough PD,,18:48,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Well being check,,Services Rendered- PD,No,,641 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,19:33,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,Well being check,,Report,Yes,,100 GRANGER BLVD,Marlborough,,,Marlborough PD,,19:36,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,DISTURBANCE,,Services Rendered- PD,No,,302 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,20:04,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,20:37,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,23:12,,,03/13/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,2
,,DISTURBANCE,,Unfounded,No,,17 GAY ST,Marlborough,,,Marlborough PD,,00:27,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,CRYSTAL BROOK WAY,Marlborough,,,Marlborough PD,,00:56,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,BUILDING CHECK,,Building Checked/Secured,No,,319 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,01:00,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,141 WEST MAIN ST @ 9 GIBBONS ST,Marlborough,,,Marlborough PD,,01:04,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,999 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,02:33,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,FIL-A - 36 APEX DR,Marlborough,,,Marlborough PD,,06:12,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,DISTURBANCE,,Services Rendered- PD,No,,76 SAINT IVES WAY Apt. #21,Marlborough,,,Marlborough PD,,06:47,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,08:17,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,FOUND/LOST PROPERTY,,Report,Yes,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,08:44,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,119 EDINBORO ST,Marlborough,,,Marlborough PD,,09:18,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:41,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,VANDALISM,,Report,Yes,,108 SOUTH ST Apt. #2,Marlborough,,,Marlborough PD,,09:50,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,121 NORTHBORO ROAD EAST Apt. #119,Marlborough,,,Marlborough PD,,10:06,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,10:49,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,400 BOLTON ST Apt. #208,Marlborough,,,Marlborough PD,,11:21,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,406 HEMENWAY ST Apt. #939,Marlborough,,,Marlborough PD,,11:24,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Well being check,,Report,Yes,,15 DICKENSON WAY Apt. #81M,Marlborough,,,Marlborough PD,,11:29,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,"BURGLARY, B & E PAST",,Report,Yes,,222 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,12:25,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,688 BOSTON POST ROAD EAST Apt. #221,Marlborough,,,Marlborough PD,,12:30,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,3
,,DISTURBANCE,,Report,Yes,,441 BOLTON ST,Marlborough,,,Marlborough PD,,13:05,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,4
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,400 MAPLE ST,Marlborough,,,Marlborough PD,,13:25,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,4
,,Fraud / Forgery,,Report,Yes,,769 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:34,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,4
,,Police Assist,,Services Rendered- PD,No,,247 MAPLE ST,Marlborough,,,Marlborough PD,,14:34,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,4
,,DISTURBANCE,,Report,Yes,,7 HIGHLAND ST @ 285 LINCOLN ST,Marlborough,,,Marlborough PD,,14:49,,,03/14/2024,Call_Log_March_13_2024_to_March_15_2024.pdf,4
