Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,911 Hangup/Call,,Unfounded,No,,169 PLEASANT ST,Marlborough,,,Marlborough PD,,07:42,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,22 BROAD ST Apt. #211,Marlborough,,,Marlborough PD,,08:14,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST Apt. #211,Marlborough,,,Marlborough PD,,08:14,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #151,Marlborough,,,Marlborough PD,,08:23,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #151,Marlborough,,,Marlborough PD,,08:24,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Suspicious M/V,,Report,Yes,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:38,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,09:00,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,377 SIMARANO DR,Marlborough,,,Marlborough PD,,09:03,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,42 EAST MAIN ST,Marlborough,,,Marlborough PD,,09:55,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #223,Marlborough,,,Marlborough PD,,10:01,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Well being check,,Services Rendered- PD,No,,200 FOREST ST,Marlborough,,,Marlborough PD,,10:13,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,20 NEWTON ST,Marlborough,,,Marlborough PD,,10:17,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,10:33,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,276 MAIN ST Apt. #37,Marlborough,,,Marlborough PD,,10:45,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,50 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,10:45,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,50 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,10:48,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,20 NEWTON ST,Marlborough,,,Marlborough PD,,11:08,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #925,Marlborough,,,Marlborough PD,,11:34,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,1
,,Police Assist,,Services Rendered- PD,No,,408 MAPLE ST,Marlborough,,,Marlborough PD,,11:42,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,344 BOSTON POST ROAD EAST Apt. #101,Marlborough,,,Marlborough PD,,12:24,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,138 CHURCH ST,Marlborough,,,Marlborough PD,,12:30,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Medical,,Transported to Hospital,No,,340 MAPLE ST Apt. #202,Marlborough,,,Marlborough PD,,13:16,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Medical,,Transported to Hospital,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,13:33,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,"ALARM, HOLD-UP",,Services Rendered- PD,No,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,13:48,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,122 VICTORIA LN,Marlborough,,,Marlborough PD,,14:07,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,122 VICTORIA LN Apt. #LN,Marlborough,,,Marlborough PD,,14:09,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,16 KAROPULIOS DR,Marlborough,,,Marlborough PD,,14:10,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,14:17,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,135 WILSON ST,Marlborough,,,Marlborough PD,,14:27,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Medical,,Transported to Hospital,No,,400 BOLTON ST Apt. #226,Marlborough,,,Marlborough PD,,14:30,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,MIA) - 280 LOCKE DR,Marlborough,,,Marlborough PD,,14:43,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Medical,,Transported to Hospital,No,,MIA) - 280 LOCKE DR,Marlborough,,,Marlborough PD,,14:44,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,190 BOLTON ST Apt. #4,Marlborough,,,Marlborough PD,,14:45,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
,,Well being check,,Services Rendered- PD,No,,27 CHRISTIE WAY Apt. #62G,Marlborough,,,Marlborough PD,,14:53,,,01/17/2023,Call_Log_January_17_2023_to_January_23_2023.pdf,2
