Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,601 DONALD J. LYNCH BLVD Apt. #S102,Marlborough,,,Marlborough PD,,07:08,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,07:12,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,2 HIGH ST @ 19 BROWN ST,Marlborough,,,Marlborough PD,,07:39,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,91 MAIN ST @ 2 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,07:45,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,131 STEVENS ST @ 3 OLD CHARTER RD,Marlborough,,,Marlborough PD,,07:48,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,DISTURBANCE,,Report,Yes,,181 BOSTON POST ROAD EAST Apt. #61,Marlborough,,,Marlborough PD,,08:14,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:20,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,08:25,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,552 FARM RD @ 70 CLARKE DR,Marlborough,,,Marlborough PD,,08:32,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:37,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,MISSING PERSON,,Report,Yes,,61 FAIRMOUNT ST Apt. #11,Marlborough,,,Marlborough PD,,09:09,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
,,SERVE WARRANT,,Report,Yes,,184 MECHANIC ST,Marlborough,,,Marlborough PD,,09:23,,,10/07/2021,Call_Log_October_7_2021_to_October_8_2021.pdf,1
