Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,197 UNION ST,Marlborough,,,Marlborough PD,,07:07,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,104 MAPLE ST @ 3 GREENDALE AVE,Marlborough,,,Marlborough PD,,07:14,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,32 CASHMAN ST,Marlborough,,,Marlborough PD,,07:31,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,281 SOUTH ST,Marlborough,,,Marlborough PD,,08:47,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,22 BROAD ST Apt. #109,Marlborough,,,Marlborough PD,,08:48,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 GRANGER BLVD,Marlborough,,,Marlborough PD,,09:15,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,295 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,09:23,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,FAIRMOUNT ST,Marlborough,,,Marlborough PD,,09:27,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,82 SAINT IVES WAY Apt. #24,Marlborough,,,Marlborough PD,,09:40,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,FOUND/LOST PROPERTY,,Report,Yes,,35 WEST MAIN ST,Marlborough,,,Marlborough PD,,09:43,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,SOUTH ST,Marlborough,,,Marlborough PD,,09:52,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MISSING PERSON,,Report,Yes,,496 LINCOLN ST,Marlborough,,,Marlborough PD,,10:01,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,269 EAST MAIN ST,Marlborough,,,Marlborough PD,,10:13,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,554 BOSTON POST ROAD EAST Apt. #C,Marlborough,,,Marlborough PD,,10:16,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,BEACH ST,Marlborough,,,Marlborough PD,,10:27,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,65 FREMONT ST,Marlborough,,,Marlborough PD,,11:29,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,420 MAPLE ST,Marlborough,,,Marlborough PD,,11:32,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,220 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:39,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,83 FERRECCHIA DR,Marlborough,,,Marlborough PD,,11:59,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,450 BOSTON POST ROAD EAST Apt. #A412,Marlborough,,,Marlborough PD,,12:03,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,211 ASH ST,Marlborough,,,Marlborough PD,,12:08,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,9 BLAISWOOD AVE,Marlborough,,,Marlborough PD,,12:16,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,14 MUSTANG AVE,Marlborough,,,Marlborough PD,,12:43,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Fraud / Forgery,,Report,Yes,,175 MAPLE ST Apt. #508,Marlborough,,,Marlborough PD,,12:52,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,85 BROAD ST Apt. #110,Marlborough,,,Marlborough PD,,13:20,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Private Tow,,Private tow,No,,181 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,13:25,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,DISABLED MV,,Services Rendered- PD,No,,186 RESERVOIR ST,Marlborough,,,Marlborough PD,,13:47,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,300 BOSTON SCIENTIFIC WAY,Marlborough,,,Marlborough PD,,14:12,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,449 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,15:07,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Drug Offense,,Report,Yes,,215 FITCHBURG ST,Marlborough,,,Marlborough PD,,15:14,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Well being check,,Unfounded,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,15:24,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,346 MECHANIC ST @ 60 ASH ST,Marlborough,,,Marlborough PD,,15:26,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,681 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,15:29,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,5244 TIMBERVIEW WAY,Marlborough,,,Marlborough PD,,15:54,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,520 FARM RD,Marlborough,,,Marlborough PD,,15:59,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,289 ELM ST Apt. #101,Marlborough,,,Marlborough PD,,16:17,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Suspicious M/V,,Unfounded,No,,728 BERLIN RD @ 590 BIGELOW ST,Marlborough,,,Marlborough PD,,16:30,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,235 WEST MAIN ST @ 16 BEACH ST,Marlborough,,,Marlborough PD,,16:49,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,VANDALISM,,Report,Yes,,50 MAIN ST,Marlborough,,,Marlborough PD,,16:52,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Well being check,,Services Rendered- PD,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,17:02,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,110 PLEASANT ST @ 93 CHESTNUT ST,Marlborough,,,Marlborough PD,,17:11,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,1 EAST MAIN ST,Marlborough,,,Marlborough PD,,17:17,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,17:22,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,149 MAIN ST Apt. #4,Marlborough,,,Marlborough PD,,17:48,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,214 WEST MAIN ST @ 9 BROAD ST,Marlborough,,,Marlborough PD,,17:55,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,Well being check,,Unfounded,No,,496 LINCOLN ST Apt. #19,Marlborough,,,Marlborough PD,,18:07,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,2
,,ASSIST CITIZEN,,Report,Yes,,207 MAIN ST,Marlborough,,,Marlborough PD,,18:16,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Suspicious M/V,,Unfounded,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,18:51,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,DPW Called Out,,Services Rendered- PD,No,,WASHINGTON CT,Marlborough,,,Marlborough PD,,19:03,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,84 FRAMINGHAM RD @ 216 DARTMOUTH ST,Marlborough,,,Marlborough PD,,19:24,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,911 Hangup/Call,,Unfounded,No,,450 BOSTON POST ROAD EAST Apt. #A,Marlborough,,,Marlborough PD,,19:29,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Well being check,,Unfounded,No,,19 NORTHBORO ROAD EAST,Marlborough,,,Marlborough PD,,19:31,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,133 HOSMER ST @ 1 BRIARWOOD LN,Marlborough,,,Marlborough PD,,20:19,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,DISTURBANCE,,Report,Yes,,153 BOLTON ST Apt. #2,Marlborough,,,Marlborough PD,,20:29,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Ambulance Assist,,No Action Required,No,,46 CHANDLER ST,Marlborough,,,Marlborough PD,,20:42,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,LIBERTY ST,Marlborough,,,Marlborough PD,,20:51,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,FAIRMOUNT ST,Marlborough,,,Marlborough PD,,20:53,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,ONAMOG ST,Marlborough,,,Marlborough PD,,20:53,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,NEW ST,Marlborough,,,Marlborough PD,,20:54,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,176 BOSTON POST ROAD WEST @ 23 APEX DR,Marlborough,,,Marlborough PD,,20:54,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Citation/Warning Issued,No,,CENTRAL ST,Marlborough,,,Marlborough PD,,20:56,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,WINTHROP ST,Marlborough,,,Marlborough PD,,20:59,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,413 LINCOLN ST @ 3 HOWE CT,Marlborough,,,Marlborough PD,,21:00,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,CHESTNUT ST,Marlborough,,,Marlborough PD,,21:01,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,Parking Violation,,Could Not Locate,No,,HOWLAND ST,Marlborough,,,Marlborough PD,,21:02,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,160 PROSPECT ST,Marlborough,,,Marlborough PD,,21:03,,,05/30/2019,Call_Log_May_30_2019_to_May_31_2019.pdf,3
