Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Medical,,Medical Assistance Rendered,No,,189 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,07:40,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,189 CHESTNUT ST Apt. #1,Marlborough,,,Marlborough PD,,07:40,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,56 ETHIER CIR,Marlborough,,,Marlborough PD,,08:00,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,Private Tow,,Private tow,No,,39 BRIARWOOD LN Apt. #5,Marlborough,,,Marlborough PD,,08:11,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,58 TAVITIAN BLVD,Marlborough,,,Marlborough PD,,08:25,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,200 CONCORD RD,Marlborough,,,Marlborough PD,,08:36,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,42 KNIGHT WAY,Marlborough,,,Marlborough PD,,08:42,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:44,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,65 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:11,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,SERVE SUMMONS,,Services Rendered- PD,No,,238 WEST MAIN ST,Marlborough,,,Marlborough PD,,09:14,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,Medical,,Medical Assistance Rendered,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:39,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,402 HEMENWAY ST,Marlborough,,,Marlborough PD,,09:39,,,04/25/2023,Call_Log_April_25_2023_to_May_2_2023.pdf,1
