Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,48 EAST MAIN ST,Marlborough,,,Marlborough PD,,07:15,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,SERVE WARRANT,,Arrest(s) Made,Yes,19-98-AR,7A VERSAILLES ST,Marlborough,,,Marlborough PD,,07:22,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #206,Marlborough,,,Marlborough PD,,07:37,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:51,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,ROUTE 290 CONNECTOR,Marlborough,,,Marlborough PD,,08:06,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,28 LORD RD Apt. #130,Marlborough,,,Marlborough PD,,08:09,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,Private Tow,,Private tow,No,,121 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,08:10,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:17,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,214 WEST MAIN ST @ 9 BROAD ST,Marlborough,,,Marlborough PD,,08:35,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,140 MAIN ST,Marlborough,,,Marlborough PD,,08:41,,,03/11/2019,Call_Log_March_11_2019_to_March_12_2019.pdf,1
