Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,SUSPICIOUS ACTIVITY,,Services,No,,FOREST ST,Marlborough,,,Marlborough PD,,07:00,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Motor Vehicle Accident I I Medical,,,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,07:36,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,ROUTE 495 S,Marlborough,,,Marlborough PD,,07:37,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,HOSMER ST,Marlborough,,,Marlborough PD,,07:41,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Medical,,Services Rendered- FD,No,,79 PHELPS ST Apt. #A,Marlborough,,,Marlborough PD,,08:07,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Ambulance Assist,,No Action Required,No,,79 PHELPS ST Apt. #A,Marlborough,,,Marlborough PD,,08:08,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #206,Marlborough,,,Marlborough PD,,09:05,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,277 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:07,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,50 UPLAND RD,Marlborough,,,Marlborough PD,,09:58,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,ASSAULT,,Report,Yes,,400 BOLTON ST,Marlborough,,,Marlborough PD,,10:00,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,111 PROSPECT ST,Marlborough,,,Marlborough PD,,10:07,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Sex Offender Registration,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,10:11,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,87 HOWLAND ST,Marlborough,,,Marlborough PD,,11:03,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,105 GRANGER BLVD @ 11 NEWTON ST,Marlborough,,,Marlborough PD,,11:28,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,209 HILDRETH ST Apt. #A,Marlborough,,,Marlborough PD,,11:32,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,209A HILDRETH ST,Marlborough,,,Marlborough PD,,11:33,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,Motor vehicle accident I,,Medical,No,,105 GRANGER BLVD @ 11 NEWTON ST,Marlborough,,,Marlborough PD,,11:36,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,268 ESSEX ST,Marlborough,,,Marlborough PD,,12:09,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,12:17,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,12:17,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Eratic Operator,,Unfounded,No,,11 CURTIS AVE @ 245 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:42,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,175 AMES ST Apt. #4105,Marlborough,,,Marlborough PD,,12:45,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,175 AMES ST Apt. #4105,Marlborough,,,Marlborough PD,,12:45,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Police Assist,,Report,Yes,,ROBBIES PLACE - 400 HEMENWAY ST,Marlborough,,,Marlborough PD,,12:48,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,13:30,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,13:31,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Report,Yes,,16 DEVENS ST,Marlborough,,,Marlborough PD,,14:17,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,16 DEVENS ST,Marlborough,,,Marlborough PD,,14:18,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,FOUND/LOST PROPERTY,,Report,Yes,,13 GREENDALE AVE,Marlborough,,,Marlborough PD,,14:24,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,22 WITHERBEE ST,Marlborough,,,Marlborough PD,,14:49,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Eratic Operator,,Services Rendered- PD,No,,VALLEY ST,Marlborough,,,Marlborough PD,,14:59,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Report,Yes,,45 COLLINS DR,Marlborough,,,Marlborough PD,,15:09,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,45 COLLINS DR,Marlborough,,,Marlborough PD,,15:11,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,15:22,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,421 BOLTON ST,Marlborough,,,Marlborough PD,,15:24,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,15:43,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,52 SAINT IVES WAY Apt. #32,Marlborough,,,Marlborough PD,,15:45,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,56 FRAMINGHAM RD,Marlborough,,,Marlborough PD,,15:47,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,SUSPICIOUS ACTIVITY,,Services,No,,57 ORCHARD ST,Marlborough,,,Marlborough PD,,16:00,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,DISTURBANCE,,Report,Yes,,114 KELBER DR,Marlborough,,,Marlborough PD,,16:13,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,3 CATHERINE DR,Marlborough,,,Marlborough PD,,16:15,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,36 BOLTON ST @ 3 HIGH ST,Marlborough,,,Marlborough PD,,16:20,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,Well being check,,Services Rendered- PD,No,,3 CATHERINE DR,Marlborough,,,Marlborough PD,,16:24,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,224 UNION ST @ 91 HUDSON ST,Marlborough,,,Marlborough PD,,16:36,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,290 BOLTON ST @ 400 HUDSON ST,Marlborough,,,Marlborough PD,,16:42,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,49 MCGEE AVE,Marlborough,,,Marlborough PD,,16:42,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,120 MECHANIC ST,Marlborough,,,Marlborough PD,,16:59,,,11/06/2020,Call_Log_November_6_2020_to_November_9_2020.pdf,3
