Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:11,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,DISTURBANCE,,Services Rendered- PD,No,,33 BROAD ST,Marlborough,,,Marlborough PD,,08:05,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:18,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:31,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,640 BOLTON ST,Marlborough,,,Marlborough PD,,08:39,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,640 BOLTON ST,Marlborough,,,Marlborough PD,,08:40,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:41,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:48,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,410 LAKESIDE AVE,Marlborough,,,Marlborough PD,,08:53,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Well being check,,Services Rendered- PD,No,,43 KINDER CIR,Marlborough,,,Marlborough PD,,08:56,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,RECOVERED STOLEN MV,,Report,Yes,,134 ANDERSON RD,Marlborough,,,Marlborough PD,,09:06,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Medical,,Transported to Hospital,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,09:22,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,09:23,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Trespassing,,Report,Yes,,397 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:14,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,10:16,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Medical,,Transported to Hospital,No,,400 HEMENWAY ST Apt. #284,Marlborough,,,Marlborough PD,,10:36,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #284,Marlborough,,,Marlborough PD,,10:37,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,111 HAYES MEMORIAL DR,Marlborough,,,Marlborough PD,,10:54,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,451 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,10:58,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,200 FOREST ST,Marlborough,,,Marlborough PD,,11:08,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Medical,,Transported to Hospital,No,,200 FOREST ST,Marlborough,,,Marlborough PD,,11:08,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,219 FOREST ST,Marlborough,,,Marlborough PD,,11:15,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,219 FOREST ST,Marlborough,,,Marlborough PD,,11:16,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Well being check,,Unfounded,No,,43 APEX DR Apt. #A,Marlborough,,,Marlborough PD,,11:21,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,911 Hangup/Call,,Services Rendered- PD,No,,165 FOREST ST,Marlborough,,,Marlborough PD,,13:39,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,204 RAYMOND RD,Marlborough,,,Marlborough PD,,13:50,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,MOTOR VEHICLE STOP,,CRIMINAL COMPLAINT,Yes,,48 COOK LN @ 10 PETERS AVE,Marlborough,,,Marlborough PD,,13:58,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,15 GRANT CT,Marlborough,,,Marlborough PD,,14:05,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,16:20,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,DISTURBANCE,,Report,Yes,,223 RESERVOIR ST,Marlborough,,,Marlborough PD,,16:46,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,16:51,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Medical,,Transported to Hospital,No,,280 ELM ST Apt. #18,Marlborough,,,Marlborough PD,,16:58,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,280 ELM ST Apt. #18,Marlborough,,,Marlborough PD,,16:58,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:04,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,525 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:05,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,MIELE RD,Marlborough,,,Marlborough PD,,17:07,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
,,Ambulance Only,,Transported to Hospital,No,,223 RESERVOIR ST,Marlborough,,,Marlborough PD,,17:10,,,09/18/2019,Call_Log_September_18_2019_to_September_20_2019.pdf,2
