Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:55,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,42 BOSTON POST ROAD EAST Apt. #7,Marlborough,,,Marlborough PD,,09:00,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Well being check,,No Action Required,No,,860 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,09:28,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,VANDALISM,,Report,Yes,,FAMILY RESIDENTIAL - 55 LINCOLN ST,Marlborough,,,Marlborough PD,,10:09,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Parking Violation,,Services Rendered- PD,No,,65 FREMONT ST,Marlborough,,,Marlborough PD,,10:12,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,DISTURBANCE,,Report,Yes,,46 BRIARWOOD LN Apt. #12,Marlborough,,,Marlborough PD,,12:16,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Well being check,,Services Rendered- PD,No,,193 BOSTON POST ROAD WEST Apt. #C,Marlborough,,,Marlborough PD,,12:19,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,99 PLEASANT ST Apt. #211,Marlborough,,,Marlborough PD,,13:20,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,911 Hangup/Call,,Services Rendered- PD,No,,265 LAKESIDE AVE,Marlborough,,,Marlborough PD,,13:47,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,SUDDEN DEATH,,Report,Yes,,146 HILDRETH ST,Marlborough,,,Marlborough PD,,13:58,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,24 SHAWMUT AVE,Marlborough,,,Marlborough PD,,14:44,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Directed Patrol,,Report,Yes,,355 BOLTON ST,Marlborough,,,Marlborough PD,,15:20,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,ASSIST CITIZEN,,No Action Required,No,,55 CENTRAL ST,Marlborough,,,Marlborough PD,,16:07,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,29 SOUTH BOLTON ST @ 80 GRANGER BLVD,Marlborough,,,Marlborough PD,,16:23,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,RT495 S (63B) RAMP TO 20E,Marlborough,,,Marlborough PD,,16:26,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,DISABLED MV,,Services Rendered- PD,No,,120 WEST MAIN ST @ 3 SOUTH ST,Marlborough,,,Marlborough PD,,17:00,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:01,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Private Tow,,Private tow,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,17:12,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Ambulance Assist,,No Action Required,No,,121 NORTHBORO ROAD EAST Apt. #215,Marlborough,,,Marlborough PD,,17:29,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,1
,,Suspicious M/V,,Unfounded,No,,BROADMEADOW RD,Marlborough,,,Marlborough PD,,17:31,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,355 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,17:32,,,07/22/2024,Call_Log_July_22_2024_to_July_24_2024.pdf,2
