Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Motor Vehicle Accident I I,,Services Rendered- FD,No,,RT495 N (65B) RAMP 290 W,Marlborough,,,Marlborough PD,,07:36,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,12 FAHEY ST,Marlborough,,,Marlborough PD,,07:48,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,08:27,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,08:28,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:32,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,18 ETHEL AVE,Marlborough,,,Marlborough PD,,08:43,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,18 ETHEL AVE,Marlborough,,,Marlborough PD,,08:44,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,87 LINCOLN ST,Marlborough,,,Marlborough PD,,08:48,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,FOUND/LOST PROPERTY,,Services Rendered- PD,No,,33 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,09:07,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,911 Hangup/Call,,Building Checked/Secured,No,,28 LORD RD Apt. #130,Marlborough,,,Marlborough PD,,09:18,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Motor vehicle accident I,,Services Rendered- FD,No,,135 MAPLE ST,Marlborough,,,Marlborough PD,,09:24,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,133 SOUTH BOLTON ST,Marlborough,,,Marlborough PD,,09:25,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,1 BOLTON ST @ 91 MAIN ST,Marlborough,,,Marlborough PD,,09:44,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,19 BARTLETT ST,Marlborough,,,Marlborough PD,,09:52,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,24 ROYAL CREST DR Apt. #5,Marlborough,,,Marlborough PD,,09:59,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,"BURGLARY, B & E PAST",,Report,Yes,,41 ELM HEIGHTS TER,Marlborough,,,Marlborough PD,,10:10,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Police Assist,,Report,Yes,,181 BOSTON POST ROAD EAST Apt. #30,Marlborough,,,Marlborough PD,,10:18,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Medical,,Services Rendered- FD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:35,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,10:36,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,SUSPICIOUS ACTIVITY,,Services Rendered- PD,No,,19 BROAD ST,Marlborough,,,Marlborough PD,,10:55,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,10:56,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,246 MAPLE ST Apt. #3,Marlborough,,,Marlborough PD,,10:58,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Parking Violation,,Services Rendered- PD,No,,MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,11:05,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,11:32,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,11:32,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Well being check,,Services Rendered- PD,No,,198 WEST MAIN ST Apt. #1,Marlborough,,,Marlborough PD,,12:02,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,420 HEMENWAY ST Apt. #351,Marlborough,,,Marlborough PD,,12:19,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,420 HEMENWAY ST Apt. #351,Marlborough,,,Marlborough PD,,12:20,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Harassment,,Report,Yes,,235 HUDSON ST,Marlborough,,,Marlborough PD,,12:31,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Private Tow,,Private tow,No,,319 EAST MAIN ST Apt. #A,Marlborough,,,Marlborough PD,,12:41,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Animal Complaint,,Services Rendered- PD,No,,4112 MAYFLOWER CIR,Marlborough,,,Marlborough PD,,12:53,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Services Rendered- PD,No,,136 LINCOLN ST @ 85 BOLTON ST,Marlborough,,,Marlborough PD,,12:54,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Medical,,Services Rendered- FD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,12:56,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,431 BOLTON ST,Marlborough,,,Marlborough PD,,12:58,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Motor vehicle accident I,,Services Rendered- FD,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:03,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,MVA WITH INJURIES,,Services Rendered- PD,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,13:04,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,2
,,Fraud / Forgery,,Report,Yes,,126 CLOVER HILL ST,Marlborough,,,Marlborough PD,,13:21,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,3
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,289 ELM ST Apt. #101,Marlborough,,,Marlborough PD,,13:31,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,3
,,Medical,,Services Rendered- FD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,13:48,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,420 MAPLE ST Apt. #25,Marlborough,,,Marlborough PD,,13:48,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,3
,,Medical,,Services Rendered- FD,No,,400 BOLTON ST,Marlborough,,,Marlborough PD,,13:59,,,07/20/2023,Call_Log_July_20_2023_to_August_1_2023.pdf,3
