Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,355 BOLTON ST,Marlborough,,,Marlborough PD,,07:09,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,"ALARM, BURGLAR",,Services Rendered- PD,No,,500 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,07:21,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,MOTOR VEHICLE STOP,,Report,Yes,,91 HUDSON ST @ 224 UNION ST,Marlborough,,,Marlborough PD,,07:25,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Services,No,,MILL STREET NORTH,Marlborough,,,Marlborough PD,,07:30,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,493 BOSTON POST ROAD WEST,Marlborough,,,Marlborough PD,,07:34,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,ASSIST CITIZEN,,Services Rendered- PD,No,,21 BENJAMIN RD,Marlborough,,,Marlborough PD,,07:36,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,99 PLEASANT ST Apt. #325,Marlborough,,,Marlborough PD,,07:38,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Parking Violation,,Unfounded,No,,RICE ST,Marlborough,,,Marlborough PD,,07:52,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,SUSPICIOUS ACTIVITY,,Report,Yes,,10 PRISCILLA DR,Marlborough,,,Marlborough PD,,08:06,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,08:23,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Ambulance Only,,No Action Required,No,,[HUD] 136 CENTRAL ST Apt. #A6,Marlborough,,,Marlborough PD,,08:29,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:33,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,45 WILLIAMS ST,Marlborough,,,Marlborough PD,,08:41,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,DISTURBANCE,,Report,Yes,,11 CONVENIENCE STORE - 92 BROAD ST,Marlborough,,,Marlborough PD,,08:44,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Well being check,,Services Rendered- PD,No,,375 WEST HILL RD @ 463 BERLIN RD,Marlborough,,,Marlborough PD,,08:55,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Parking Violation,,Could Not Locate,No,,RIVER ST,Marlborough,,,Marlborough PD,,08:58,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,08:59,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,99 LAKESIDE AVE @ 30 WINTER AVE,Marlborough,,,Marlborough PD,,09:09,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,SUSPICIOUS ACTIVITY,,Report,Yes,,138 CHURCH ST @ 56 WARREN AVE,Marlborough,,,Marlborough PD,,09:35,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,84G CRYSTAL BROOK WAY,Marlborough,,,Marlborough PD,,09:53,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,84 CRYSTAL BROOK WAY Apt. #G,Marlborough,,,Marlborough PD,,09:54,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,431 LINCOLN ST,Marlborough,,,Marlborough PD,,10:00,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Parking Violation,,Unfounded,No,,7 PRESTON ST @ 59 ELM ST,Marlborough,,,Marlborough PD,,10:30,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,BEACH ST,Marlborough,,,Marlborough PD,,10:41,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,601 DONALD J. LYNCH BLVD Apt. #S255,Marlborough,,,Marlborough PD,,10:44,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,512 SUDBURY ST,Marlborough,,,Marlborough PD,,10:47,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,512 SUDBURY ST,Marlborough,,,Marlborough PD,,10:48,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Public Assist,,Medical Assistance Rendered,No,,5 VIRGINIA AVE,Marlborough,,,Marlborough PD,,10:57,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,ASSIST CITIZEN,,Services Rendered- PD,No,,129 WAYSIDE INN RD,Marlborough,,,Marlborough PD,,11:10,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:24,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Suspicious M/V,,Services Rendered- PD,No,,FOREST ST @ LIZOTTE DR,Marlborough,,,Marlborough PD,,11:33,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Motor vehicle accident I,,Medical,No,,880 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:33,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,209 MAIN ST,Marlborough,,,Marlborough PD,,11:42,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,15 ROBIN DR Apt. #6,Marlborough,,,Marlborough PD,,12:02,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,2
,,Well being check,,Services Rendered- PD,No,,496 LINCOLN ST Apt. #8,Marlborough,,,Marlborough PD,,12:25,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Fraud / Forgery,,Services Rendered- PD,No,,146 CULLINANE DR,Marlborough,,,Marlborough PD,,12:41,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Fraud / Forgery,,Report,Yes,,18 BRIMSMEAD ST,Marlborough,,,Marlborough PD,,12:42,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,DISTURBANCE,,Services Rendered- PD,No,,282 EAST MAIN ST @ 1 HOSMER ST,Marlborough,,,Marlborough PD,,12:45,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Ambulance Only,,Medical Assistance Rendered,No,,[HUD] 307 CENTRAL ST Apt. #1305,Marlborough,,,Marlborough PD,,12:59,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,290 BOLTON ST @ 400 HUDSON ST,Marlborough,,,Marlborough PD,,13:40,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,TRAFFIC CONTROL,,Services Rendered- PD,No,,444 HOSMER ST,Marlborough,,,Marlborough PD,,14:14,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,MVA WITH INJURIES,,Report,Yes,,[MAR 5441] 180 BRIGHAM ST @ 19 WESTBORO RD,Marlborough,,,Marlborough PD,,14:32,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Motor vehicle accident I,,Medical,No,,180 BRIGHAM ST @ 19 WESTBORO RD,Marlborough,,,Marlborough PD,,14:37,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,911 Hangup/Call,,Building Checked/Secured,No,,67 FOREST ST,Marlborough,,,Marlborough PD,,15:17,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,15:24,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST,Marlborough,,,Marlborough PD,,15:24,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Fraud / Forgery,,Services Rendered- PD,No,,23 AVEBURY LN,Marlborough,,,Marlborough PD,,15:42,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #141,Marlborough,,,Marlborough PD,,15:54,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,LARCENY,,Report,Yes,,15 CHURCH ST,Marlborough,,,Marlborough PD,,16:09,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,ASSIST CITIZEN,,Services Rendered- PD,No,,28 MILL STREET CENTRAL,Marlborough,,,Marlborough PD,,16:19,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,DISTURBANCE,,Report,Yes,,157 UNION ST,Marlborough,,,Marlborough PD,,16:27,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,SOLICITING,,Services Rendered- PD,No,,100 SHAWMUT AVE,Marlborough,,,Marlborough PD,,16:35,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,3
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,150 LINCOLN ST,Marlborough,,,Marlborough PD,,16:53,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,SUSPICIOUS ACTIVITY,,Unfounded,No,,771 BOSTON POST ROAD EAST Apt. #12,Marlborough,,,Marlborough PD,,16:57,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Well being check,,Services Rendered- PD,No,,605 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,17:06,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,ASSAULT,,CRIMINAL COMPLAINT,Yes,,237 CONCORD RD,Marlborough,,,Marlborough PD,,17:47,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Medical,,Medical Assistance Rendered,No,,237 CONCORD RD,Marlborough,,,Marlborough PD,,17:54,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,"ALARM, BURGLAR",,No Action Required,No,,154 HIGHLAND ST,Marlborough,,,Marlborough PD,,17:54,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,SUSPICIOUS ACTIVITY,,Services,No,,14 SUMNER ST,Marlborough,,,Marlborough PD,,18:06,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,509 LINCOLN ST Apt. #5,Marlborough,,,Marlborough PD,,18:10,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Medical,,Medical Assistance Rendered,No,,509 LINCOLN ST Apt. #5,Marlborough,,,Marlborough PD,,18:10,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,SERVED HARASSMENT ORDER,,Services,No,,509 LINCOLN ST Apt. #11B,Marlborough,,,Marlborough PD,,18:22,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,ASSIST OTHER AGENCY,,Services,No,,601 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,18:38,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Medical,,Transported to Hospital,No,,32 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,18:45,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Ambulance Assist,,Services Rendered- PD,No,,32 BRIARWOOD LN Apt. #9,Marlborough,,,Marlborough PD,,18:45,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,55 MAPLE ST,Marlborough,,,Marlborough PD,,18:49,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,911 Hangup/Call,,Building Checked/Secured,No,,264 CLOVER HILL ST,Marlborough,,,Marlborough PD,,19:11,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,MOTOR VEHICLE STOP,,Citation/Warning,No,,478 CONCORD RD @ 84 BEAMAN LN,Marlborough,,,Marlborough PD,,19:13,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Well being check,,Report,Yes,,151 WEST HILL RD,Marlborough,,,Marlborough PD,,19:49,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,4
,,Ambulance Only,,Transported to Hospital,No,,151 WEST HILL RD,Marlborough,,,Marlborough PD,,20:06,,,10/08/2020,Call_Log_October_8_2020_to_October_9_2020.pdf,5
