Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,Ambulance Assist,,Services Rendered- PD,No,,21 APEX DR Apt. #C,Marlborough,,,Marlborough PD,,07:06,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MVA WITH INJURIES,,Report,Yes,,ROUTE 290 CONNECTOR,Marlborough,,,Marlborough PD,,07:55,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,1011 CONCORD RD,Marlborough,,,Marlborough PD,,08:13,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,Directed Patrol,,Citation/Warning Issued,No,,300 WEST HILL RD,Marlborough,,,Marlborough PD,,08:28,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,200 SOUTH ST,Marlborough,,,Marlborough PD,,08:58,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,417 MAPLE ST,Marlborough,,,Marlborough PD,,09:23,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,31 MAIN ST,Marlborough,,,Marlborough PD,,09:55,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,92 TAVITIAN BLVD,Marlborough,,,Marlborough PD,,10:24,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,ASSIST CITIZEN,,Report,Yes,,10 AMES PL Apt. #1,Marlborough,,,Marlborough PD,,10:25,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,ASSAULT,,Report,Yes,,431 BOLTON ST,Marlborough,,,Marlborough PD,,10:50,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,227 SUDBURY ST,Marlborough,,,Marlborough PD,,11:18,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,TEMPLE CIR,Marlborough,,,Marlborough PD,,11:43,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,MOTOR VEHICLE STOP,,Citation/Warning Issued,No,,655 FOREST ST,Marlborough,,,Marlborough PD,,11:52,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,"ALARM, BURGLAR",,No Action Required,No,,190 EAST MAIN ST,Marlborough,,,Marlborough PD,,12:00,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,Harassment,,Report,Yes,,27 BRIARWOOD LN Apt. #10,Marlborough,,,Marlborough PD,,12:12,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,753 FOREST ST,Marlborough,,,Marlborough PD,,12:42,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
,,ASSIST OTHER AGENCY,,Services Rendered- PD,No,,50 DUFRESNE DR,Marlborough,,,Marlborough PD,,12:49,,,02/25/2019,Call_Log_February_25_2019_to_February_26_2019.pdf,1
