Dispatch Call ID Number,Dispatch Code,Call Description,Priority Level of Call,Call Disposition,Crime Incident Report Written,Crime Incident ID,Address Street,Address City,Address Zip,Geographic Coordinates,Police Division,Police Beat,Time of Call,Time of Dispatch,Time of Arrival,Date of Call,Source PDF File,Source Page
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,153 BIGELOW ST,Marlborough,,,Marlborough PD,,09:29,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Motor Vehicle Accident I I Services,,,No,,153 BIGELOW ST,Marlborough,,,Marlborough PD,,09:30,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Public Assist,,Services Rendered- FD,No,,26 ROYAL CREST DR Apt. #3,Marlborough,,,Marlborough PD,,09:50,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Parking Violation,,Citation/Warning Issued,No,,142 PLEASANT ST,Marlborough,,,Marlborough PD,,10:15,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,10:35,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,22 BROAD ST,Marlborough,,,Marlborough PD,,10:35,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,"ALARM, BURGLAR",,Building Checked/Secured,No,,720 STEVENS ST,Marlborough,,,Marlborough PD,,10:55,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,ESCORT/TRANSPORT,,Services Rendered- PD,No,,378 LINCOLN ST,Marlborough,,,Marlborough PD,,10:56,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,AUTO THEFT,,Report,Yes,,410 MAPLE ST,Marlborough,,,Marlborough PD,,11:26,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Ambulance Only,,Medical Assistance Rendered,No,,157 UNION ST,Marlborough,,,Marlborough PD,,11:47,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,ASSIST OTHER AGENCY,,Services,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:50,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,"Gas Leak, Inside",,Services Rendered- FD,No,,423 DONALD J. LYNCH BLVD,Marlborough,,,Marlborough PD,,11:50,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,5 STONE HILL RD,Marlborough,,,Marlborough PD,,12:48,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,5 STONE HILL RD,Marlborough,,,Marlborough PD,,12:50,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,890 BOSTON POST ROAD EAST,Marlborough,,,Marlborough PD,,13:03,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Motor vehicle accident I,,Services,No,,890 BOSTON POST ROAD EAST Apt. #1,Marlborough,,,Marlborough PD,,13:04,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Ambulance Assist,,Services Rendered- PD,No,,69 HOWLAND ST,Marlborough,,,Marlborough PD,,13:12,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,1
,,Medical,,Medical Assistance Rendered,No,,69 HOWLAND ST,Marlborough,,,Marlborough PD,,13:12,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,SUDDEN DEATH,,Report,Yes,,34 CURTIS AVE Apt. #Q12A,Marlborough,,,Marlborough PD,,14:16,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,34 CURTIS AVE Apt. #Q12A,Marlborough,,,Marlborough PD,,14:16,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,MVA PROPERTY DAMAGE ONLY,,Report,Yes,,158 WINTER ST,Marlborough,,,Marlborough PD,,14:27,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Motor Vehicle Accident I I Services,,,No,,158 WINTER ST,Marlborough,,,Marlborough PD,,14:27,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Fraud / Forgery,,Report,Yes,,4 MEADOW ST,Marlborough,,,Marlborough PD,,15:14,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,LARCENY,,Report,Yes,,240 EAST MAIN ST,Marlborough,,,Marlborough PD,,15:15,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Parking Violation,,Unfounded,No,,1 WINTER ST @ 587 LINCOLN ST,Marlborough,,,Marlborough PD,,15:39,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,139 PLEASANT ST,Marlborough,,,Marlborough PD,,16:28,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,ASSIST CITIZEN,,Unfounded,No,,41 BRIARWOOD LN Apt. #12,Marlborough,,,Marlborough PD,,16:29,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Parking Violation,,Citation/Warning Issued,No,,FRYE ST,Marlborough,,,Marlborough PD,,16:29,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,ASSIST OTHER AGENCY,,Services,No,,157 UNION ST,Marlborough,,,Marlborough PD,,17:08,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Animal Complaint,,Services Rendered- PD,No,,655 FARM RD,Marlborough,,,Marlborough PD,,17:40,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Eratic Operator,,Citation/Warning Issued,No,,543 STEVENS ST @ 130 LODI RD,Marlborough,,,Marlborough PD,,17:45,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,400 HEMENWAY ST Apt. #132,Marlborough,,,Marlborough PD,,17:48,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,400 HEMENWAY ST Apt. #132,Marlborough,,,Marlborough PD,,17:48,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Ambulance Assist,,Services Rendered- PD,No,,647 PLEASANT ST,Marlborough,,,Marlborough PD,,17:58,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,2
,,Medical,,Medical Assistance Rendered,No,,647 PLEASANT ST,Marlborough,,,Marlborough PD,,17:59,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,3
,,Suspicious M/V,,Services Rendered- PD,No,,269 EAST MAIN ST,Marlborough,,,Marlborough PD,,20:13,,,04/15/2020,Call_Log_April_15_2020_to_April_16_2020.pdf,3
